item_0,item_1,time_cost
"[32, 576]",[576],2.2172927856445312e-05
"[512, 8192]",[8192],4.57763671875e-05
"[27, 256]",[256],2.7179718017578125e-05
"[1152, 128]",[128],2.384185791015625e-05
"[256, 4096]",[4096],2.4080276489257812e-05
"[27, 128]",[128],2.4080276489257812e-05
"[3, 256]",[256],2.2172927856445312e-05
"[32, 144]",[144],1.9788742065429688e-05
"[256, 1152]",[1152],2.956390380859375e-05
"[512, 4096]",[4096],3.4809112548828125e-05
"[576, 64]",[64],1.9073486328125e-05
"[2304, 128]",[128],2.288818359375e-05
"[256, 3]",[3],1.5974044799804688e-05
"[1600, 128]",[128],2.1457672119140625e-05
"[32, 288]",[288],2.384185791015625e-05
"[256, 2304]",[2304],2.288818359375e-05
"[512, 4608]",[4608],3.361701965332031e-05
"[3200, 256]",[256],2.288818359375e-05
"[4096, 256]",[256],2.2649765014648438e-05
"[256, 2048]",[2048],2.2172927856445312e-05
"[256, 10]",[10],1.5735626220703125e-05
"[16, 128]",[128],2.2172927856445312e-05
"[128, 27]",[27],1.33514404296875e-05
"[128, 128]",[128],2.0503997802734375e-05
"[128, 1600]",[1600],2.1457672119140625e-05
"[2304, 3]",[3],1.5735626220703125e-05
"[1, 128]",[128],1.4781951904296875e-05
"[256, 128]",[128],1.6927719116210938e-05
"[288, 128]",[128],1.5974044799804688e-05
"[256, 256]",[256],2.002716064453125e-05
"[64, 1024]",[1024],2.6464462280273438e-05
"[512, 2304]",[2304],2.2411346435546875e-05
"[256, 27]",[27],1.5020370483398438e-05
"[2048, 256]",[256],2.2172927856445312e-05
"[128, 2048]",[2048],2.09808349609375e-05
"[288, 32]",[32],1.621246337890625e-05
"[1, 256]",[256],2.1696090698242188e-05
"[576, 128]",[128],1.9550323486328125e-05
"[144, 32]",[32],1.5020370483398438e-05
"[54, 32]",[32],1.3828277587890625e-05
"[3, 128]",[128],2.5510787963867188e-05
"[16, 27]",[27],1.4066696166992188e-05
"[512, 32]",[32],1.4543533325195312e-05
"[64, 1152]",[1152],2.5987625122070312e-05
"[27, 16]",[16],1.5020370483398438e-05
"[512, 256]",[256],2.09808349609375e-05
"[128, 1]",[1],2.3126602172851562e-05
"[10, 128]",[128],2.09808349609375e-05
"[128, 1024]",[1024],2.1219253540039062e-05
"[288, 64]",[64],1.6450881958007812e-05
"[64, 128]",[128],2.1219253540039062e-05
"[4096, 512]",[512],3.266334533691406e-05
"[256, 32]",[32],1.6450881958007812e-05
"[128, 256]",[256],1.7642974853515625e-05
"[32, 64]",[64],2.2172927856445312e-05
"[1152, 64]",[64],2.0265579223632812e-05
"[32, 512]",[512],2.3126602172851562e-05
"[256, 1]",[1],1.5735626220703125e-05
"[4608, 256]",[256],2.2172927856445312e-05
"[128, 10]",[10],1.52587890625e-05
"[128, 576]",[576],1.9788742065429688e-05
"[576, 32]",[32],1.5974044799804688e-05
"[4608, 512]",[512],3.4332275390625e-05
"[128, 2304]",[2304],2.2411346435546875e-05
"[3, 2304]",[2304],2.288818359375e-05
"[64, 100]",[100],1.9788742065429688e-05
"[128, 4096]",[4096],2.193450927734375e-05
"[1024, 64]",[64],2.002716064453125e-05
"[64, 576]",[576],2.5033950805664062e-05
"[6400, 256]",[256],2.1696090698242188e-05
"[128, 64]",[64],2.2649765014648438e-05
"[64, 288]",[288],2.09808349609375e-05
"[128, 3]",[3],1.4781951904296875e-05
"[32, 256]",[256],2.1219253540039062e-05
"[32, 54]",[54],1.4066696166992188e-05
"[10, 256]",[256],2.0742416381835938e-05
"[8192, 512]",[512],4.839897155761719e-05
"[100, 64]",[64],2.6464462280273438e-05
"[4096, 128]",[128],2.5272369384765625e-05
"[1152, 256]",[256],2.47955322265625e-05
"[256, 3200]",[3200],2.3126602172851562e-05
"[2304, 512]",[512],3.981590270996094e-05
"[256, 6400]",[6400],2.3603439331054688e-05
"[2048, 128]",[128],2.193450927734375e-05
"[256, 512]",[512],2.2649765014648438e-05
"[128, 288]",[288],2.6226043701171875e-05
"[128, 1152]",[1152],2.7894973754882812e-05
"[128, 16]",[16],1.5974044799804688e-05
"[256, 4608]",[4608],2.193450927734375e-05
"[1024, 128]",[128],2.1457672119140625e-05
"[64, 32]",[32],1.52587890625e-05
"[2304, 256]",[256],2.2411346435546875e-05
