item_0,item_1,item_2,time_cost
"[64, 36, 36]","[64, 36, 36]",-100.0,2.574920654296875e-05
"[64, 36, 36]","[64, 36, 36]",0.0,2.7418136596679688e-05
"[16, 36, 36]","[16, 36, 36]",-100.0,2.4318695068359375e-05
"[16, 36, 36]","[16, 36, 36]",0.0,2.4080276489257812e-05
"[4, 36, 36]","[4, 36, 36]",-100.0,2.2411346435546875e-05
"[4, 36, 36]","[4, 36, 36]",0.0,2.1696090698242188e-05
"[361, 49, 49]","[361, 49, 49]",-100.0,2.8371810913085938e-05
"[361, 49, 49]","[361, 49, 49]",0.0,2.86102294921875e-05
"[100, 49, 49]","[100, 49, 49]",-100.0,2.765655517578125e-05
"[100, 49, 49]","[100, 49, 49]",0.0,2.765655517578125e-05
"[25, 49, 49]","[25, 49, 49]",-100.0,2.6702880859375e-05
"[25, 49, 49]","[25, 49, 49]",0.0,2.47955322265625e-05
"[9, 49, 49]","[9, 49, 49]",-100.0,2.3126602172851562e-05
"[9, 49, 49]","[9, 49, 49]",0.0,2.384185791015625e-05
"[48, 144, 144]","[48, 144, 144]",-100.0,2.6702880859375e-05
"[48, 144, 144]","[48, 144, 144]",0.0,2.5272369384765625e-05
"[12, 144, 144]","[12, 144, 144]",-100.0,2.574920654296875e-05
"[12, 144, 144]","[12, 144, 144]",0.0,2.5272369384765625e-05
"[4, 144, 144]","[4, 144, 144]",-100.0,2.6226043701171875e-05
"[4, 144, 144]","[4, 144, 144]",0.0,2.5510787963867188e-05
"[1, 144, 144]","[1, 144, 144]",-100.0,2.3603439331054688e-05
"[1, 144, 144]","[1, 144, 144]",0.0,2.288818359375e-05
"[70, 49, 49]","[70, 49, 49]",-100.0,2.7894973754882812e-05
"[70, 49, 49]","[70, 49, 49]",0.0,2.7179718017578125e-05
"[20, 49, 49]","[20, 49, 49]",-100.0,2.5272369384765625e-05
"[20, 49, 49]","[20, 49, 49]",0.0,2.4318695068359375e-05
"[6, 49, 49]","[6, 49, 49]",-100.0,2.3603439331054688e-05
"[6, 49, 49]","[6, 49, 49]",0.0,2.2649765014648438e-05
"[2, 49, 49]","[2, 49, 49]",-100.0,2.1696090698242188e-05
"[2, 49, 49]","[2, 49, 49]",0.0,2.2172927856445312e-05
"[1276, 49, 49]","[1276, 49, 49]",-100.0,3.814697265625e-05
"[1276, 49, 49]","[1276, 49, 49]",0.0,4.7206878662109375e-05
"[330, 49, 49]","[330, 49, 49]",-100.0,3.266334533691406e-05
"[330, 49, 49]","[330, 49, 49]",0.0,2.956390380859375e-05
"[88, 49, 49]","[88, 49, 49]",-100.0,2.9087066650390625e-05
"[88, 49, 49]","[88, 49, 49]",0.0,3.075599670410156e-05
"[24, 49, 49]","[24, 49, 49]",-100.0,2.6464462280273438e-05
"[24, 49, 49]","[24, 49, 49]",0.0,2.6464462280273438e-05
"[1131, 49, 49]","[1131, 49, 49]",-100.0,3.337860107421875e-05
