item_0,item_1,time_cost
[False],"[[2, 2048, 97, 97]]",0.057350873947143555
[False],"[[2, 512, 97, 97]]",6.031990051269531e-05
[False],"[[1], [1], [1], [1]]",3.24249267578125e-05
[False],"[[11408], [11408], [11408], [11408]]",2.7179718017578125e-05
[False],"[[22816], [22816]]",2.002716064453125e-05
[-1],"[[22816], [22816], [22816], [22816]]",3.2901763916015625e-05
[False],"[[2852], [2852], [2852], [2852]]",1.8358230590820312e-05
[False],"[[5704], [5704]]",1.6927719116210938e-05
[-1],"[[5704], [5704], [5704], [5704]]",1.8835067749023438e-05
[False],"[[713], [713], [713], [713]]",1.5974044799804688e-05
[False],"[[1426], [1426]]",1.4066696166992188e-05
[-1],"[[1426], [1426], [1426], [1426]]",1.5974044799804688e-05
[False],"[[192], [192], [192], [192]]",1.5020370483398438e-05
[False],"[[384], [384]]",1.430511474609375e-05
[-1],"[[384], [384], [384], [384]]",1.6450881958007812e-05
[False],"[[48], [48], [48], [48]]",1.4781951904296875e-05
[False],"[[96], [96]]",1.4781951904296875e-05
[-1],"[[96], [96], [96], [96]]",1.5735626220703125e-05
[False],"[[1], [1]]",1.4066696166992188e-05
[False],"[[15213], [15213]]",1.71661376953125e-05
[False],"[[45, 1], [45, 1], [45, 1], [45, 1]]",1.6450881958007812e-05
[False],"[[3], [3]]",1.3828277587890625e-05
[False],"[[8349], [8349]]",1.52587890625e-05
[False],"[[45, 3], [45, 3], [45, 3], [45, 3]]",1.5020370483398438e-05
[0],"[[15213, 4], [15213, 4]]",2.2411346435546875e-05
[0],"[[15213], [15213]]",1.8358230590820312e-05
[False],"[[18], [18]]",1.4543533325195312e-05
[False],"[[21], [21]]",1.3589859008789062e-05
[False],"[[12288], [12288], [12288], [12288]]",1.7881393432617188e-05
[False],"[[24576], [24576]]",1.7642974853515625e-05
[-1],"[[24576], [24576], [24576], [24576]]",2.2411346435546875e-05
[False],"[[3072], [3072], [3072], [3072]]",1.7404556274414062e-05
[False],"[[6144], [6144]]",1.4066696166992188e-05
[-1],"[[6144], [6144], [6144], [6144]]",2.0265579223632812e-05
[False],"[[768], [768], [768], [768]]",1.5497207641601562e-05
[False],"[[1536], [1536]]",1.4066696166992188e-05
[-1],"[[1536], [1536], [1536], [1536]]",1.5735626220703125e-05
[False],"[[8], [8]]",1.4781951904296875e-05
[False],"[[10539], [10539]]",1.6450881958007812e-05
[False],"[[45, 8], [45, 8], [45, 8], [45, 8]]",1.52587890625e-05
[False],"[[6], [6]]",1.4066696166992188e-05
[False],"[[16368], [16368]]",1.5974044799804688e-05
[False],"[[45, 6], [45, 6], [45, 6], [45, 6]]",1.5974044799804688e-05
[0],"[[16368, 4], [16368, 4]]",2.1696090698242188e-05
[0],"[[16368], [16368]]",1.7881393432617188e-05
[False],"[[33], [33]]",1.4781951904296875e-05
[False],"[[54], [54]]",1.4543533325195312e-05
[False],"[[27], [27]]",1.33514404296875e-05
[False],"[[7904], [7904], [7904], [7904]]",1.5735626220703125e-05
[False],"[[15808], [15808]]",1.621246337890625e-05
[-1],"[[15808], [15808], [15808], [15808]]",2.0742416381835938e-05
[False],"[[1976], [1976], [1976], [1976]]",1.7642974853515625e-05
[False],"[[3952], [3952]]",1.4781951904296875e-05
[-1],"[[3952], [3952], [3952], [3952]]",1.6927719116210938e-05
[False],"[[494], [494], [494], [494]]",1.430511474609375e-05
[False],"[[988], [988]]",1.4781951904296875e-05
[-1],"[[988], [988], [988], [988]]",1.5735626220703125e-05
[False],"[[130], [130], [130], [130]]",1.52587890625e-05
[False],"[[260], [260]]",1.430511474609375e-05
[-1],"[[260], [260], [260], [260]]",1.5735626220703125e-05
[False],"[[35], [35], [35], [35]]",1.5020370483398438e-05
[False],"[[70], [70]]",1.430511474609375e-05
[-1],"[[70], [70], [70], [70]]",1.5735626220703125e-05
[False],"[[9], [9]]",1.33514404296875e-05
[False],"[[9980], [9980]]",1.621246337890625e-05
[False],"[[45, 9], [45, 9], [45, 9], [45, 9]]",1.5497207641601562e-05
[False],"[[10140], [10140]]",1.4543533325195312e-05
[0],"[[10539, 4], [10539, 4]]",2.09808349609375e-05
[0],"[[10539], [10539]]",1.6450881958007812e-05
[False],"[[43], [43]]",1.4066696166992188e-05
[False],"[[25], [25]]",1.4066696166992188e-05
[False],"[[11520], [11520], [11520], [11520]]",1.8358230590820312e-05
[False],"[[23040], [23040]]",1.6927719116210938e-05
[-1],"[[23040], [23040], [23040], [23040]]",2.1219253540039062e-05
[False],"[[2880], [2880], [2880], [2880]]",1.7404556274414062e-05
[False],"[[5760], [5760]]",1.5020370483398438e-05
[-1],"[[5760], [5760], [5760], [5760]]",1.6927719116210938e-05
[False],"[[720], [720], [720], [720]]",1.52587890625e-05
[False],"[[1440], [1440]]",1.430511474609375e-05
[-1],"[[1440], [1440], [1440], [1440]]",1.5974044799804688e-05
[False],"[[180], [180], [180], [180]]",1.4781951904296875e-05
[False],"[[360], [360]]",1.4066696166992188e-05
[-1],"[[360], [360], [360], [360]]",1.5974044799804688e-05
