item_0,item_1,time_cost
"[16, 14, 14]","[16, 14, 128]",0.058266401290893555
"[16, 256, 64]","[16, 64, 600]",6.937980651855469e-05
"[8, 100, 713]","[8, 713, 32]",3.147125244140625e-05
"[22, 12, 12]","[22, 12, 576]",3.5762786865234375e-05
"[16, 14, 14]","[16, 14, 512]",2.3126602172851562e-05
"[29, 14, 14]","[29, 14, 128]",1.9788742065429688e-05
"[4, 196, 256]","[4, 256, 64]",2.384185791015625e-05
"[16, 850, 850]","[16, 850, 64]",7.128715515136719e-05
"[10, 3800, 64]","[10, 64, 950]",4.506111145019531e-05
"[16, 850, 64]","[16, 64, 850]",5.1975250244140625e-05
"[8, 713, 713]","[8, 713, 32]",2.956390380859375e-05
"[2, 512, 512]","[2, 512, 8192]",5.078315734863281e-05
"[64, 128, 64]","[64, 64, 256]",5.173683166503906e-05
"[16, 1601, 64]","[16, 64, 1601]",5.5789947509765625e-05
"[1, 128, 4096]","[1, 4096, 128]",0.044934988021850586
"[10, 4100, 1025]","[10, 1025, 64]",0.22648882865905762
"[4, 15200, 950]","[4, 950, 64]",7.987022399902344e-05
"[20, 16, 16]","[20, 16, 128]",5.91278076171875e-05
"[16, 300, 300]","[16, 300, 32]",3.600120544433594e-05
"[16, 1000, 1000]","[16, 1000, 64]",6.341934204101562e-05
"[2, 64000, 64]","[2, 64, 1000]",5.817413330078125e-05
"[4, 16400, 64]","[4, 64, 1025]",7.748603820800781e-05
"[22, 12, 12]","[22, 12, 256]",3.647804260253906e-05
"[2, 256, 1536]","[2, 1536, 713]",2.8371810913085938e-05
"[4, 16384, 64]","[4, 64, 256]",2.8133392333984375e-05
"[32, 256, 256]","[32, 256, 64]",2.6464462280273438e-05
"[16, 100, 805]","[16, 805, 32]",2.4318695068359375e-05
"[8, 30, 240]","[8, 240, 64]",3.743171691894531e-05
"[16, 600, 600]","[16, 600, 32]",2.8848648071289062e-05
"[42, 196, 64]","[42, 64, 256]",2.5510787963867188e-05
"[8, 100, 460]","[8, 460, 32]",2.4318695068359375e-05
"[600, 49, 256]","[600, 256, 64]",5.698204040527344e-05
"[3, 1174, 1174]","[3, 1174, 64]",4.7206878662109375e-05
"[2, 512, 2048]","[2, 2048, 2048]",6.175041198730469e-05
"[2, 256, 1536]","[2, 1536, 1976]",5.3882598876953125e-05
"[3, 1174, 64]","[3, 64, 1174]",3.147125244140625e-05
"[16, 840, 840]","[16, 840, 32]",6.365776062011719e-05
"[20, 1024, 64]","[20, 64, 256]",3.457069396972656e-05
"[29, 14, 14]","[29, 14, 256]",3.504753112792969e-05
"[8, 256, 64]","[8, 64, 256]",2.5033950805664062e-05
"[8, 26, 64]","[8, 64, 26]",1.8835067749023438e-05
"[8, 100, 330]","[8, 330, 32]",2.5272369384765625e-05
"[128, 1, 528]","[128, 528, 32]",0.0005207061767578125
"[16, 391, 391]","[16, 391, 32]",2.7179718017578125e-05
"[18, 17, 17]","[18, 17, 576]",2.4318695068359375e-05
"[6272, 16, 6]","[6272, 6, 16]",3.647804260253906e-05
"[48, 197, 197]","[48, 197, 64]",2.5272369384765625e-05
"[2, 54400, 64]","[2, 64, 850]",3.6716461181640625e-05
"[20, 16, 16]","[20, 16, 576]",2.6464462280273438e-05
"[4, 16384, 256]","[4, 256, 64]",9.012222290039062e-05
"[8, 26, 26]","[8, 26, 64]",2.4080276489257812e-05
"[1, 26, 512]","[1, 512, 256]",0.0002868175506591797
"[64, 256, 32]","[64, 32, 64]",4.00543212890625e-05
"[2, 512, 512]","[2, 512, 9409]",7.009506225585938e-05
"[1, 256, 1024]","[1, 1024, 256]",9.1552734375e-05
"[32, 256, 64]","[32, 64, 256]",4.076957702636719e-05
"[64, 256, 16]","[64, 16, 64]",3.218650817871094e-05
"[2, 60800, 950]","[2, 950, 64]",0.00011348724365234375
"[2, 256, 1536]","[2, 1536, 154]",6.4849853515625e-05
"[4, 768, 48]","[4, 48, 64]",4.1961669921875e-05
"[22, 12, 12]","[22, 12, 128]",3.933906555175781e-05
"[48, 197, 64]","[48, 64, 197]",3.600120544433594e-05
"[8, 4096, 256]","[8, 256, 64]",6.389617919921875e-05
"[2, 256, 1536]","[2, 1536, 130]",3.24249267578125e-05
"[24, 1025, 1025]","[24, 1025, 64]",7.939338684082031e-05
"[16, 100, 100]","[16, 100, 32]",4.9114227294921875e-05
"[2, 256, 1536]","[2, 1536, 9408]",8.177757263183594e-05
"[1, 64, 16384]","[1, 16384, 64]",0.0005280971527099609
"[10, 192, 48]","[10, 48, 64]",4.124641418457031e-05
"[16, 48, 64]","[16, 64, 48]",3.0517578125e-05
"[8, 100, 32]","[8, 32, 100]",2.47955322265625e-05
"[4, 13600, 64]","[4, 64, 850]",3.600120544433594e-05
"[4, 512, 1024]","[4, 1024, 1024]",3.7670135498046875e-05
"[10, 3800, 950]","[10, 950, 64]",7.843971252441406e-05
"[4, 196, 64]","[4, 64, 256]",4.8160552978515625e-05
"[4, 15200, 64]","[4, 64, 950]",4.8160552978515625e-05
"[16, 150, 150]","[16, 150, 64]",3.600120544433594e-05
"[16, 100, 32]","[16, 32, 100]",3.123283386230469e-05
"[16, 100, 4096]","[16, 4096, 32]",4.458427429199219e-05
"[128, 528, 32]","[128, 32, 528]",4.076957702636719e-05
"[2, 256, 1536]","[2, 1536, 2852]",5.7220458984375e-05
"[128, 1, 32]","[128, 32, 528]",4.1484832763671875e-05
"[10, 192, 64]","[10, 64, 48]",3.1948089599609375e-05
"[16, 100, 840]","[16, 840, 32]",3.0517578125e-05
"[64, 64, 64]","[64, 64, 256]",2.8848648071289062e-05
"[18, 17, 17]","[18, 17, 256]",2.5510787963867188e-05
"[42, 196, 256]","[42, 256, 64]",2.86102294921875e-05
"[2, 256, 1536]","[2, 1536, 494]",2.4557113647460938e-05
"[2, 256, 1536]","[2, 1536, 588]",2.3603439331054688e-05
"[16, 1750, 1750]","[16, 1750, 64]",8.893013000488281e-05
"[4, 13600, 850]","[4, 850, 64]",9.417533874511719e-05
"[2, 256, 1536]","[2, 1536, 7904]",8.368492126464844e-05
"[2, 65600, 64]","[2, 64, 1025]",9.918212890625e-05
"[8, 30, 30]","[8, 30, 64]",2.0742416381835938e-05
"[10, 4000, 1000]","[10, 1000, 64]",0.6783647537231445
"[2, 256, 1536]","[2, 1536, 35]",5.459785461425781e-05
"[2, 256, 1536]","[2, 1536, 3072]",7.367134094238281e-05
"[2, 256, 1536]","[2, 1536, 180]",4.673004150390625e-05
"[2, 256, 1536]","[2, 1536, 45]",3.504753112792969e-05
"[2, 256, 1536]","[2, 1536, 720]",3.695487976074219e-05
"[18, 196, 64]","[18, 64, 256]",2.9802322387695312e-05
"[64, 23, 23]","[64, 23, 2]",2.3126602172851562e-05
"[2, 256, 1536]","[2, 1536, 192]",2.86102294921875e-05
"[16, 1025, 1025]","[16, 1025, 64]",7.581710815429688e-05
"[29, 14, 14]","[29, 14, 576]",0.00031113624572753906
"[4, 512, 512]","[4, 512, 4096]",6.532669067382812e-05
"[128, 1, 32]","[128, 32, 1]",0.0002796649932861328
"[128, 528, 528]","[128, 528, 32]",0.00011944770812988281
"[32, 32, 512]","[32, 512, 32]",3.790855407714844e-05
"[10, 3400, 850]","[10, 850, 64]",6.794929504394531e-05
"[2, 65600, 1025]","[2, 1025, 64]",0.000102996826171875
"[16, 150, 64]","[16, 64, 150]",4.1961669921875e-05
"[2, 512, 2401]","[2, 2401, 2401]",6.151199340820312e-05
"[8, 768, 768]","[8, 768, 32]",5.817413330078125e-05
"[2, 256, 1536]","[2, 1536, 11520]",0.00010323524475097656
"[8, 30, 64]","[8, 64, 240]",3.719329833984375e-05
"[8, 256, 256]","[8, 256, 64]",3.4332275390625e-05
"[16, 100, 1024]","[16, 1024, 32]",3.075599670410156e-05
"[8, 100, 100]","[8, 100, 32]",2.5033950805664062e-05
"[16, 805, 805]","[16, 805, 32]",6.532669067382812e-05
"[2, 60800, 64]","[2, 64, 950]",5.4836273193359375e-05
"[4, 768, 64]","[4, 64, 48]",3.170967102050781e-05
"[8, 196, 256]","[8, 256, 64]",2.574920654296875e-05
"[10, 4000, 64]","[10, 64, 1000]",2.5987625122070312e-05
"[18, 17, 17]","[18, 17, 512]",2.3603439331054688e-05
"[29, 14, 14]","[29, 14, 512]",3.5762786865234375e-05
"[8, 399, 399]","[8, 399, 32]",2.4080276489257812e-05
"[2, 256, 1536]","[2, 1536, 42]",2.4318695068359375e-05
"[16, 1750, 64]","[16, 64, 1750]",2.6464462280273438e-05
"[16, 950, 64]","[16, 64, 950]",2.5033950805664062e-05
"[64, 3200, 23]","[64, 23, 2]",2.4557113647460938e-05
"[16, 300, 32]","[16, 32, 300]",2.3603439331054688e-05
"[2, 256, 1536]","[2, 1536, 2352]",3.743171691894531e-05
"[200, 49, 256]","[200, 256, 64]",3.790855407714844e-05
"[16, 48, 48]","[16, 48, 64]",2.8848648071289062e-05
"[4, 16000, 64]","[4, 64, 1000]",2.6941299438476562e-05
"[2, 256, 1536]","[2, 1536, 768]",3.0279159545898438e-05
"[18, 17, 17]","[18, 17, 128]",2.1219253540039062e-05
"[9, 1600, 2304]","[9, 2304, 1600]",0.00010323524475097656
"[16, 100, 600]","[16, 600, 32]",6.67572021484375e-05
"[2, 3072, 48]","[2, 48, 64]",3.123283386230469e-05
"[16, 950, 950]","[16, 950, 64]",5.8650970458984375e-05
"[32, 65536, 128]","[32, 128, 1]",0.00020956993103027344
"[20, 16, 16]","[20, 16, 512]",5.8650970458984375e-05
"[2, 256, 1536]","[2, 1536, 48]",7.367134094238281e-05
"[600, 49, 64]","[600, 64, 256]",6.175041198730469e-05
"[22, 12, 12]","[22, 12, 512]",5.030632019042969e-05
"[8, 30, 64]","[8, 64, 30]",2.384185791015625e-05
"[3, 1025, 64]","[3, 64, 1025]",2.9325485229492188e-05
"[16, 256, 600]","[16, 600, 64]",2.5987625122070312e-05
"[8, 100, 768]","[8, 768, 32]",2.4557113647460938e-05
"[10, 3400, 64]","[10, 64, 850]",2.47955322265625e-05
"[16, 14, 14]","[16, 14, 576]",3.0994415283203125e-05
"[8, 100, 399]","[8, 399, 32]",2.3603439331054688e-05
"[4, 16400, 1025]","[4, 1025, 64]",1.1595427989959717
"[2, 256, 1536]","[2, 1536, 11408]",7.271766662597656e-05
"[8, 330, 330]","[8, 330, 32]",3.790855407714844e-05
"[2, 54400, 850]","[2, 850, 64]",8.559226989746094e-05
"[10, 4100, 64]","[10, 64, 1025]",5.269050598144531e-05
"[2, 64000, 1000]","[2, 1000, 64]",0.00010657310485839844
"[4, 16000, 1000]","[4, 1000, 64]",6.628036499023438e-05
"[20, 16, 16]","[20, 16, 256]",0.07336068153381348
"[3, 1025, 1025]","[3, 1025, 64]",4.38690185546875e-05
"[20, 1024, 256]","[20, 256, 64]",5.841255187988281e-05
"[6272, 16, 16]","[6272, 16, 6]",0.0003750324249267578
"[2, 256, 1536]","[2, 1536, 2880]",9.989738464355469e-05
"[128, 1, 1]","[128, 1, 32]",3.361701965332031e-05
"[8, 4096, 64]","[8, 64, 256]",3.266334533691406e-05
"[16, 100, 16384]","[16, 16384, 32]",7.414817810058594e-05
"[8, 460, 460]","[8, 460, 32]",3.0279159545898438e-05
"[16, 1000, 64]","[16, 64, 1000]",2.6941299438476562e-05
"[16, 100, 391]","[16, 391, 32]",2.47955322265625e-05
"[4, 512, 4096]","[4, 4096, 512]",6.127357482910156e-05
"[18, 196, 256]","[18, 256, 64]",3.0040740966796875e-05
"[8, 196, 64]","[8, 64, 256]",2.5033950805664062e-05
"[16, 14, 14]","[16, 14, 256]",3.075599670410156e-05
"[16, 1025, 64]","[16, 64, 1025]",2.6226043701171875e-05
"[1, 26, 256]","[1, 256, 512]",1.0560474395751953
"[2, 512, 9409]","[2, 9409, 512]",0.2869431972503662
"[2, 3072, 64]","[2, 64, 48]",3.2901763916015625e-05
"[24, 1025, 64]","[24, 64, 1025]",3.5762786865234375e-05
"[200, 49, 64]","[200, 64, 256]",2.9087066650390625e-05
"[16, 1601, 1601]","[16, 1601, 64]",6.890296936035156e-05
"[2, 256, 1536]","[2, 1536, 12288]",6.818771362304688e-05
"[2, 512, 8192]","[2, 8192, 512]",6.222724914550781e-05
