item_0,time_cost
[24480],6.151199340820312e-05
[4936],6.604194641113281e-05
[5142],5.9604644775390625e-05
[247],4.5299530029296875e-05
[16380],6.222724914550781e-05
[4826],5.888938903808594e-05
[4756],5.8650970458984375e-05
[233],3.981590270996094e-05
[18900],6.127357482910156e-05
[5044],5.888938903808594e-05
[241],3.4809112548828125e-05
[26550],6.151199340820312e-05
[5275],5.8650970458984375e-05
[4638],5.793571472167969e-05
[243],3.5762786865234375e-05
[15750],6.031990051269531e-05
[4683],5.817413330078125e-05
[4479],6.270408630371094e-05
[242],3.600120544433594e-05
[163200],7.152557373046875e-05
[40800],6.365776062011719e-05
[10200],5.9604644775390625e-05
[2550],5.793571472167969e-05
[182400],6.985664367675781e-05
[45600],6.29425048828125e-05
[11400],6.008148193359375e-05
[2850],5.936622619628906e-05
[177600],6.961822509765625e-05
[44400],6.365776062011719e-05
[11100],5.936622619628906e-05
[2775],5.841255187988281e-05
[192000],6.890296936035156e-05
[48000],6.413459777832031e-05
[12000],5.936622619628906e-05
[3000],5.7697296142578125e-05
[172800],6.961822509765625e-05
[43200],6.318092346191406e-05
[10800],5.91278076171875e-05
[2700],5.817413330078125e-05
[118272],6.866455078125e-05
[29568],6.151199340820312e-05
[7392],5.793571472167969e-05
[161280],6.937980651855469e-05
[40320],6.389617919921875e-05
[10080],5.841255187988281e-05
[2520],5.793571472167969e-05
[201600],6.985664367675781e-05
[50400],6.29425048828125e-05
[12600],5.936622619628906e-05
[3150],5.841255187988281e-05
[165888],6.842613220214844e-05
[41472],6.29425048828125e-05
[10368],5.817413330078125e-05
[2592],5.745887756347656e-05
[187200],6.890296936035156e-05
[46800],6.341934204101562e-05
[11700],6.270408630371094e-05
[2925],5.7697296142578125e-05
[2],3.933906555175781e-05
[5],3.361701965332031e-05
[3],3.24249267578125e-05
[4],3.24249267578125e-05
[1],2.9802322387695312e-05
[11],3.24249267578125e-05
[10],3.218650817871094e-05
[7],3.1948089599609375e-05
[8],3.1948089599609375e-05
[9],3.1948089599609375e-05
[6],3.266334533691406e-05
[155520],7.033348083496094e-05
[38880],6.318092346191406e-05
[9720],5.8650970458984375e-05
[2430],5.7697296142578125e-05
[139392],6.818771362304688e-05
[34848],6.318092346191406e-05
[8712],5.793571472167969e-05
[2178],2.2411346435546875e-05
[82944],6.699562072753906e-05
[20736],6.151199340820312e-05
[5184],5.793571472167969e-05
[109824],6.651878356933594e-05
[27456],6.222724914550781e-05
[6864],5.8650970458984375e-05
[51000],6.318092346191406e-05
[5965],5.8650970458984375e-05
[6311],5.817413330078125e-05
[5733],5.817413330078125e-05
[6123],5.745887756347656e-05
[5843],5.7220458984375e-05
[6213],5.817413330078125e-05
[35280],6.556510925292969e-05
[5627],5.817413330078125e-05
[6587],5.7220458984375e-05
[5511],5.745887756347656e-05
[6435],5.817413330078125e-05
[5462],5.984306335449219e-05
[6538],5.745887756347656e-05
[39000],6.198883056640625e-05
[5886],5.841255187988281e-05
[5966],5.7697296142578125e-05
[5716],5.793571472167969e-05
[5754],5.841255187988281e-05
[5554],5.8650970458984375e-05
[5810],5.745887756347656e-05
[43560],6.270408630371094e-05
[4791],5.841255187988281e-05
[6156],5.745887756347656e-05
[4509],5.745887756347656e-05
[6037],5.793571472167969e-05
[4596],5.745887756347656e-05
[5988],5.817413330078125e-05
[51840],6.270408630371094e-05
[6227],5.8650970458984375e-05
[5993],5.745887756347656e-05
[5939],5.7220458984375e-05
[120960],6.866455078125e-05
[30240],6.222724914550781e-05
[7560],5.841255187988281e-05
[150144],6.890296936035156e-05
[37536],6.341934204101562e-05
[9384],5.8650970458984375e-05
[2346],5.793571472167969e-05
[147456],6.794929504394531e-05
[36864],6.222724914550781e-05
[9216],5.841255187988281e-05
[2304],2.1219253540039062e-05
[33799],6.127357482910156e-05
[33753],6.151199340820312e-05
[33626],6.079673767089844e-05
[33704],6.031990051269531e-05
[33662],6.0558319091796875e-05
[33462],6.151199340820312e-05
[33562],6.103515625e-05
[33669],6.246566772460938e-05
[33678],6.103515625e-05
[33779],6.175041198730469e-05
[33617],6.079673767089844e-05
[33328],6.151199340820312e-05
[32903],6.198883056640625e-05
[33710],6.103515625e-05
[33658],6.151199340820312e-05
[33689],6.175041198730469e-05
[33629],6.103515625e-05
[33775],6.437301635742188e-05
[33635],6.079673767089844e-05
[33651],6.031990051269531e-05
[33797],6.079673767089844e-05
[33619],6.127357482910156e-05
[33694],6.151199340820312e-05
[33709],6.127357482910156e-05
[33640],6.175041198730469e-05
[33725],6.079673767089844e-05
[33717],6.127357482910156e-05
[33634],6.175041198730469e-05
[33853],6.079673767089844e-05
[33198],6.0558319091796875e-05
[33653],6.103515625e-05
[906240],7.009506225585938e-05
[1033918],7.033348083496094e-05
[1031761],7.009506225585938e-05
[1005891],6.914138793945312e-05
[672168],7.05718994140625e-05
[46080],6.270408630371094e-05
[11520],5.984306335449219e-05
[2880],5.793571472167969e-05
[720],3.886222839355469e-05
[169344],7.152557373046875e-05
[42336],6.246566772460938e-05
[10584],5.91278076171875e-05
[2646],5.817413330078125e-05
[158400],6.914138793945312e-05
[39600],6.29425048828125e-05
[9900],5.888938903808594e-05
[2475],6.318092346191406e-05
[993584],6.937980651855469e-05
[973824],6.890296936035156e-05
[1030578],7.104873657226562e-05
[1038674],7.081031799316406e-05
[1016960],6.985664367675781e-05
[169728],6.961822509765625e-05
[42432],6.723403930664062e-05
[10608],5.888938903808594e-05
[2652],5.984306335449219e-05
[139776],6.794929504394531e-05
[34944],6.270408630371094e-05
[8736],6.270408630371094e-05
[2184],2.193450927734375e-05
[159744],6.771087646484375e-05
[39936],6.198883056640625e-05
[9984],5.8650970458984375e-05
[2496],5.817413330078125e-05
[130560],7.343292236328125e-05
[32640],6.341934204101562e-05
[8160],5.793571472167969e-05
[2040],2.1219253540039062e-05
[124032],6.794929504394531e-05
[31008],6.175041198730469e-05
[7752],5.793571472167969e-05
[1938],2.1457672119140625e-05
[25588],6.0558319091796875e-05
[25376],6.031990051269531e-05
[25456],6.079673767089844e-05
[23480],5.9604644775390625e-05
[25522],6.079673767089844e-05
[25593],5.984306335449219e-05
[24569],6.079673767089844e-05
[25458],6.031990051269531e-05
[25210],6.0558319091796875e-05
[25229],6.031990051269531e-05
[24189],6.0558319091796875e-05
[25197],6.031990051269531e-05
[25350],5.9604644775390625e-05
[25332],6.008148193359375e-05
[24968],6.103515625e-05
[25379],5.936622619628906e-05
[25432],6.031990051269531e-05
[24914],6.341934204101562e-05
[25503],5.984306335449219e-05
[25419],5.984306335449219e-05
[22977],6.031990051269531e-05
[25221],6.0558319091796875e-05
[17],3.933906555175781e-05
[16],3.409385681152344e-05
[19],3.24249267578125e-05
[22],3.218650817871094e-05
[168000],6.985664367675781e-05
[42000],6.771087646484375e-05
[10500],6.031990051269531e-05
[2625],5.841255187988281e-05
[112896],6.771087646484375e-05
[28224],6.127357482910156e-05
[7056],5.9604644775390625e-05
[94848],6.628036499023438e-05
[23712],6.198883056640625e-05
[5928],5.8650970458984375e-05
[134400],6.866455078125e-05
[33600],6.246566772460938e-05
[8400],5.841255187988281e-05
[2100],2.1696090698242188e-05
[67584],6.532669067382812e-05
[16896],6.127357482910156e-05
[4224],5.793571472167969e-05
[105792],6.961822509765625e-05
[26448],6.198883056640625e-05
[6612],5.8650970458984375e-05
[28500],6.175041198730469e-05
[6259],5.841255187988281e-05
[32490],6.008148193359375e-05
[6471],5.817413330078125e-05
[6574],5.817413330078125e-05
[6175],5.745887756347656e-05
[5980],5.817413330078125e-05
[196800],6.961822509765625e-05
[49200],6.318092346191406e-05
[12300],5.91278076171875e-05
[3075],5.7697296142578125e-05
[5960823],7.939338684082031e-05
[6021066],7.677078247070312e-05
[6017590],8.749961853027344e-05
[5759710],8.082389831542969e-05
[6008604],7.867813110351562e-05
[24],6.079673767089844e-05
[27],3.504753112792969e-05
[18],3.337860107421875e-05
[36],3.4809112548828125e-05
[20],3.314018249511719e-05
[26],3.266334533691406e-05
[28],3.218650817871094e-05
[12],3.600120544433594e-05
[15],3.314018249511719e-05
[32],3.2901763916015625e-05
[30],3.24249267578125e-05
[35],3.2901763916015625e-05
[27216],7.343292236328125e-05
[25992],6.198883056640625e-05
[22800],6.103515625e-05
[20064],6.151199340820312e-05
[107136],6.985664367675781e-05
[26784],6.270408630371094e-05
[6696],5.8650970458984375e-05
[195840],7.605552673339844e-05
[48960],6.437301635742188e-05
[12240],5.9604644775390625e-05
[3060],6.175041198730469e-05
[94656],6.818771362304688e-05
[23664],6.222724914550781e-05
[5916],5.9604644775390625e-05
[6967],5.888938903808594e-05
[7263],5.841255187988281e-05
[6809],5.841255187988281e-05
[6758],5.841255187988281e-05
[6680],5.817413330078125e-05
[17328],6.151199340820312e-05
[154560],6.985664367675781e-05
[38640],6.270408630371094e-05
[9660],5.91278076171875e-05
[2415],5.91278076171875e-05
[193536],6.842613220214844e-05
[48384],6.318092346191406e-05
[12096],5.9604644775390625e-05
[3024],5.817413330078125e-05
[1016857],7.104873657226562e-05
[1010298],7.05718994140625e-05
[1032365],7.128715515136719e-05
[1028747],7.081031799316406e-05
[1022928],7.009506225585938e-05
[76800],6.628036499023438e-05
[19200],6.341934204101562e-05
[4800],5.888938903808594e-05
[120000],6.771087646484375e-05
[30000],6.246566772460938e-05
[7500],5.841255187988281e-05
[13],4.57763671875e-05
[31],3.409385681152344e-05
[23],3.2901763916015625e-05
[47424],6.413459777832031e-05
[11856],5.984306335449219e-05
