item_0,item_1,item_2,time_cost
"[4, 512, 64, 64]",0.1,False,0.00016689300537109375
"[4, 256, 64, 64]",0.1,False,0.00016188621520996094
"[2, 256, 64, 128]",0.1,False,0.00012636184692382812
"[2, 512, 64, 128]",0.1,False,0.00015807151794433594
"[2, 512, 97, 97]",0.1,False,0.0001537799835205078
"[2, 256, 97, 97]",0.1,False,0.0001373291015625
"[4, 256, 60, 60]",0.1,False,9.989738464355469e-05
"[4, 512, 128, 128]",0.1,False,0.0002071857452392578
"[4, 512, 60, 60]",0.1,False,0.0002048015594482422
"[4, 256, 32, 32]",0.1,False,0.00013017654418945312
