item_0,item_1,time_cost
"[18134, 1, 2]","[18134, 9, 2]",1.7404556274414062e-05
"[1456, 1]","[1456, 3]",5.4836273193359375e-06
"[20267, 1]","[20267, 42]",4.0531158447265625e-06
"[1, 23, 4]","[20267, 23, 4]",3.814697265625e-06
"[22400, 1]","[22400, 5]",3.0994415283203125e-06
"[66, 1]","[66, 9]",3.5762786865234375e-06
"[1, 1]","[1, 4]",3.337860107421875e-06
"[44400, 1]","[44400, 1]",3.0994415283203125e-06
"[2850, 1]","[2850, 1]",3.337860107421875e-06
"[20805, 1]","[20805, 2]",3.337860107421875e-06
"[104, 100]","[1, 1, -1, -1]",3.814697265625e-06
"[22400, 1]","[22400, 12]",3.337860107421875e-06
"[663, 1]","[663, 1]",3.337860107421875e-06
"[20267, 1, 2]","[20267, 7, 2]",3.337860107421875e-06
"[850, 1]","[850, 9]",3.337860107421875e-06
"[130, 1]","[130, 3]",3.337860107421875e-06
"[1, 2, 4]","[18134, 2, 4]",3.337860107421875e-06
"[52, 50]","[1, 1, -1, -1]",3.337860107421875e-06
"[11100, 1]","[11100, 1]",3.5762786865234375e-06
"[9, 1]","[9, 4]",3.337860107421875e-06
"[520, 1]","[520, 3]",3.5762786865234375e-06
"[18134, 1]","[18134, 4]",3.337860107421875e-06
"[100, 152]","[1, 1, -1, -1]",6.198883056640625e-06
"[3400, 1]","[3400, 1]",3.337860107421875e-06
"[1, 5, 4]","[22400, 5, 4]",3.337860107421875e-06
"[22400, 1, 2]","[22400, 13, 2]",3.337860107421875e-06
"[50, 76]","[1, 1, -1, -1]",3.337860107421875e-06
"[20267, 1, 2]","[20267, 2, 2]",3.337860107421875e-06
"[13600, 1]","[13600, 1]",3.0994415283203125e-06
"[15200, 1]","[15200, 9]",3.337860107421875e-06
"[91, 1]","[91, 3]",3.337860107421875e-06
"[20805, 1, 2]","[20805, 12, 2]",3.337860107421875e-06
"[252, 1]","[252, 1]",3.337860107421875e-06
"[3400, 1]","[3400, 3]",3.5762786865234375e-06
"[1, 1, 4]","[22400, 1, 4]",3.337860107421875e-06
"[100, 136]","[1, 1, -1, -1]",3.337860107421875e-06
"[177600, 1]","[177600, 1]",3.337860107421875e-06
"[624, 1]","[624, 3]",3.0994415283203125e-06
"[221, 1]","[221, 1]",3.337860107421875e-06
"[18672, 1]","[18672, 5]",3.337860107421875e-06
"[22400, 1, 2]","[22400, 5, 2]",3.337860107421875e-06
"[63, 1]","[63, 1]",3.0994415283203125e-06
"[1, 1, 1, 624]","[-1, 8, -1, -1]",3.814697265625e-06
"[13600, 1]","[13600, 9]",3.337860107421875e-06
"[950, 1]","[950, 9]",3.337860107421875e-06
"[1, 1, 1, 660]","[-1, 8, -1, -1]",3.5762786865234375e-06
"[850, 1]","[850, 3]",3.337860107421875e-06
"[252, 1]","[252, 9]",3.337860107421875e-06
"[22400, 1, 2]","[22400, 12, 2]",3.5762786865234375e-06
"[1, 20267]","[2, 20267]",3.337860107421875e-06
"[76, 50]","[1, 1, -1, -1]",3.337860107421875e-06
"[4032, 1]","[4032, 9]",3.0994415283203125e-06
"[1, 2, 4]","[22400, 2, 4]",3.337860107421875e-06
"[1, 12, 4]","[22400, 12, 4]",3.337860107421875e-06
"[221, 1]","[221, 9]",3.337860107421875e-06
"[1, 1, 1, 418]","[-1, 8, -1, -1]",3.5762786865234375e-06
"[1, 11, 4]","[20267, 11, 4]",3.337860107421875e-06
"[59200, 1]","[59200, 3]",3.337860107421875e-06
"[11400, 1]","[11400, 1]",3.337860107421875e-06
"[1, 1, 1, 420]","[-1, 8, -1, -1]",3.5762786865234375e-06
"[22400, 1]","[22400, 2]",3.337860107421875e-06
"[925, 1]","[925, 3]",3.5762786865234375e-06
"[1, 1, 1, 506]","[-1, 8, -1, -1]",3.337860107421875e-06
"[1, 1, 4]","[20267, 1, 4]",3.337860107421875e-06
"[25, 1]","[25, 6]",3.337860107421875e-06
"[18134, 1, 2]","[18134, 6, 2]",3.5762786865234375e-06
"[20267, 1, 2]","[20267, 10, 2]",3.337860107421875e-06
"[18672, 1]","[18672, 1]",3.337860107421875e-06
"[22400, 1]","[22400, 9]",3.337860107421875e-06
"[20267, 1]","[20267, 23]",3.337860107421875e-06
"[2080, 1]","[2080, 3]",3.337860107421875e-06
"[192000, 1]","[192000, 1]",3.337860107421875e-06
"[20267, 1]","[20267, 2]",5.4836273193359375e-06
"[18134, 1]","[18134, 2]",3.337860107421875e-06
"[20805, 1]","[20805, 12]",3.337860107421875e-06
"[1, 1, 1, 700]","[-1, 8, -1, -1]",3.5762786865234375e-06
"[1, 12, 4]","[20805, 12, 4]",3.337860107421875e-06
"[850, 1]","[850, 1]",3.337860107421875e-06
"[18134, 1, 2]","[18134, 15, 2]",3.5762786865234375e-06
"[780, 1]","[780, 1]",3.0994415283203125e-06
"[1, 5, 4]","[18672, 5, 4]",3.337860107421875e-06
"[950, 1]","[950, 3]",3.337860107421875e-06
"[20267, 1]","[20267, 7]",3.337860107421875e-06
"[3400, 1]","[3400, 9]",3.337860107421875e-06
"[48000, 1]","[48000, 1]",3.337860107421875e-06
"[20267, 1, 2]","[20267, 11, 2]",3.337860107421875e-06
"[1, 18134]","[1, 18134]",3.337860107421875e-06
"[20267, 1, 2]","[20267, 1, 2]",3.337860107421875e-06
"[3800, 1]","[3800, 9]",3.337860107421875e-06
"[1, 1, 1, 720]","[-1, 8, -1, -1]",3.5762786865234375e-06
"[1, 1, 4]","[18672, 1, 4]",3.5762786865234375e-06
"[22400, 1, 2]","[22400, 3, 2]",3.337860107421875e-06
"[950, 1]","[950, 1]",3.337860107421875e-06
"[156, 1]","[156, 3]",3.337860107421875e-06
"[16128, 1]","[16128, 1]",3.337860107421875e-06
"[20267, 1]","[20267, 3]",3.337860107421875e-06
"[22400, 1, 2]","[22400, 1, 2]",3.337860107421875e-06
"[3800, 1]","[3800, 1]",3.337860107421875e-06
"[2775, 1]","[2775, 1]",3.0994415283203125e-06
"[18134, 1, 2]","[18134, 25, 2]",3.5762786865234375e-06
"[1, 15, 4]","[18134, 15, 4]",3.337860107421875e-06
"[1, 7, 4]","[20267, 7, 4]",3.337860107421875e-06
"[247, 1]","[247, 3]",3.5762786865234375e-06
"[2496, 1]","[2496, 3]",3.337860107421875e-06
"[1, 10, 4]","[20267, 10, 4]",3.337860107421875e-06
"[384, 1]","[384, 3]",3.0994415283203125e-06
"[1, 25, 4]","[18134, 25, 4]",3.5762786865234375e-06
"[15200, 1]","[15200, 1]",3.5762786865234375e-06
"[20267, 1]","[20267, 11]",3.337860107421875e-06
"[18134, 1, 2]","[18134, 4, 2]",3.337860107421875e-06
"[22400, 1]","[22400, 13]",3.337860107421875e-06
"[163200, 1]","[163200, 1]",3.337860107421875e-06
"[15200, 1]","[15200, 3]",3.337860107421875e-06
"[54400, 1]","[54400, 3]",3.337860107421875e-06
"[2550, 1]","[2550, 1]",3.337860107421875e-06
"[1, 21486]","[13, 21486]",3.0994415283203125e-06
"[364, 1]","[364, 3]",3.337860107421875e-06
"[1, 13, 4]","[22400, 13, 4]",3.337860107421875e-06
"[1, 6, 4]","[18134, 6, 4]",3.337860107421875e-06
"[45600, 1]","[45600, 1]",3.337860107421875e-06
"[22400, 1, 2]","[22400, 9, 2]",3.337860107421875e-06
"[1, 1, 4]","[18134, 1, 4]",3.0994415283203125e-06
"[63, 1]","[63, 9]",5.4836273193359375e-06
"[38, 25]","[1, 1, -1, -1]",3.5762786865234375e-06
"[40800, 1]","[40800, 1]",3.337860107421875e-06
"[22400, 1]","[22400, 3]",3.337860107421875e-06
"[20267, 1]","[20267, 10]",3.337860107421875e-06
"[1, 20267]","[15, 20267]",3.337860107421875e-06
"[4000, 1]","[4000, 3]",3.337860107421875e-06
"[20267, 1, 2]","[20267, 3, 2]",3.337860107421875e-06
"[12000, 1]","[12000, 1]",3.337860107421875e-06
"[16000, 1]","[16000, 3]",3.337860107421875e-06
"[1, 3, 4]","[20267, 3, 4]",3.337860107421875e-06
"[18134, 1, 2]","[18134, 1, 2]",3.337860107421875e-06
"[26, 25]","[1, 1, -1, -1]",3.5762786865234375e-06
"[361, 1]","[361, 6]",3.337860107421875e-06
"[60800, 1]","[60800, 3]",3.337860107421875e-06
"[3700, 1]","[3700, 3]",3.337860107421875e-06
"[1, 2, 4]","[20805, 2, 4]",3.337860107421875e-06
"[18134, 1, 2]","[18134, 2, 2]",3.337860107421875e-06
"[1, 42, 4]","[20267, 42, 4]",3.337860107421875e-06
"[10200, 1]","[10200, 1]",1.1920928955078125e-05
"[1, 3, 4]","[22400, 3, 4]",3.814697265625e-06
