item_0,item_1,time_cost
[64],None,2.09808349609375e-05
"[8, 1, 270]",float32,4.38690185546875e-05
[92],None,1.5735626220703125e-05
"[320, 1024]",None,1.3113021850585938e-05
"[8732, 4]",None,1.239776611328125e-05
"[512, 2816, 3, 3]",None,0.0004782676696777344
"[8, 1, 720]",float32,1.9311904907226562e-05
"[256, 2048]",None,1.3589859008789062e-05
"[1536, 384]",None,1.4543533325195312e-05
"[8, 1, 525]",float32,1.2874603271484375e-05
[576],None,1.239776611328125e-05
"[21486, 4]",None,1.239776611328125e-05
"[384, 384]",None,1.1682510375976562e-05
"[2048, 1024, 1, 1]",None,1.239776611328125e-05
"[512, 512, 3, 3]",None,1.239776611328125e-05
"[2304, 768]",None,1.1920928955078125e-05
"[12, 256, 1, 1]",None,1.2159347534179688e-05
[288],None,1.3113021850585938e-05
"[100, 1, 256]",None,1.2636184692382812e-05
"[256, 2048, 1, 1]",None,1.239776611328125e-05
"[81, 256]",None,1.2874603271484375e-05
[2048],None,1.2636184692382812e-05
"[32, 64, 1, 1]",None,1.1920928955078125e-05
[96],None,1.1682510375976562e-05
[320],None,1.239776611328125e-05
"[34, 2048]",None,1.2159347534179688e-05
"[80, 256, 1, 1]",None,1.2636184692382812e-05
[17],None,1.1920928955078125e-05
[4],None,1.1682510375976562e-05
"[1024, 512]",None,1.1444091796875e-05
"[768, 1536]",None,1.1920928955078125e-05
"[8, 1, 660]",float32,1.2636184692382812e-05
"[100, 4]",None,1.2159347534179688e-05
[12],None,1.1920928955078125e-05
[512],None,1.1682510375976562e-05
[3072],None,1.239776611328125e-05
"[256, 512]",None,0.00039649009704589844
"[1024, 512, 1, 1]",None,1.6689300537109375e-05
"[512, 128, 1, 1]",None,1.2874603271484375e-05
"[256, 768, 1, 1]",None,1.2636184692382812e-05
"[1024, 256]",None,1.1920928955078125e-05
"[768, 768, 1, 1]",None,1.1920928955078125e-05
"[768, 3, 16, 16]",None,1.1682510375976562e-05
"[242991, 4]",None,1.239776611328125e-05
"[192, 192]",None,1.1920928955078125e-05
"[150, 256, 1, 1]",None,1.2159347534179688e-05
"[4, 256]",None,1.2159347534179688e-05
"[768, 192]",None,1.1682510375976562e-05
"[1, 512]",None,1.1682510375976562e-05
"[256, 32, 3, 3]",None,1.2159347534179688e-05
"[216575, 4]",None,1.1920928955078125e-05
"[64, 3, 7, 7]",None,1.1682510375976562e-05
"[1, 1, 768]",None,1.1920928955078125e-05
[150],None,1.239776611328125e-05
"[1024, 12544]",None,1.1920928955078125e-05
"[64, 64, 3, 3]",None,1.2159347534179688e-05
"[32, 31, 6, 40, 1]",None,1.2874603271484375e-05
"[256, 256, 2, 2]",None,1.1920928955078125e-05
"[96, 96]",None,1.1920928955078125e-05
"[64, 1, 3, 3]",None,1.239776611328125e-05
"[150, 512, 1, 1]",None,1.2159347534179688e-05
"[1024, 1024]",None,1.1682510375976562e-05
"[255780, 4]",None,1.1444091796875e-05
"[210879, 4]",None,1.2159347534179688e-05
"[169, 12]",None,1.1682510375976562e-05
[38],None,1.1920928955078125e-05
"[17, 32, 1, 1]",None,1.1920928955078125e-05
"[32, 256, 1, 1]",None,1.1682510375976562e-05
[2304],None,1.2159347534179688e-05
"[512, 512, 2, 2]",None,1.1682510375976562e-05
"[192300, 4]",None,1.1920928955078125e-05
[1],None,1.3828277587890625e-05
"[32, 256, 3, 3]",None,1.239776611328125e-05
[80],None,1.2159347534179688e-05
"[256, 128, 3, 3]",None,1.2636184692382812e-05
"[128, 128, 3, 3]",None,1.1444091796875e-05
"[216901, 4]",None,1.1682510375976562e-05
"[96, 3, 4, 4]",None,1.1682510375976562e-05
"[8, 1, 624]",float32,1.2159347534179688e-05
"[128, 256, 1, 1]",None,1.2159347534179688e-05
"[64, 32, 3, 3]",None,1.1682510375976562e-05
"[256, 256, 3, 3]",None,1.1682510375976562e-05
"[192, 384]",None,1.239776611328125e-05
[256],None,1.1920928955078125e-05
"[3072, 768]",None,1.1920928955078125e-05
"[256, 1024, 1, 1]",None,1.1444091796875e-05
"[256, 768, 3, 3]",None,1.1682510375976562e-05
"[768, 768, 3, 3]",None,1.2159347534179688e-05
"[20267, 4]",None,1.5020370483398438e-05
"[193374, 4]",None,1.2874603271484375e-05
"[2048, 512]",None,1.1920928955078125e-05
"[182403, 4]",None,1.1682510375976562e-05
"[256, 512, 1, 1]",None,1.2636184692382812e-05
[1024],None,1.1920928955078125e-05
"[100, 256]",None,1.1682510375976562e-05
"[2048, 256]",None,2.0742416381835938e-05
"[18134, 4]",None,1.1920928955078125e-05
"[8, 1, 418]",float32,1.2159347534179688e-05
"[128, 64, 3, 3]",None,1.1920928955078125e-05
"[38, 512]",None,1.1682510375976562e-05
"[1152, 384]",None,1.1444091796875e-05
"[3, 256, 1, 1]",None,1.2159347534179688e-05
"[81, 1024]",None,1.1682510375976562e-05
[768],None,1.1444091796875e-05
"[92, 1536]",None,1.1444091796875e-05
"[64, 256, 1, 1]",None,1.1920928955078125e-05
"[256, 64, 3, 3]",None,1.1920928955078125e-05
"[64, 3, 3, 3]",None,1.1920928955078125e-05
"[512, 1024, 1, 1]",None,1.1444091796875e-05
"[768, 768]",None,1.2159347534179688e-05
"[576, 192]",None,1.2159347534179688e-05
[384],None,1.1920928955078125e-05
"[768, 256]",None,1.1682510375976562e-05
"[32, 32, 3, 3]",None,1.1920928955078125e-05
"[512, 512]",None,1.1920928955078125e-05
"[169, 24]",None,1.1444091796875e-05
"[169, 3]",None,1.1682510375976562e-05
"[256, 64, 1, 1]",None,1.1682510375976562e-05
"[217413, 4]",None,1.239776611328125e-05
"[256, 256]",None,1.2159347534179688e-05
[81],None,1.1682510375976562e-05
"[512, 256, 1, 1]",None,1.1920928955078125e-05
"[1024, 256, 1, 1]",None,1.1682510375976562e-05
[1152],None,1.2159347534179688e-05
"[64, 64, 1, 1]",None,1.2159347534179688e-05
[32],None,1.2636184692382812e-05
"[64, 256, 3, 3]",None,1.3113021850585938e-05
[34],None,1.239776611328125e-05
"[384, 1536]",None,1.4066696166992188e-05
"[32, 128, 1, 1]",None,1.3828277587890625e-05
[1536],None,1.1682510375976562e-05
[192],None,1.1920928955078125e-05
"[96, 384]",None,1.1920928955078125e-05
"[8, 1, 420]",float32,1.2159347534179688e-05
"[64, 128, 1, 1]",None,1.1682510375976562e-05
"[256, 128, 1, 1]",None,1.1444091796875e-05
"[169, 6]",None,1.1682510375976562e-05
"[384, 96]",None,1.1444091796875e-05
"[192, 768]",None,1.430511474609375e-05
[3],None,1.2159347534179688e-05
"[256, 192, 1, 1]",None,1.239776611328125e-05
"[256, 384, 1, 1]",None,1.1444091796875e-05
"[8, 1, 700]",float32,1.1682510375976562e-05
"[8, 1, 506]",float32,1.1444091796875e-05
[128],None,1.3589859008789062e-05
"[128, 512, 1, 1]",None,1.1682510375976562e-05
"[128, 32, 3, 3]",None,1.1682510375976562e-05
"[288, 96]",None,1.1682510375976562e-05
"[512, 768, 1, 1]",None,1.1682510375976562e-05
"[384, 768]",None,1.239776611328125e-05
"[512, 256, 3, 3]",None,1.1682510375976562e-05
"[256, 96, 1, 1]",None,1.2636184692382812e-05
"[163206, 4]",None,1.1682510375976562e-05
"[512, 2048, 3, 3]",None,1.2159347534179688e-05
"[2048, 512, 1, 1]",None,1.1920928955078125e-05
"[1, 1025, 768]",None,1.1920928955078125e-05
"[768, 3072]",None,1.1920928955078125e-05
"[93, 512]",None,1.1444091796875e-05
"[512, 2048, 1, 1]",None,1.1682510375976562e-05
