item_0,item_1,time_cost
"[1, 2]","[16800, 2]",6.0558319091796875e-05
"[1, 2]","[3400, 2]",5.435943603515625e-05
"[1, 2]","[77, 2]",3.695487976074219e-05
"[1, 2]","[15200, 2]",3.504753112792969e-05
"[1, 2]","[875, 2]",3.695487976074219e-05
"[1, 2]","[975, 2]",3.4809112548828125e-05
"[1, 2]","[260, 2]",3.457069396972656e-05
"[1, 2]","[70, 2]",3.3855438232421875e-05
"[1, 2]","[13600, 2]",3.3855438232421875e-05
"[1, 2]","[14000, 2]",3.361701965332031e-05
"[1, 512, 1, 1]","[1, 512, 38, 38]",3.5762786865234375e-05
"[1, 2]","[3900, 2]",3.695487976074219e-05
"[1, 2]","[4200, 2]",3.3855438232421875e-05
"[1, 2]","[63, 2]",3.409385681152344e-05
"[1, 512]","[1, 512]",3.600120544433594e-05
"[1, 2]","[273, 2]",3.4809112548828125e-05
"[1, 2]","[3800, 2]",3.409385681152344e-05
"[1, 2]","[850, 2]",3.981590270996094e-05
"[1, 2]","[15600, 2]",3.409385681152344e-05
"[1, 2]","[1050, 2]",3.62396240234375e-05
"[1, 2]","[247, 2]",3.457069396972656e-05
"[1, 2]","[234, 2]",3.361701965332031e-05
"[1, 2]","[950, 2]",3.3855438232421875e-05
"[1, 2]","[3500, 2]",3.3855438232421875e-05
"[1, 2, 512, 512]","[1, 2, 512, 512]",3.647804260253906e-05
"[1, 2, 128, 128]","[1, 2, 128, 128]",3.910064697265625e-05
"[1, 2]","[221, 2]",3.600120544433594e-05
