item_0,item_1,time_cost
"[96, 3, 4, 4]","[96, 3, 4, 4]",1.8835067749023438e-05
[96],[96],4.291534423828125e-06
"[169, 3]","[169, 3]",3.5762786865234375e-06
"[49, 49]","[49, 49]",4.291534423828125e-06
"[288, 96]","[288, 96]",2.384185791015625e-05
[288],[288],2.6226043701171875e-06
"[96, 96]","[96, 96]",8.344650268554688e-06
"[384, 96]","[384, 96]",2.5510787963867188e-05
[384],[384],2.86102294921875e-06
"[96, 384]","[96, 384]",2.8133392333984375e-05
"[192, 384]","[192, 384]",5.269050598144531e-05
[192],[192],2.86102294921875e-06
"[169, 6]","[169, 6]",3.0994415283203125e-06
"[576, 192]","[576, 192]",7.009506225585938e-05
[576],[576],3.5762786865234375e-06
"[192, 192]","[192, 192]",2.5272369384765625e-05
"[768, 192]","[768, 192]",9.584426879882812e-05
[768],[768],3.5762786865234375e-06
"[192, 768]","[192, 768]",0.00011181831359863281
"[384, 768]","[384, 768]",0.00018095970153808594
"[169, 12]","[169, 12]",5.0067901611328125e-06
"[1152, 384]","[1152, 384]",0.00029659271240234375
[1152],[1152],4.5299530029296875e-06
"[384, 384]","[384, 384]",8.416175842285156e-05
"[1536, 384]","[1536, 384]",0.00040531158447265625
[1536],[1536],6.9141387939453125e-06
"[384, 1536]","[384, 1536]",0.00037980079650878906
"[768, 1536]","[768, 1536]",0.0008368492126464844
"[169, 24]","[169, 24]",6.4373016357421875e-06
"[2304, 768]","[2304, 768]",0.0011796951293945312
[2304],[2304],6.198883056640625e-06
"[768, 768]","[768, 768]",0.00038743019104003906
"[3072, 768]","[3072, 768]",0.001544952392578125
[3072],[3072],5.7220458984375e-06
"[768, 3072]","[768, 3072]",0.0015749931335449219
"[32, 3, 3, 3]","[32, 3, 3, 3]",4.76837158203125e-06
[32],[32],2.384185791015625e-06
[],[],2.384185791015625e-06
"[32, 32, 3, 3]","[32, 32, 3, 3]",9.298324584960938e-06
"[64, 32, 3, 3]","[64, 32, 3, 3]",1.6927719116210938e-05
[64],[64],2.86102294921875e-06
"[64, 64, 1, 1]","[64, 64, 1, 1]",5.7220458984375e-06
"[64, 64, 3, 3]","[64, 64, 3, 3]",2.574920654296875e-05
"[256, 64, 1, 1]","[256, 64, 1, 1]",1.5020370483398438e-05
[256],[256],2.86102294921875e-06
"[64, 256, 1, 1]","[64, 256, 1, 1]",1.5974044799804688e-05
"[128, 256, 1, 1]","[128, 256, 1, 1]",2.7179718017578125e-05
[128],[128],2.86102294921875e-06
"[128, 128, 3, 3]","[128, 128, 3, 3]",9.179115295410156e-05
"[512, 128, 1, 1]","[512, 128, 1, 1]",4.76837158203125e-05
[512],[512],3.0994415283203125e-06
"[512, 256, 1, 1]","[512, 256, 1, 1]",8.177757263183594e-05
"[128, 512, 1, 1]","[128, 512, 1, 1]",4.57763671875e-05
"[256, 512, 1, 1]","[256, 512, 1, 1]",8.487701416015625e-05
"[256, 256, 3, 3]","[256, 256, 3, 3]",0.0003757476806640625
"[1024, 256, 1, 1]","[1024, 256, 1, 1]",0.00017952919006347656
[1024],[1024],4.5299530029296875e-06
"[1024, 512, 1, 1]","[1024, 512, 1, 1]",0.00036644935607910156
"[256, 1024, 1, 1]","[256, 1024, 1, 1]",0.00017452239990234375
"[512, 1024, 1, 1]","[512, 1024, 1, 1]",0.0003573894500732422
"[512, 512, 3, 3]","[512, 512, 3, 3]",0.001604318618774414
"[2048, 512, 1, 1]","[2048, 512, 1, 1]",0.0007243156433105469
[2048],[2048],5.4836273193359375e-06
"[2048, 1024, 1, 1]","[2048, 1024, 1, 1]",0.0013937950134277344
