item_0,item_1,item_2,time_cost
"[38, 164]",164,1,2.0527992248535156
"[57, 236]",236,1,0.007199525833129883
"[86, 256]",256,1,0.0037736892700195312
"[1, 1, 2, 96, 112]",9,1,0.0028519630432128906
"[68, 244]",244,1,0.002868175506591797
"[1, 1, 2, 48, 56]",9,1,0.002758502960205078
"[1, 1, 2, 24, 28]",9,1,0.0027599334716796875
"[48, 192]",192,1,0.002866029739379883
"[1, 1, 2, 12, 14]",9,1,0.003151416778564453
"[79, 256]",256,1,0.0030078887939453125
"[43, 176]",176,1,0.002840280532836914
"[29, 96]",96,1,0.002838134765625
"[23, 80]",80,1,0.003193378448486328
"[43, 160]",160,1,0.0030074119567871094
"[1, 1, 2, 6, 7]",9,1,0.002759695053100586
