item_0,time_cost
"[1, 21, 20, 64]",0.0001246929168701172
"[1, 21, 20, 64]",3.600120544433594e-05
"[1, 18, 15, 64]",2.5987625122070312e-05
"[1, 18, 15, 64]",2.2649765014648438e-05
"[1, 26, 24, 64]",0.0001232624053955078
"[1, 26, 24, 64]",3.1948089599609375e-05
"[1, 22, 23, 64]",2.5987625122070312e-05
"[1, 22, 23, 64]",2.5510787963867188e-05
"[1, 24, 30, 64]",4.601478576660156e-05
"[1, 24, 30, 64]",3.0994415283203125e-05
"[1, 15, 18, 64]",2.3126602172851562e-05
"[1, 15, 18, 64]",2.3126602172851562e-05
"[1, 22, 19, 64]",3.8623809814453125e-05
"[1, 22, 19, 64]",3.3855438232421875e-05
"[1, 25, 28, 64]",3.0040740966796875e-05
"[1, 25, 28, 64]",3.147125244140625e-05
"[1, 30, 22, 64]",2.7894973754882812e-05
"[1, 30, 22, 64]",3.0040740966796875e-05
"[1, 21, 25, 64]",2.5272369384765625e-05
"[1, 21, 25, 64]",2.3126602172851562e-05
