item_0,item_1,item_2,time_cost
[0],[96],[1],1.5020370483398438e-05
[0],[91],[13],1.239776611328125e-05
[0],[24],[1],1.1682510375976562e-05
[-20],[21],[1],1.1205673217773438e-05
[0],[148],[1],1.0728836059570312e-05
[0],[10],[1],1.1444091796875e-05
[-21],[22],[1],1.049041748046875e-05
[1],[15],[1],1.0728836059570312e-05
[-11],[12],[1],1.0967254638671875e-05
[0],[33],[1],1.0728836059570312e-05
[0],[160],[1],1.049041748046875e-05
[0],[5],[1],1.1205673217773438e-05
[-27],[28],[1],1.0728836059570312e-05
[0],[4],[1],1.1205673217773438e-05
[-13],[14],[1],1.0728836059570312e-05
[0],[20],[1],1.0967254638671875e-05
[-2],[3],[1],1.0728836059570312e-05
[0],[17],[1],1.1205673217773438e-05
[-14],[15],[1],1.0967254638671875e-05
[0],[136],[1],1.0967254638671875e-05
[0],[11],[1],1.0967254638671875e-05
[-10],[11],[1],1.0967254638671875e-05
[0],[50],[1],1.0728836059570312e-05
[0],[14],[1],1.1205673217773438e-05
[0],[200],[1],1.0967254638671875e-05
[0],[14],[1],1.1205673217773438e-05
[0],[70],[1],1.1205673217773438e-05
[0],[4],[1],1.0728836059570312e-05
[0],[3],[1],1.0728836059570312e-05
[0],[156],[1],1.0967254638671875e-05
[-17],[18],[1],1.0967254638671875e-05
[-1],[2],[1],1.1205673217773438e-05
[-22],[23],[1],1.0728836059570312e-05
[0],[48],[1],1.0728836059570312e-05
[-6],[7],[1],1.0728836059570312e-05
[-7],[8],[1],1.0967254638671875e-05
[0],[1088],[1],1.0728836059570312e-05
[0],[26],[1],1.0728836059570312e-05
[0],[42],[1],1.049041748046875e-05
[0],[2],[1],1.0967254638671875e-05
[0],[304],[1],1.049041748046875e-05
[-23],[24],[1],1.0967254638671875e-05
[0],[272],[1],1.0967254638671875e-05
[0],[1],[1],1.0728836059570312e-05
[0],[13],[1],1.0967254638671875e-05
[1],[13],[1],1.0728836059570312e-05
[0],[7],[1],1.1682510375976562e-05
[1],[33],[1],1.0967254638671875e-05
[0],[38],[1],1.0967254638671875e-05
[0],[1],[1],1.2159347534179688e-05
[0],[15],[1],1.0728836059570312e-05
[0],[32],[1],1.0728836059570312e-05
[0],[78],[1],1.0728836059570312e-05
[0],[84],[1],1.1205673217773438e-05
[0],[33],[1],1.0728836059570312e-05
[1],[6],[1],1.1444091796875e-05
[0],[74],[1],1.0728836059570312e-05
[-26],[27],[1],1.1205673217773438e-05
[0],[8],[1],1.0728836059570312e-05
[0],[39],[1],1.1920928955078125e-05
[0],[152],[1],1.1682510375976562e-05
[1],[3],[1],1.0967254638671875e-05
[0],[800],[1],1.0967254638671875e-05
[-18],[19],[1],1.1682510375976562e-05
[-8],[9],[1],1.1205673217773438e-05
[0],[18],[1],1.1205673217773438e-05
[0],[25],[1],1.0728836059570312e-05
[0],[52],[1],1.0967254638671875e-05
[0],[100],[1],1.0967254638671875e-05
[-4],[5],[1],1.0728836059570312e-05
[-19],[20],[1],1.0967254638671875e-05
[0],[7],[1],1.0728836059570312e-05
[0],[6],[1],1.0728836059570312e-05
[0],[18],[1],1.1444091796875e-05
[0],[128],[1],1.0967254638671875e-05
[-25],[26],[1],1.0967254638671875e-05
[-9],[10],[1],1.2874603271484375e-05
[0],[80],[1],1.1205673217773438e-05
[-28],[29],[1],1.1205673217773438e-05
[0],[21],[1],1.0728836059570312e-05
[0],[6],[1],1.1205673217773438e-05
[0],[76],[1],1.0967254638671875e-05
[1],[32],[1],1.0967254638671875e-05
[0],[40],[1],1.0967254638671875e-05
[0],[32],[1],1.0967254638671875e-05
[-15],[16],[1],1.0728836059570312e-05
[1],[7],[1],1.049041748046875e-05
[1],[4],[1],1.0967254638671875e-05
[0],[37],[1],1.0728836059570312e-05
[0],[296],[1],1.1205673217773438e-05
[-12],[13],[1],1.049041748046875e-05
[0],[140],[1],1.0967254638671875e-05
[0],[35],[1],1.0967254638671875e-05
[-3],[4],[1],1.1205673217773438e-05
[0],[19],[1],1.0728836059570312e-05
[-24],[25],[1],1.1444091796875e-05
[0],[68],[1],1.0967254638671875e-05
[0],[1216],[1],1.0728836059570312e-05
[1],[9],[1],1.0967254638671875e-05
[0],[2],[1],1.0967254638671875e-05
[0],[832],[1],1.0728836059570312e-05
[0],[9],[1],1.0967254638671875e-05
[1],[5],[1],1.0728836059570312e-05
[0],[12],[1],1.0967254638671875e-05
[0],[34],[1],1.1205673217773438e-05
[0],[5],[1],1.1205673217773438e-05
[0],[28],[1],1.049041748046875e-05
[0],[13],[1],1.1682510375976562e-05
[0],[320],[1],1.1205673217773438e-05
[1],[14],[1],1.1205673217773438e-05
[-16],[17],[1],1.0728836059570312e-05
[-5],[6],[1],1.0967254638671875e-05
[0],[168],[1],1.0967254638671875e-05
[1],[2],[1],1.1444091796875e-05
[0],[16],[1],1.1444091796875e-05
