item_0,time_cost
[21],0.000213623046875
[69],0.00024127960205078125
[8730],0.0007297992706298828
[494],0.0001990795135498047
[510],0.0001919269561767578
[6040],0.0006458759307861328
"[0, 1]",0.0001163482666015625
[228],0.0001842975616455078
[8174],0.0006701946258544922
[12],0.00018548965454101562
[8704],0.0007410049438476562
[8705],0.0007281303405761719
[70],0.00021386146545410156
[182208],0.0016868114471435547
[479],0.0002586841583251953
[2],0.00026988983154296875
[128],0.00022268295288085938
[18],0.0002238750457763672
[32],0.0003094673156738281
[162411],0.0015568733215332031
[9827],0.0009245872497558594
[20246],0.0008416175842285156
[16],0.00023674964904785156
[506],0.00032258033752441406
[6],0.0002830028533935547
[54],0.00022268295288085938
[504],0.00022673606872558594
[47],0.0001964569091796875
[8713],0.0006835460662841797
[512],0.00018310546875
[68],0.0001888275146484375
[244],0.0002052783966064453
[489],0.00015735626220703125
[84],0.00018787384033203125
[29],0.0001964569091796875
[4],0.0001876354217529297
[499],0.00018906593322753906
[8],0.0001862049102783203
[5],0.00019550323486328125
[8168],0.0006873607635498047
[507],0.00021219253540039062
[511],0.00020575523376464844
[14],0.00020074844360351562
[508],0.0002319812774658203
[497],0.00021266937255859375
[498],0.00021219253540039062
[21389],0.0007638931274414062
[246],0.0002665519714355469
[7],0.0002465248107910156
[98],0.0002117156982421875
[85],0.00022339820861816406
[171],0.0002224445343017578
[8707],0.0007767677307128906
[192938],0.001898050308227539
[214],0.0002789497375488281
[139],0.0002353191375732422
[505],0.00021266937255859375
[97],0.0002071857452392578
[18125],0.0007808208465576172
[27],0.0002396106719970703
[93],0.00018334388732910156
[227],0.00020432472229003906
[9],0.0002028942108154297
[10],0.0002262592315673828
[99],0.0002105236053466797
[187],0.00021457672119140625
[42],0.00021982192993164062
[163129],0.0013358592987060547
[19],0.00024580955505371094
[23],0.00027251243591308594
[13],0.0002319812774658203
[117],0.000225067138671875
[240],0.0002529621124267578
[254],0.00022649765014648438
[15],0.0002205371856689453
[502],0.00021910667419433594
[8685],0.0008323192596435547
[28],0.00032448768615722656
[269],0.00022912025451660156
[20259],0.0007648468017578125
[142],0.00021314620971679688
[33],0.00019550323486328125
[189],0.00021648406982421875
[101],0.00022745132446289062
[25],0.00021600723266601562
[8678],0.000751495361328125
[20166],0.0006763935089111328
[5730],0.0006532669067382812
[1],0.00032019615173339844
[8714],0.0007617473602294922
[223],0.0002334117889404297
[3],0.0002167224884033203
[210],0.000217437744140625
[237],0.0002474784851074219
[67],0.00023245811462402344
[182163],0.0015780925750732422
[188],0.0003573894500732422
[46],0.0002434253692626953
[480],0.00022912025451660156
