item_0,item_1,time_cost
"[16, 128, 40, 40]",[2],1.977198600769043
"[16, 128, 160, 160]",[2],0.0008969306945800781
"[2, 100, 32, 26]",[2],0.0013096332550048828
"[16, 256, 98, 98]",[2],0.000423431396484375
"[2, 100, 13, 17]",[2],0.00042057037353515625
"[2, 100, 14, 13]",[2],0.000423431396484375
"[1, 256, 128, 128]",[2],0.0004222393035888672
"[2, 100, 64, 52]",[2],0.00042748451232910156
"[16, 96, 80, 80]",[2],0.00043845176696777344
"[9, 256, 40, 40]",[2],0.00040411949157714844
"[1, 256, 64, 64]",[2],0.0004296302795410156
"[2, 100, 52, 68]",[2],0.00042629241943359375
"[16, 256, 20, 20]",[2],0.0004200935363769531
"[5, 100, 14, 14]",[2],0.0004382133483886719
"[2, 100, 16, 13]",[2],0.0004162788391113281
"[2, 100, 28, 26]",[2],0.0004153251647949219
"[16, 256, 32, 32]",[2],0.0004265308380126953
"[16, 640, 10, 10]",[2],0.0004017353057861328
"[256, 3072, 6, 6]",[32],0.0004296302795410156
"[9, 256, 80, 80]",[2],0.0004036426544189453
"[2, 100, 112, 104]",[2],0.0003993511199951172
"[2, 100, 128, 104]",[2],0.0004258155822753906
"[16, 100, 14, 14]",[2],0.0004322528839111328
"[16, 256, 49, 49]",[2],0.00040340423583984375
"[4, 256, 128, 128]",[2],0.0004277229309082031
"[2, 100, 26, 34]",[2],0.00040411949157714844
"[4, 256, 64, 64]",[2],0.0004153251647949219
"[2, 100, 56, 52]",[2],0.0005445480346679688
"[2, 100, 104, 136]",[2],0.00042366981506347656
"[7, 100, 14, 14]",[2],0.00042319297790527344
"[18, 100, 14, 14]",[2],0.0004515647888183594
"[23, 100, 14, 14]",[2],0.0004475116729736328
"[16, 256, 64, 64]",[2],0.0004305839538574219
"[16, 256, 48, 48]",[2],0.0004248619079589844
"[16, 256, 96, 96]",[2],0.00042438507080078125
