item_0,item_1,item_2,time_cost
"[256, 17]","[256, 17]",none,2.3660922050476074
"[312, 17]","[312, 17]",none,0.009078741073608398
"[180, 17]","[180, 17]",none,0.003257274627685547
"[248, 17]","[248, 17]",none,0.0018663406372070312
"[12, 17]","[12, 17]",none,0.0029468536376953125
"[36, 17]","[36, 17]",none,0.0029878616333007812
"[108, 17]","[108, 17]",none,0.0016407966613769531
"[844, 17]","[844, 17]",none,0.0015742778778076172
"[72, 17]","[72, 17]",none,0.001539468765258789
"[96, 17]","[96, 17]",none,0.002914905548095703
"[320, 17]","[320, 17]",none,0.0029976367950439453
