item_0,item_1,time_cost
"[1, 418]","[1, 1, 1, 418]",0.004007816314697266
"[1, 24, 30, 64, 2]","[1, 24, 30, -1]",0.0018436908721923828
"[361, 6]",[-1],0.0010068416595458984
"[8, 4608, 1, 1, 1]","[8, -1]",0.0012187957763671875
[33],"[-1, 1]",0.0008742809295654297
"[50, 76]",[-1],0.0010006427764892578
"[1, 56, 77, 1]","[1, 8, 7, 11, 7, 1]",0.0008437633514404297
"[70, 9]",[-1],0.0004899501800537109
"[13600, 9, 4]","[-1, 4]",0.0035681724548339844
"[1, 25, 38, 768]","[1, 950, 768]",0.00456690788269043
"[1, 105, 140, 1]","[1, 15, 7, 20, 7, 1]",0.0010499954223632812
"[13, 21486]",[-1],0.0017025470733642578
"[1, 15, 20, 7, 7, 1]","[-1, 7, 7, 1]",0.0012574195861816406
"[1, 4]",[-1],0.0005433559417724609
"[270, 8, 32]","[270, 1, 256]",0.0009512901306152344
"[100, 136]",[-1],0.0007472038269042969
"[8, 418, 418]","[1, 8, 418, 418]",0.012788534164428711
"[4032, 9]",[-1],0.0012104511260986328
"[54400, 3]",[-1],0.0010766983032226562
"[1, 60800, 96]","[1, 200, 304, 96]",0.024626970291137695
[3],"[-1, 1]",0.0009226799011230469
[90],[-1],0.0004324913024902344
"[1, 720]","[1, 1, 1, 720]",0.0004119873046875
"[10, 7]",[-1],0.0003540515899658203
[25],"[-1, 1]",0.0002994537353515625
[136],"[-1, 1]",0.0002613067626953125
[23],"[-1, 1]",0.00027298927307128906
[21],"[1, -1]",0.00025916099548339844
[43],"[-1, 1]",0.0003821849822998047
"[6, 11]",[-1],0.00030112266540527344
"[2, 3]",[-1],0.0002574920654296875
"[8678, 1]",[-1],0.00033783912658691406
"[1, 15, 7, 22, 7, 192]","[1, 105, 154, -1]",0.013153553009033203
"[1, 28, 42, 1]","[1, 4, 7, 6, 7, 1]",0.0009286403656005859
"[8, 100, 525]","[1, 8, 100, 525]",0.0024585723876953125
"[8707, 1]",[-1],0.0010190010070800781
"[247, 3]",[-1],0.0004222393035888672
