item_0,item_1,item_2,time_cost
"[40800, 4]","[40800, 4]","[40800, 4]",0.0020859241485595703
"[10200, 4]","[10200, 4]","[10200, 4]",0.0012705326080322266
"[163200, 4]","[163200, 4]","[163200, 4]",0.008004426956176758
"[2550, 4]","[2550, 4]","[2550, 4]",0.003287792205810547
"[45600, 4]","[45600, 4]","[45600, 4]",0.0034334659576416016
"[23, 4]","[23, 4]","[23, 4]",0.00199127197265625
"[2, 4]","[2, 4]","[2, 4]",0.0009112358093261719
"[741, 4]","[741, 4]","[741, 4]",0.0008883476257324219
"[11100, 4]","[11100, 4]","[11100, 4]",0.0009443759918212891
"[44400, 4]","[44400, 4]","[44400, 4]",0.005602359771728516
"[5, 4]","[5, 4]","[5, 4]",0.0023851394653320312
"[2850, 4]","[2850, 4]","[2850, 4]",0.0008587837219238281
"[177600, 4]","[177600, 4]","[177600, 4]",0.009801864624023438
[512],[512],[512],0.0009708404541015625
"[2775, 4]","[2775, 4]","[2775, 4]",0.0006535053253173828
"[663, 4]","[663, 4]","[663, 4]",0.0009024143218994141
"[15, 4]","[15, 4]","[15, 4]",0.0007641315460205078
"[10, 4]","[10, 4]","[10, 4]",0.0007758140563964844
"[11400, 4]","[11400, 4]","[11400, 4]",0.0014941692352294922
"[13, 4]","[13, 4]","[13, 4]",0.0009646415710449219
"[1, 4]","[1, 4]","[1, 4]",0.0020456314086914062
"[8732, 4]","[8732, 4]","[8732, 4]",0.0006833076477050781
"[14, 4]","[14, 4]","[14, 4]",0.0004725456237792969
"[8, 4]","[8, 4]","[8, 4]",0.0004622936248779297
"[4, 4]","[4, 4]","[4, 4]",0.0004820823669433594
"[18, 4]","[18, 4]","[18, 4]",0.0007340908050537109
"[7, 4]","[7, 4]","[7, 4]",0.0007433891296386719
"[182400, 4]","[182400, 4]","[182400, 4]",0.007863759994506836
