item_0,time_cost
"[256, 512, 1, 1]",0.00034356117248535156
"[64, 3, 3, 3]",3.743171691894531e-05
"[512, 1024, 1, 1]",0.0014128684997558594
"[2048, 512, 1, 1]",0.0017933845520019531
"[256, 1024, 1, 1]",0.0005464553833007812
"[2048, 1024, 1, 1]",0.0034122467041015625
"[128, 32, 3, 3]",0.00011920928955078125
[256],2.2172927856445312e-05
"[2048, 512]",0.0017817020416259766
"[93, 512]",0.00013899803161621094
"[512, 512]",0.0005207061767578125
"[32, 32, 3, 3]",5.1975250244140625e-05
"[1024, 256, 1, 1]",0.0005204677581787109
[92],2.765655517578125e-05
"[256, 32, 3, 3]",0.0001926422119140625
"[64, 128, 1, 1]",4.2438507080078125e-05
[128],1.7881393432617188e-05
"[512, 128, 1, 1]",0.00016355514526367188
"[128, 64, 3, 3]",0.0001850128173828125
[1024],2.3126602172851562e-05
"[512, 256, 1, 1]",0.00029921531677246094
"[256, 128, 3, 3]",0.0005624294281005859
[1],2.6702880859375e-05
"[64, 3, 7, 7]",4.3392181396484375e-05
"[92, 1536]",0.0003113746643066406
"[128, 512, 1, 1]",0.0001766681671142578
"[256, 64, 3, 3]",0.0003337860107421875
"[256, 64, 1, 1]",6.532669067382812e-05
"[64, 32, 3, 3]",6.365776062011719e-05
[32],1.71661376953125e-05
"[256, 128, 1, 1]",9.369850158691406e-05
"[1024, 512, 1, 1]",0.0009446144104003906
"[32, 256, 3, 3]",0.00019431114196777344
[512],2.4557113647460938e-05
"[64, 64, 1, 1]",2.7418136596679688e-05
[34],1.6927719116210938e-05
"[256, 256, 3, 3]",0.001004934310913086
"[32, 64, 1, 1]",3.266334533691406e-05
[2048],2.193450927734375e-05
"[512, 256, 3, 3]",0.001983165740966797
"[32, 256, 1, 1]",5.078315734863281e-05
"[34, 2048]",0.00018668174743652344
"[64, 256, 3, 3]",0.0003299713134765625
"[64, 256, 1, 1]",6.604194641113281e-05
"[128, 256, 1, 1]",9.417533874511719e-05
"[512, 2048, 1, 1]",0.001791238784790039
"[512, 512, 3, 3]",0.0038247108459472656
"[17, 32, 1, 1]",2.8848648071289062e-05
"[32, 128, 1, 1]",2.765655517578125e-05
"[64, 64, 3, 3]",9.942054748535156e-05
"[1, 512]",1.7881393432617188e-05
"[128, 128, 3, 3]",0.00032782554626464844
[17],2.5033950805664062e-05
[64],1.6927719116210938e-05
