item_0,item_1,time_cost
[3597],"[-1, 1]",3.552436828613281e-05
"[19, 1]",[-1],5.4836273193359375e-06
"[1, 24, 26, 255]","[1, -1, 85]",4.76837158203125e-06
"[7, 9]",[-1],3.814697265625e-06
"[1, 12000, 4]","[-1, 4]",3.814697265625e-06
"[2, 17, 13, 1]",[-1],3.814697265625e-06
"[1, 256, 506]","[1, 256, 22, 23]",4.76837158203125e-06
"[1, 50, 76, 4]","[-1, 4]",3.814697265625e-06
"[2, 50, 78, 80]","[-1, 80]",3.814697265625e-06
"[19, 13]",[-1],3.337860107421875e-06
"[1, 520582]",[-1],3.5762786865234375e-06
"[1, 66]",[-1],3.5762786865234375e-06
"[2, 50, 84, 1]",[-1],3.337860107421875e-06
"[8741, 4]","[8741, -1]",3.5762786865234375e-06
"[1, 8, 1, 525]","[8, 1, 525]",3.5762786865234375e-06
"[1, 152, 100, 4]","[-1, 4]",3.337860107421875e-06
"[1, 1008]",[-1],3.0994415283203125e-06
"[1, 48, 52, 255]","[1, -1, 85]",4.0531158447265625e-06
"[330, 49, 6, 32]","[330, 49, 192]",3.814697265625e-06
"[1, 76, 50, 1]",[-1],3.5762786865234375e-06
"[5, 5]",[-1],3.5762786865234375e-06
"[1, 624]",[-1],3.5762786865234375e-06
"[1, 13, 20, 12]","[-1, 4]",3.5762786865234375e-06
"[1, 3000]",[-1],3.814697265625e-06
"[50, 68]",[-1],3.337860107421875e-06
"[1, 273755]",[-1],3.814697265625e-06
"[1, 9072]",[-1],3.814697265625e-06
"[4, 196, 768]","[4, 14, 14, 768]",3.814697265625e-06
"[100, 152, 3]",[-1],3.814697265625e-06
"[1, 19, 13, 36]","[-1, 4]",3.5762786865234375e-06
"[1, 100, 136, 80]","[-1, 80]",3.5762786865234375e-06
"[192, 96, 4]","[192, 384]",3.814697265625e-06
"[1, 2223, 4]","[-1, 4]",3.5762786865234375e-06
"[1, 473840]",[-1],3.337860107421875e-06
"[1, 100, 152, 1]",[-1],3.337860107421875e-06
"[1, 322201]",[-1],3.5762786865234375e-06
"[1, 100, 81]","[-1, 81]",3.814697265625e-06
"[76, 50]",[-1],3.5762786865234375e-06
"[1, 2550]",[-1],3.814697265625e-06
"[1, 406273]",[-1],3.814697265625e-06
"[1, 25, 34, 3]","[-1, 1]",3.814697265625e-06
"[1, 136, 100, 3]","[-1, 1]",4.291534423828125e-06
"[1, 5, 5, 24]","[1, -1, 4]",3.814697265625e-06
"[1, 21, 12, 4]","[-1, 4]",3.814697265625e-06
"[1, 469256]",[-1],3.814697265625e-06
