item_0,time_cost
"[1, 21, 20, 64]",9.417533874511719e-05
"[1, 21, 20, 64]",3.3855438232421875e-05
"[1, 18, 15, 64]",2.2172927856445312e-05
"[1, 18, 15, 64]",2.3126602172851562e-05
"[1, 26, 24, 64]",0.0004017353057861328
"[1, 26, 24, 64]",3.409385681152344e-05
"[1, 22, 23, 64]",2.5987625122070312e-05
"[1, 22, 23, 64]",2.4557113647460938e-05
"[1, 24, 30, 64]",4.172325134277344e-05
"[1, 24, 30, 64]",2.7418136596679688e-05
"[1, 15, 18, 64]",2.0265579223632812e-05
"[1, 15, 18, 64]",2.0742416381835938e-05
"[1, 22, 19, 64]",2.956390380859375e-05
"[1, 22, 19, 64]",3.123283386230469e-05
"[1, 25, 28, 64]",2.956390380859375e-05
"[1, 25, 28, 64]",2.7418136596679688e-05
"[1, 30, 22, 64]",2.6226043701171875e-05
"[1, 30, 22, 64]",2.5987625122070312e-05
"[1, 21, 25, 64]",2.1696090698242188e-05
"[1, 21, 25, 64]",2.1457672119140625e-05
