item_0,item_1,time_cost
16,None,0.0001125335693359375
116,None,0.00010895729064941406
12,bool,1.8596649169921875e-05
"[12, 12]",int64,2.0265579223632812e-05
160,None,1.4543533325195312e-05
168,bool,1.4066696166992188e-05
288,None,1.4066696166992188e-05
[1296],bool,1.4066696166992188e-05
272,bool,1.3589859008789062e-05
"[1296, 200, 272]",uint8,0.0007274150848388672
544,None,2.7179718017578125e-05
96,None,1.4781951904296875e-05
34,bool,1.430511474609375e-05
58,None,1.3589859008789062e-05
"[576, 152, 100]",uint8,1.52587890625e-05
7,bool,1.3828277587890625e-05
"[1, 28, 42, 1]",None,1.5497207641601562e-05
[144],bool,1.430511474609375e-05
192,None,1.430511474609375e-05
560,None,1.430511474609375e-05
"[1, 1025, 768]",None,1.4543533325195312e-05
"[144, 76, 50]",uint8,1.4781951904296875e-05
"[1, 56, 77, 1]",None,1.4543533325195312e-05
"[1600, 200, 272]",uint8,0.0004787445068359375
224,None,2.0742416381835938e-05
38,bool,1.4543533325195312e-05
928,None,1.4543533325195312e-05
364,uint8,1.430511474609375e-05
96,uint8,1.3828277587890625e-05
5,bool,1.3589859008789062e-05
130,uint8,1.3828277587890625e-05
"[1600, 208, 200]",uint8,1.52587890625e-05
96,bool,1.3828277587890625e-05
136,bool,1.430511474609375e-05
320,bool,1.3589859008789062e-05
448,None,1.4066696166992188e-05
"[1, 14, 14, 1]",None,1.4781951904296875e-05
42,bool,1.3589859008789062e-05
"[169, 24]",None,1.5735626220703125e-05
"[1, 7, 7, 1]",None,1.5020370483398438e-05
"[1600, 304, 200]",uint8,0.0004773139953613281
"[576, 104, 100]",uint8,1.8358230590820312e-05
304,bool,1.430511474609375e-05
[576],bool,1.3828277587890625e-05
896,None,1.3828277587890625e-05
100,bool,1.3113021850585938e-05
24,bool,1.2874603271484375e-05
384,None,1.3589859008789062e-05
520,uint8,1.3113021850585938e-05
832,None,1.3589859008789062e-05
200,bool,1.2636184692382812e-05
384,uint8,1.3113021850585938e-05
1024,None,1.3589859008789062e-05
240,None,1.2874603271484375e-05
"[576, 100, 152]",uint8,1.4066696166992188e-05
"[256, 76, 50]",uint8,1.4066696166992188e-05
156,uint8,1.3113021850585938e-05
40,bool,1.33514404296875e-05
50,bool,1.33514404296875e-05
800,None,1.3828277587890625e-05
74,bool,1.3589859008789062e-05
736,None,1.3589859008789062e-05
512,None,1.33514404296875e-05
"[1, 28, 28, 1]",None,1.4066696166992188e-05
80,None,1.33514404296875e-05
51,None,1.3113021850585938e-05
68,bool,1.3113021850585938e-05
128,None,1.33514404296875e-05
"[40, 40]",int64,1.5974044799804688e-05
624,uint8,1.3828277587890625e-05
864,None,1.3589859008789062e-05
"[36, 36]",int64,1.3589859008789062e-05
768,None,1.3113021850585938e-05
"[1, 203, 308, 1]",None,1.4066696166992188e-05
"[1, 56, 70, 1]",None,1.3828277587890625e-05
6,bool,1.3589859008789062e-05
1,None,1.33514404296875e-05
"[1296, 200, 304]",uint8,1.4543533325195312e-05
416,None,1.3589859008789062e-05
"[169, 12]",None,1.3589859008789062e-05
"[1600, 200, 304]",uint8,1.4066696166992188e-05
"[576, 100, 136]",uint8,1.3589859008789062e-05
160,bool,1.3113021850585938e-05
672,None,1.33514404296875e-05
"[1296, 304, 200]",uint8,1.3589859008789062e-05
1456,uint8,1.3113021850585938e-05
"[256, 50, 76]",uint8,1.3589859008789062e-05
"[144, 52, 50]",uint8,1.3589859008789062e-05
112,None,1.3828277587890625e-05
9,bool,1.3589859008789062e-05
576,None,1.3589859008789062e-05
37,bool,1.33514404296875e-05
10,bool,1.3113021850585938e-05
8,None,2.0265579223632812e-05
80,bool,1.33514404296875e-05
21,bool,1.2874603271484375e-05
"[1, 203, 273, 1]",None,1.4066696166992188e-05
232,None,1.33514404296875e-05
