item_0,item_1,item_2,time_cost
"[1, 56, 70, 384]","[-3, -3]","[1, 2]",0.0012209415435791016
"[4, 28, 28, 192]","[-3, -3]","[1, 2]",0.0005290508270263672
"[1, 28, 35, 768]","[-3, -3]","[1, 2]",0.0005338191986083984
"[1, 28, 42, 768]","[-3, -3]","[1, 2]",0.0006234645843505859
"[1, 56, 77, 384]","[-3, -3]","[1, 2]",0.0012357234954833984
"[1, 28, 42, 768]","[3, 3]","[1, 2]",0.0005548000335693359
"[4, 14, 14, 384]","[3, 3]","[1, 2]",0.00028133392333984375
"[4, 56, 56, 96]","[-3, -3]","[1, 2]",0.0008692741394042969
"[4, 14, 14, 384]","[-3, -3]","[1, 2]",0.0002579689025878906
"[4, 7, 7, 768]","[3, 3]","[1, 2]",0.0001900196075439453
"[1, 56, 70, 384]","[3, 3]","[1, 2]",0.0010449886322021484
"[4, 28, 28, 192]","[3, 3]","[1, 2]",0.0004661083221435547
"[1, 105, 140, 192]","[-3, -3]","[1, 2]",0.0021097660064697266
"[4, 56, 56, 96]","[3, 3]","[1, 2]",0.0008537769317626953
"[1, 56, 77, 384]","[3, 3]","[1, 2]",0.001157522201538086
"[1, 105, 140, 192]","[3, 3]","[1, 2]",0.0019769668579101562
"[1, 203, 273, 96]","[-3, -3]","[1, 2]",0.016182661056518555
"[1, 105, 154, 192]","[-3, -3]","[1, 2]",0.0053598880767822266
"[4, 7, 7, 768]","[-3, -3]","[1, 2]",0.00020074844360351562
"[1, 203, 308, 96]","[-3, -3]","[1, 2]",0.017963171005249023
"[1, 203, 308, 96]","[3, 3]","[1, 2]",0.0178525447845459
"[1, 105, 154, 192]","[3, 3]","[1, 2]",0.002330780029296875
"[1, 203, 273, 96]","[3, 3]","[1, 2]",0.015764236450195312
"[1, 28, 35, 768]","[3, 3]","[1, 2]",0.00064849853515625
