item_0,item_1,time_cost
"[3, 800, 1088]","[0, 160, 0, 0]",0.011989116668701172
"[3, 672, 769]","[0, 0, 0, 0]",0.007329463958740234
"[4, 7, 7, 768]","[0, 0, 0, 0, 0, 0]",0.0010416507720947266
"[4, 96, 112, 112]","[0, 1, 0, 1]",0.02505660057067871
"[3, 800, 1088]","[0, 32, 0, 0]",0.013025283813476562
"[3, 806, 768]","[0, 0, 0, 0]",0.008863210678100586
"[5, 81]","[0, 0, 0, 1]",0.0001430511474609375
"[4, 240, 28, 28]","[2, 2, 2, 2]",0.0036661624908447266
"[3, 1344, 800]","[0, 0, 0, 0]",0.015676021575927734
"[3, 800, 1280]","[0, 0, 0, 0]",0.013555288314819336
"[4, 1152, 7, 7]","[1, 1, 1, 1]",0.0012352466583251953
"[1, 50, 76, 384]","[0, 0, 0, 1, 0, 6]",0.006884336471557617
"[3, 320, 416]","[0, 0, 0, 0]",0.0019979476928710938
"[3, 1344, 768]","[0, 0, 0, 0]",0.014400720596313477
"[3, 800, 1248]","[0, 0, 0, 0]",0.013646602630615234
"[3, 800, 1216]","[0, 0, 0, 0]",0.012869596481323242
"[3, 256, 384]","[0, 0, 0, 0]",0.0015485286712646484
"[3, 768, 960]","[0, 0, 0, 0]",0.01051640510559082
"[7, 81]","[0, 0, 0, 3]",0.00014281272888183594
"[4, 81]","[0, 0, 0, 0]",0.00010824203491210938
"[2, 81]","[0, 0, 0, 3]",0.00010967254638671875
"[4, 81]","[0, 0, 0, 3]",0.00010776519775390625
"[4, 240, 28, 28]","[0, 1, 0, 1]",0.0036640167236328125
"[1, 200, 272, 96]","[0, 0, 0, 1, 0, 3]",0.027248620986938477
"[3, 81]","[0, 0, 0, 3]",0.0002453327178955078
"[4, 144, 56, 56]","[1, 1, 1, 1]",0.008704900741577148
"[640, 640]","[0, 0, 0, 0]",0.002081632614135742
"[1, 200, 304, 96]","[0, 0, 0, 4, 0, 3]",0.030358076095581055
"[3, 800, 895]","[0, 0, 0, 0]",0.010167121887207031
"[3, 800, 1088]","[0, 0, 0, 0]",0.012238264083862305
"[3, 768, 1344]","[0, 0, 0, 32]",0.01461935043334961
"[3, 800, 1088]","[0, 128, 0, 0]",0.012578248977661133
"[5, 81]","[0, 0, 0, 3]",0.00016760826110839844
"[3, 651, 640]","[0, 0, 0, 0]",0.005933046340942383
"[4, 672, 14, 14]","[2, 2, 2, 2]",0.0025458335876464844
"[3, 800, 1344]","[0, 0, 0, 0]",0.017092466354370117
