item_0,item_1,item_2,time_cost
"[672, 28, 1, 1]",[-0.1889822365046136],[0.1889822365046136],0.0001735687255859375
"[3072, 768]",[-0.03608439182435161],[0.03608439182435161],9.322166442871094e-05
[576],[-0.0625],[0.0625],6.127357482910156e-05
"[1024, 1024]",[-0.05412658773652741],[0.05412658773652741],5.340576171875e-05
"[256, 256]",[-0.10825317547305482],[0.10825317547305482],5.054473876953125e-05
"[64, 256, 3, 1, 1]",[-0.03608439182435161],[0.03608439182435161],5.1021575927734375e-05
"[8, 32, 3, 1, 1]",[-0.10206207261596574],[0.10206207261596574],4.649162292480469e-05
[1000],[-0.02795084971874737],[0.02795084971874737],4.57763671875e-05
[256],[-0.08838834764831843],[0.08838834764831843],4.458427429199219e-05
"[1152, 384]",[-0.05103103630798287],[0.05103103630798287],4.4345855712890625e-05
"[64, 32, 1, 1, 1]",[-0.17677669529663684],[0.17677669529663684],4.4345855712890625e-05
"[16, 32, 3, 1, 1]",[-0.10206207261596574],[0.10206207261596574],4.315376281738281e-05
"[128, 384, 1, 1]",[-0.05103103630798287],[0.05103103630798287],4.3392181396484375e-05
"[1152, 48, 1, 1]",[-0.14433756729740643],[0.14433756729740643],4.291534423828125e-05
[1536],[-0.051031036307982884],[0.051031036307982884],4.57763671875e-05
[128],[-0.041666666666666664],[0.041666666666666664],5.2928924560546875e-05
"[1000, 768]",[-0.03608439182435161],[0.03608439182435161],4.57763671875e-05
"[64, 64, 4, 4]",[-0.031249999999999997],[0.031249999999999997],4.38690185546875e-05
"[24, 256, 3, 3]",[-0.04879500364742666],[0.04879500364742666],6.222724914550781e-05
[80],[-0.125],[0.125],4.76837158203125e-05
"[96, 4, 1, 1]",[-0.49999999999999994],[0.49999999999999994],4.935264587402344e-05
[60],[-0.0625],[0.0625],4.3392181396484375e-05
"[48, 1152, 1, 1]",[-0.02946278254943948],[0.02946278254943948],4.458427429199219e-05
"[384, 1536]",[-1.0],[1.0],4.2438507080078125e-05
"[58, 58, 1, 1]",[-0.13130643285972254],[0.13130643285972254],4.1961669921875e-05
"[24, 144, 1, 1]",[-0.08333333333333331],[0.08333333333333331],4.1484832763671875e-05
[1000],[-0.022097086912079608],[0.022097086912079608],4.1961669921875e-05
"[240, 40, 1, 1]",[-0.15811388300841894],[0.15811388300841894],4.1961669921875e-05
[1000],[-0.018042195912175808],[0.018042195912175808],4.2438507080078125e-05
"[1024, 256, 1, 1, 1]",[-0.06249999999999999],[0.06249999999999999],4.220008850097656e-05
"[512, 1280, 3, 1, 1]",[-0.01613743060919757],[0.01613743060919757],4.220008850097656e-05
[486],[-0.010416666666666666],[0.010416666666666666],5.650520324707031e-05
"[486, 256, 3, 3]",[-0.02083333333333333],[0.02083333333333333],4.220008850097656e-05
[32],[-0.35355339059327373],[0.35355339059327373],4.291534423828125e-05
[24],[-0.020833333333333332],[0.020833333333333332],4.172325134277344e-05
"[24, 512, 3, 3]",[-0.01473139127471974],[0.01473139127471974],4.1961669921875e-05
"[768, 768, 3, 3]",[-0.020833333333333332],[0.020833333333333332],4.267692565917969e-05
[4],[-0.0625],[0.0625],4.2438507080078125e-05
"[2048, 128, 1, 1]",[-0.08838834764831842],[0.08838834764831842],6.246566772460938e-05
"[256, 96, 1, 1]",[-0.10206207261596574],[0.10206207261596574],4.291534423828125e-05
[64],[-0.03125],[0.03125],6.365776062011719e-05
"[320, 1024]",[-0.031249999999999997],[0.031249999999999997],4.1961669921875e-05
"[58, 1, 3, 3]",[-0.33333333333333326],[0.33333333333333326],4.2438507080078125e-05
"[128, 128, 9, 1]",[-0.02946278254943948],[0.02946278254943948],4.839897155761719e-05
"[256, 512, 3, 3]",[-0.01473139127471974],[0.01473139127471974],4.267692565917969e-05
"[34, 2048]",[-0.022097086912079605],[0.022097086912079605],4.267692565917969e-05
"[256, 512, 1, 1]",[-0.08838834764831843],[0.08838834764831843],4.1961669921875e-05
"[256, 32, 3, 3]",[-0.05892556509887896],[0.05892556509887896],4.1961669921875e-05
"[256, 256, 9, 1]",[-0.02083333333333333],[0.02083333333333333],4.1961669921875e-05
"[116, 1, 3, 3]",[-0.33333333333333326],[0.33333333333333326],4.172325134277344e-05
"[10, 240, 1, 1]",[-0.06454972243679027],[0.06454972243679027],4.1961669921875e-05
"[320, 12544]",[-0.008928571428571428],[0.008928571428571428],4.124641418457031e-05
[256],[-0.051031036307982884],[0.051031036307982884],4.220008850097656e-05
"[2304, 768]",[-1.0],[1.0],4.1961669921875e-05
"[1152, 384]",[-1.0],[1.0],4.220008850097656e-05
[3],[-0.0625],[0.0625],4.1961669921875e-05
"[192, 96, 3, 3]",[-0.03402069087198858],[0.03402069087198858],4.172325134277344e-05
"[128, 128, 1, 3, 3]",[-0.02946278254943948],[0.02946278254943948],4.172325134277344e-05
[672],[-0.1889822365046136],[0.1889822365046136],4.124641418457031e-05
"[128, 928, 1, 1]",[-0.032826608214930636],[0.032826608214930636],4.315376281738281e-05
"[192, 64, 1, 1]",[-0.12499999999999999],[0.12499999999999999],4.1961669921875e-05
"[80, 64, 1, 1]",[-0.12499999999999999],[0.12499999999999999],6.103515625e-05
"[128, 256, 1, 1]",[-0.12499999999999999],[0.12499999999999999],4.220008850097656e-05
"[512, 2048, 1, 1]",[-0.022097086912079605],[0.022097086912079605],6.175041198730469e-05
"[3072, 768]",[-1.0],[1.0],5.745887756347656e-05
[1152],[-0.14433756729740646],[0.14433756729740646],4.220008850097656e-05
"[320, 1152, 1, 1]",[-0.02946278254943948],[0.02946278254943948],4.601478576660156e-05
[256],[0.0],[1.0],4.57763671875e-05
"[192, 3, 1, 1]",[-0.5773502691896257],[0.5773502691896257],4.601478576660156e-05
"[32, 1, 3, 3]",[-0.33333333333333326],[0.33333333333333326],4.1961669921875e-05
"[324, 512, 3, 3]",[-0.01473139127471974],[0.01473139127471974],4.1961669921875e-05
"[1000, 4096]",[-0.015624999999999998],[0.015624999999999998],4.220008850097656e-05
"[16, 32, 1, 1]",[-0.17677669529663684],[0.17677669529663684],4.1961669921875e-05
"[24, 3, 3, 3]",[-0.19245008972987523],[0.19245008972987523],4.291534423828125e-05
"[256, 64, 1, 1]",[-0.12499999999999999],[0.12499999999999999],4.220008850097656e-05
"[512, 2560, 3, 3]",[-0.006588078458684123],[0.006588078458684123],4.1961669921875e-05
"[960, 160, 1, 1]",[-0.07905694150420947],[0.07905694150420947],4.1961669921875e-05
"[512, 4096, 3, 3]",[-0.005208333333333332],[0.005208333333333332],4.2438507080078125e-05
"[2048, 512, 1, 1]",[-0.04419417382415921],[0.04419417382415921],4.172325134277344e-05
"[112, 672, 1, 1]",[-0.03857583749052298],[0.03857583749052298],4.172325134277344e-05
"[24, 1, 3, 3]",[-0.33333333333333326],[0.33333333333333326],4.1961669921875e-05
"[32, 128, 3, 3]",[-0.02946278254943948],[0.02946278254943948],4.220008850097656e-05
"[512, 2048, 3, 3]",[-0.00736569563735987],[0.00736569563735987],0.00010967254638671875
"[32, 192, 1, 1]",[-0.07216878364870322],[0.07216878364870322],8.0108642578125e-05
"[256, 256, 1, 3, 3]",[-0.02083333333333333],[0.02083333333333333],0.00011134147644042969
"[512, 256, 1, 1]",[-0.06249999999999999],[0.06249999999999999],7.82012939453125e-05
[81],[-0.03125],[0.03125],7.772445678710938e-05
"[768, 192]",[-0.07216878364870322],[0.07216878364870322],0.000110626220703125
"[1024, 512]",[-0.0625],[0.0625],7.724761962890625e-05
[1024],[-0.008928571428571428],[0.008928571428571428],8.535385131835938e-05
"[32, 128, 1, 1]",[-0.08838834764831842],[0.08838834764831842],7.748603820800781e-05
[2048],[-0.044194173824159216],[0.044194173824159216],7.891654968261719e-05
"[48, 256, 1, 1]",[-0.06249999999999999],[0.06249999999999999],7.748603820800781e-05
"[64, 256, 1, 1, 1]",[-0.06249999999999999],[0.06249999999999999],8.296966552734375e-05
"[768, 768, 1, 1]",[-0.03608439182435161],[0.03608439182435161],7.62939453125e-05
"[288, 96]",[-0.10206207261596574],[0.10206207261596574],7.62939453125e-05
"[1024, 464, 1, 1]",[-0.046423834544262965],[0.046423834544262965],7.605552673339844e-05
[12],[-0.0625],[0.0625],7.677078247070312e-05
[3072],[-0.036084391824351615],[0.036084391824351615],7.700920104980469e-05
[144],[-0.0625],[0.0625],7.772445678710938e-05
"[768, 3072]",[-1.0],[1.0],9.1552734375e-05
