item_0,time_cost
1951034264,7.867813110351562e-06
1013105920,6.67572021484375e-06
1563766613,6.67572021484375e-06
893259597,6.198883056640625e-06
612140806,6.4373016357421875e-06
1329820954,6.4373016357421875e-06
888792617,6.4373016357421875e-06
368628397,6.4373016357421875e-06
1093514217,6.4373016357421875e-06
1310393968,6.198883056640625e-06
1615223339,6.198883056640625e-06
2109300427,6.4373016357421875e-06
1069932814,6.198883056640625e-06
1280717946,6.4373016357421875e-06
1166261739,6.4373016357421875e-06
1987303840,6.4373016357421875e-06
1875978305,6.4373016357421875e-06
698972042,6.4373016357421875e-06
463931780,6.4373016357421875e-06
1115780572,6.4373016357421875e-06
1761572288,6.4373016357421875e-06
1488956189,6.4373016357421875e-06
1470749647,6.198883056640625e-06
1214787314,6.4373016357421875e-06
1872797625,6.67572021484375e-06
936363813,6.198883056640625e-06
1085590818,6.4373016357421875e-06
1355178853,6.4373016357421875e-06
542311747,6.4373016357421875e-06
1292858752,6.67572021484375e-06
1049623160,6.4373016357421875e-06
1655857055,6.4373016357421875e-06
1851543213,6.4373016357421875e-06
1089027097,6.4373016357421875e-06
801602560,6.67572021484375e-06
2041422528,6.198883056640625e-06
