item_0,item_1,item_2,time_cost
"[32, 512]","[512, 512]",[False],0.013896942138671875
"[1025, 2, 768]","[768, 768]",[768],0.00401759147644043
"[1601, 1, 1024]","[1024, 1024]",[1024],0.001123189926147461
"[2, 40, 512]","[512, 512]",[False],0.0012629032135009766
"[32, 512]","[1024, 512]",[1024],0.0017123222351074219
"[1, 64]","[64, 64]",[False],0.0016727447509765625
"[2, 1025, 768]","[3072, 768]",[3072],0.001600503921508789
"[2, 1025, 3072]","[768, 3072]",[768],0.0016510486602783203
"[100, 2, 256]","[256, 256]",[256],0.0021250247955322266
"[34, 2]","[64, 2]",[64],0.0013489723205566406
