item_0,item_1,time_cost
"[256, 1, 1]",0.8999999985098839,0.049867868423461914
"[256, 1, 1]",0.9043478220701218,0.0010647773742675781
"[256, 1, 1]",0.9086956530809402,0.001028299331665039
"[256, 1, 1]",0.9130434766411781,0.0016243457794189453
"[256, 1, 1]",0.917391300201416,0.0016400814056396484
"[256, 1, 1]",0.9217391312122345,0.0016002655029296875
"[256, 1, 1]",0.9260869547724724,0.0012965202331542969
"[256, 1, 1]",0.9304347857832909,0.0014846324920654297
"[256, 1, 1]",0.9347826093435287,0.001443624496459961
"[256, 1, 1]",0.9391304329037666,0.0014104843139648438
"[256, 1, 1]",0.9434782564640045,0.001842498779296875
"[256, 1, 1]",0.9478260837495327,0.0018413066864013672
"[256, 1, 1]",0.9521739110350609,0.001735687255859375
"[256, 1, 1]",0.9565217345952988,0.0017647743225097656
"[256, 1, 1]",0.960869561880827,0.0010409355163574219
"[256, 1, 1]",0.9652173891663551,0.0010380744934082031
"[256, 1, 1]",0.9695652164518833,0.0009360313415527344
"[256, 1, 1]",0.9739130418747663,0.0010058879852294922
"[256, 1, 1]",0.9782608672976494,0.0009059906005859375
"[256, 1, 1]",0.9826086945831776,0.0009069442749023438
"[256, 1, 1]",0.9869565209373832,0.0009396076202392578
"[256, 1, 1]",0.9913043472915888,0.0016169548034667969
"[256, 1, 1]",0.9956521736457944,0.0016121864318847656
