item_0,item_1,item_2,time_cost
"[38, 164]",164,1,2.0463435649871826
"[57, 236]",236,1,0.008011102676391602
"[86, 256]",256,1,0.003992795944213867
"[1, 1, 2, 96, 112]",9,1,0.0029468536376953125
"[68, 244]",244,1,0.0030274391174316406
"[1, 1, 2, 48, 56]",9,1,0.002863645553588867
"[1, 1, 2, 24, 28]",9,1,0.002798795700073242
"[48, 192]",192,1,0.003011941909790039
"[1, 1, 2, 12, 14]",9,1,0.0028448104858398438
"[79, 256]",256,1,0.002938508987426758
"[43, 176]",176,1,0.0029821395874023438
"[29, 96]",96,1,0.0029366016387939453
"[23, 80]",80,1,0.003035306930541992
"[43, 160]",160,1,0.00316619873046875
"[1, 1, 2, 6, 7]",9,1,0.002936840057373047
