item_0,time_cost
"[8741, 2]",4.38690185546875e-05
"[8741, 2]",1.430511474609375e-05
"[8663, 2]",1.3589859008789062e-05
"[8663, 2]",1.3828277587890625e-05
"[4, 1, 640, 640]",0.0008523464202880859
"[4, 1, 640, 640]",0.0009708404541015625
"[17, 17]",4.76837158203125e-06
"[17, 17]",3.337860107421875e-06
"[21, 21]",3.337860107421875e-06
"[21, 21]",3.337860107421875e-06
"[43, 43]",4.0531158447265625e-06
"[43, 43]",4.5299530029296875e-06
"[13, 13]",3.0994415283203125e-06
"[13, 13]",3.0994415283203125e-06
"[5, 5]",3.0994415283203125e-06
"[5, 5]",2.86102294921875e-06
"[7, 7]",3.337860107421875e-06
"[7, 7]",2.86102294921875e-06
"[9, 9]",2.86102294921875e-06
"[9, 9]",2.6226043701171875e-06
"[3, 3]",2.6226043701171875e-06
"[3, 3]",2.86102294921875e-06
"[1, 1]",2.86102294921875e-06
"[1, 1]",2.6226043701171875e-06
"[25, 25]",3.5762786865234375e-06
"[25, 25]",3.337860107421875e-06
"[11, 11]",3.0994415283203125e-06
"[11, 11]",3.0994415283203125e-06
"[57, 57]",5.7220458984375e-06
"[57, 57]",5.4836273193359375e-06
"[29, 29]",3.337860107421875e-06
"[29, 29]",3.337860107421875e-06
"[35, 35]",3.814697265625e-06
"[35, 35]",3.5762786865234375e-06
"[15, 15]",3.0994415283203125e-06
"[15, 15]",4.5299530029296875e-06
"[27, 27]",3.337860107421875e-06
"[27, 27]",3.337860107421875e-06
"[19, 19]",3.0994415283203125e-06
"[19, 19]",3.337860107421875e-06
"[49, 49]",4.0531158447265625e-06
"[49, 49]",4.0531158447265625e-06
"[33, 33]",3.5762786865234375e-06
"[33, 33]",3.5762786865234375e-06
"[39, 39]",3.5762786865234375e-06
"[39, 39]",3.814697265625e-06
"[47, 47]",4.5299530029296875e-06
"[47, 47]",4.5299530029296875e-06
"[23, 23]",3.337860107421875e-06
"[23, 23]",3.0994415283203125e-06
"[41, 41]",4.0531158447265625e-06
"[41, 41]",3.5762786865234375e-06
"[31, 31]",3.337860107421875e-06
"[31, 31]",3.337860107421875e-06
"[45, 45]",4.291534423828125e-06
"[45, 45]",4.0531158447265625e-06
"[37, 37]",4.0531158447265625e-06
"[37, 37]",3.5762786865234375e-06
"[53, 53]",4.291534423828125e-06
"[53, 53]",4.5299530029296875e-06
"[51, 51]",4.0531158447265625e-06
"[51, 51]",5.0067901611328125e-06
"[55, 55]",4.291534423828125e-06
"[55, 55]",4.5299530029296875e-06
"[512, 2]",3.814697265625e-06
"[512, 2]",3.5762786865234375e-06
"[2, 4, 100, 152]",0.00011277198791503906
"[2, 4, 100, 152]",8.797645568847656e-05
"[2, 4, 50, 76]",2.384185791015625e-05
"[2, 4, 50, 76]",2.1219253540039062e-05
"[2, 4, 25, 38]",8.821487426757812e-06
"[2, 4, 25, 38]",7.152557373046875e-06
"[2, 4, 13, 19]",3.814697265625e-06
"[2, 4, 13, 19]",4.0531158447265625e-06
"[2, 4, 7, 10]",2.86102294921875e-06
"[2, 4, 7, 10]",3.0994415283203125e-06
"[2, 4, 100, 168]",9.846687316894531e-05
"[2, 4, 100, 168]",6.008148193359375e-05
"[2, 4, 50, 84]",2.3126602172851562e-05
"[2, 4, 50, 84]",2.5272369384765625e-05
"[2, 4, 25, 42]",8.58306884765625e-06
"[2, 4, 25, 42]",7.867813110351562e-06
"[2, 4, 13, 21]",4.0531158447265625e-06
"[2, 4, 13, 21]",4.0531158447265625e-06
"[2, 4, 7, 11]",3.337860107421875e-06
"[2, 4, 7, 11]",3.337860107421875e-06
"[2, 4, 100, 136]",3.981590270996094e-05
"[2, 4, 100, 136]",4.863739013671875e-05
"[2, 4, 50, 68]",1.8358230590820312e-05
"[2, 4, 50, 68]",2.0265579223632812e-05
"[2, 4, 25, 34]",6.9141387939453125e-06
"[2, 4, 25, 34]",7.3909759521484375e-06
"[2, 4, 13, 17]",4.291534423828125e-06
"[2, 4, 13, 17]",3.5762786865234375e-06
"[2, 4, 7, 9]",3.5762786865234375e-06
"[2, 4, 7, 9]",2.86102294921875e-06
"[2, 4, 152, 100]",3.600120544433594e-05
"[2, 4, 152, 100]",3.528594970703125e-05
"[2, 4, 76, 50]",2.1219253540039062e-05
"[2, 4, 76, 50]",2.1457672119140625e-05
"[2, 4, 38, 25]",7.867813110351562e-06
"[2, 4, 38, 25]",7.3909759521484375e-06
"[2, 4, 19, 13]",4.291534423828125e-06
"[2, 4, 19, 13]",3.814697265625e-06
"[2, 4, 10, 7]",3.0994415283203125e-06
"[2, 4, 10, 7]",2.86102294921875e-06
"[2, 4, 168, 100]",8.058547973632812e-05
"[2, 4, 168, 100]",3.886222839355469e-05
"[2, 4, 84, 50]",2.3365020751953125e-05
"[2, 4, 84, 50]",2.4318695068359375e-05
"[2, 4, 42, 25]",8.58306884765625e-06
"[2, 4, 42, 25]",7.152557373046875e-06
"[2, 4, 21, 13]",4.291534423828125e-06
