item_0,item_1,item_2,time_cost
"[32, 31, 240]",-1,3,0.0004341602325439453
"[88, 12, 49, 49]",-1,5,0.0050313472747802734
"[8, 100, 624]",-1,3,0.0006518363952636719
"[8, 100, 506]",-1,3,0.0005142688751220703
"[1276, 3, 49, 49]",-1,5,0.019641399383544922
"[1131, 3, 49, 49]",-1,5,0.01143789291381836
"[8, 270, 270]",-1,3,0.0008256435394287109
"[24, 1025, 1025]",-1,3,0.04666304588317871
"[8, 100, 100]",-1,3,0.0025625228881835938
"[80, 12, 49, 49]",-1,5,0.0025458335876464844
"[8, 100, 660]",-1,3,0.0007183551788330078
"[256, 3, 49, 49]",-1,5,0.0017957687377929688
"[8, 100, 700]",-1,3,0.0006833076477050781
"[8, 720, 720]",-1,3,0.003977060317993164
"[8, 660, 660]",-1,3,0.003208160400390625
"[8, 100, 525]",-1,3,0.0005476474761962891
"[64, 6, 49, 49]",-1,5,0.0009622573852539062
"[8, 525, 525]",-1,3,0.0020618438720703125
"[330, 6, 49, 49]",-1,5,0.004366159439086914
"[4, 24, 49, 49]",-1,5,0.0004918575286865234
"[8, 624, 624]",-1,3,0.002750396728515625
"[300, 6, 49, 49]",-1,5,0.003757476806640625
"[20, 24, 49, 49]",-1,5,0.0011544227600097656
"[8, 506, 506]",-1,3,0.001920938491821289
"[8, 100, 720]",-1,3,0.0006551742553710938
"[8, 100, 270]",-1,3,0.00039577484130859375
"[8, 420, 420]",-1,3,0.001323699951171875
"[8, 100, 418]",-1,3,0.0004730224609375
"[8, 100, 420]",-1,3,0.00045299530029296875
"[8, 700, 700]",-1,3,0.003458738327026367
"[16, 12, 49, 49]",-1,5,0.0005893707275390625
"[24, 24, 49, 49]",-1,5,0.0013494491577148438
"[8, 418, 418]",-1,3,0.0013096332550048828
