item_0,item_1,time_cost
"[512, 512, 3, 3]",[1e-06],0.07302498817443848
"[128, 256, 1, 1]","[128, 256, 1, 1]",0.0013973712921142578
[256],[1e-06],0.0008747577667236328
"[96, 96]","[96, 96]",0.0005784034729003906
[3],[3],0.0009253025054931641
"[28, 672, 1, 1]","[28, 672, 1, 1]",0.0013341903686523438
"[576, 1, 3, 3]","[576, 1, 3, 3]",0.0012385845184326172
[240],[240],0.0005016326904296875
"[512, 512, 2, 2]",[1e-06],0.0035898685455322266
"[1296, 256, 1, 1]","[1296, 256, 1, 1]",0.002735614776611328
"[64, 192, 1, 1]","[64, 192, 1, 1]",0.0009987354278564453
"[512, 1, 3, 3]","[512, 1, 3, 3]",0.0006175041198730469
[992],[992],0.00044155120849609375
[320],[320],0.00040221214294433594
"[48, 3, 3, 3]","[48, 3, 3, 3]",0.00040221214294433594
"[32, 1, 512, 6, 40]","[32, 31, 512, 1, 1]",0.21142005920410156
"[4096, 4096]","[4096, 4096]",0.10655784606933594
"[256, 16, 1, 1]","[256, 16, 1, 1]",0.0010399818420410156
"[512, 32, 1, 1]","[512, 32, 1, 1]",0.0008087158203125
[486],[486],0.0006470680236816406
[60],[60],0.0005571842193603516
"[101, 2048]","[101, 2048]",0.0025551319122314453
"[560, 1, 3, 3]","[560, 1, 3, 3]",0.0009191036224365234
[3072],[3072],0.0006105899810791016
"[128, 64, 5, 1, 1]","[128, 64, 5, 1, 1]",0.0009012222290039062
"[96, 96, 3, 3]","[96, 96, 3, 3]",0.0011074542999267578
"[576, 256, 1, 1]","[576, 256, 1, 1]",0.001421213150024414
"[384, 96]","[384, 96]",0.0009908676147460938
"[256, 128, 5, 1, 1]","[256, 128, 5, 1, 1]",0.0015151500701904297
"[2048, 1, 3, 3]","[2048, 1, 3, 3]",0.0008623600006103516
[1024],[1e-06],0.0006573200225830078
"[1000, 768]","[1000, 768]",0.004529237747192383
"[255, 96, 1, 1]","[255, 96, 1, 1]",0.0010411739349365234
