item_0,item_1,item_2,time_cost
0, 0.0, 16,6.67572021484375e-06
-1, 1, 68,5.4836273193359375e-06
-1, 1, 26,4.291534423828125e-06
-1, 1, 104,4.0531158447265625e-06
-1, 1, 34,4.0531158447265625e-06
0, 0.3, 24,4.291534423828125e-06
-1, 1, 38,3.814697265625e-06
-1, 1, 25,4.0531158447265625e-06
-1, 1, 76,4.0531158447265625e-06
-1, 1, 52,4.0531158447265625e-06
-1, 1, 100,4.291534423828125e-06
0, 0.2, 12,4.291534423828125e-06
-1, 1, 136,4.5299530029296875e-06
-1, 1, 50,4.0531158447265625e-06
-1, 1, 152,4.0531158447265625e-06
0, 0.1, 12,4.0531158447265625e-06
