item_0,item_1,item_2,time_cost
"[8741, 2]",[0],[1199],2.0503997802734375e-05
"[8741, 2]",[0],[800],8.344650268554688e-06
"[8741, 2]",[0],[1205],7.3909759521484375e-06
"[8741, 2]",[0],[800],7.152557373046875e-06
"[8741, 2]",[0],[1187],7.152557373046875e-06
"[8741, 2]",[0],[800],6.9141387939453125e-06
"[8663, 2]",[0],[1067],1.2159347534179688e-05
"[8663, 2]",[0],[800],7.152557373046875e-06
"[8663, 2]",[0],[1067],7.152557373046875e-06
"[8663, 2]",[0],[800],6.9141387939453125e-06
"[8663, 2]",[0],[1067],6.9141387939453125e-06
"[8663, 2]",[0],[800],6.9141387939453125e-06
"[8741, 2]",[0],[1199],7.3909759521484375e-06
"[8741, 2]",[0],[800],6.9141387939453125e-06
"[8663, 2]",[0],[1067],6.9141387939453125e-06
"[8663, 2]",[0],[800],7.152557373046875e-06
"[8780, 2]",[0],[1277],6.67572021484375e-06
"[8780, 2]",[0],[800],6.9141387939453125e-06
"[8663, 2]",[0],[800],6.9141387939453125e-06
"[8663, 2]",[0],[1065],7.152557373046875e-06
"[8741, 2]",[0],[1208],6.9141387939453125e-06
"[8741, 2]",[0],[800],6.9141387939453125e-06
"[8663, 2]",[0],[1067],6.9141387939453125e-06
"[8663, 2]",[0],[800],6.9141387939453125e-06
"[8663, 2]",[0],[1067],6.9141387939453125e-06
"[8663, 2]",[0],[800],6.67572021484375e-06
"[8741, 2]",[0],[1199],6.9141387939453125e-06
"[8741, 2]",[0],[800],6.67572021484375e-06
"[8663, 2]",[0],[1067],6.9141387939453125e-06
"[8663, 2]",[0],[800],6.67572021484375e-06
"[1, 197, 768]",[-2.0],[2.0],7.3909759521484375e-06
"[3072, 768]",[-2.0],[2.0],6.9141387939453125e-06
"[288, 96]",[-2],[2],7.62939453125e-06
"[96, 96]",[-2],[2],7.152557373046875e-06
"[384, 96]",[-2],[2],6.9141387939453125e-06
"[96, 384]",[-2],[2],6.9141387939453125e-06
"[288, 96]",[-2],[2],6.9141387939453125e-06
"[96, 96]",[-2],[2],6.9141387939453125e-06
"[384, 96]",[-2],[2],6.9141387939453125e-06
"[96, 384]",[-2],[2],6.9141387939453125e-06
"[192, 384]",[-2],[2],6.9141387939453125e-06
"[576, 192]",[-2],[2],6.9141387939453125e-06
"[192, 192]",[-2],[2],6.4373016357421875e-06
"[768, 192]",[-2],[2],6.9141387939453125e-06
"[192, 768]",[-2],[2],6.9141387939453125e-06
"[576, 192]",[-2],[2],6.9141387939453125e-06
"[192, 192]",[-2],[2],6.9141387939453125e-06
"[768, 192]",[-2],[2],7.152557373046875e-06
"[192, 768]",[-2],[2],6.67572021484375e-06
"[384, 768]",[-2],[2],6.9141387939453125e-06
"[1152, 384]",[-2],[2],7.152557373046875e-06
"[384, 384]",[-2],[2],7.152557373046875e-06
"[1536, 384]",[-2],[2],6.9141387939453125e-06
"[384, 1536]",[-2],[2],6.9141387939453125e-06
"[1152, 384]",[-2],[2],6.9141387939453125e-06
