item_0,time_cost
"[128, 672, 1, 1]",1.7881393432617188e-05
"[128, 2048, 1, 1]",1.3589859008789062e-05
"[128, 768, 1, 1]",8.106231689453125e-06
"[512, 2560, 3, 3]",1.1682510375976562e-05
"[64, 1, 3, 3]",8.344650268554688e-06
"[512, 4096, 3, 3]",7.867813110351562e-06
"[32, 256, 1, 1]",7.62939453125e-06
"[1000, 1280]",7.62939453125e-06
"[256, 1024, 3, 3]",7.3909759521484375e-06
"[3, 17, 17]",7.62939453125e-06
"[144, 1, 3, 3]",7.3909759521484375e-06
"[384, 384]",7.3909759521484375e-06
[288],7.62939453125e-06
"[256, 16, 1, 1]",7.3909759521484375e-06
"[64, 128, 3, 3]",7.3909759521484375e-06
[1152],7.3909759521484375e-06
"[512, 128, 1, 1, 1]",7.867813110351562e-06
"[560, 1, 3, 3]",7.62939453125e-06
"[64, 256, 3, 1, 1]",7.62939453125e-06
"[24, 512, 3, 3]",7.3909759521484375e-06
"[192, 1, 3, 3]",7.3909759521484375e-06
"[512, 256, 3, 3]",7.3909759521484375e-06
"[192, 96, 3, 3]",7.62939453125e-06
[192],7.3909759521484375e-06
"[1024, 1024]",7.3909759521484375e-06
"[64, 3, 7, 7]",7.62939453125e-06
"[486, 256, 3, 3]",7.867813110351562e-06
"[512, 512, 1, 3, 3]",7.867813110351562e-06
[60],7.62939453125e-06
"[2, 16, 1, 1]",7.3909759521484375e-06
[960],7.3909759521484375e-06
"[2304, 768]",7.3909759521484375e-06
"[128, 256, 1, 1]",7.867813110351562e-06
"[128, 160, 1, 1]",7.3909759521484375e-06
"[1024, 64, 1, 1]",7.62939453125e-06
"[144, 256, 1, 1]",7.62939453125e-06
"[1152, 48, 1, 1]",7.3909759521484375e-06
[486],7.3909759521484375e-06
"[64, 16, 1, 1, 1]",7.62939453125e-06
[448],7.3909759521484375e-06
"[128, 288, 1, 1]",7.3909759521484375e-06
[672],7.3909759521484375e-06
[20],7.3909759521484375e-06
"[512, 32, 1, 1]",7.62939453125e-06
"[256, 1024, 1, 1]",7.3909759521484375e-06
"[80, 480, 1, 1]",7.3909759521484375e-06
"[48, 1152, 1, 1]",7.3909759521484375e-06
"[24, 1024, 3, 3]",7.62939453125e-06
"[256, 256, 2, 2]",7.62939453125e-06
"[16, 32, 1, 1]",7.62939453125e-06
"[192, 32, 1, 1]",7.62939453125e-06
"[4096, 25088]",7.62939453125e-06
"[4096, 4096]",7.62939453125e-06
"[64, 64, 2, 2]",7.62939453125e-06
"[80, 64, 1, 1]",7.3909759521484375e-06
[3],7.3909759521484375e-06
"[256, 256, 3, 3]",7.3909759521484375e-06
"[58, 58, 1, 1]",7.3909759521484375e-06
"[128, 800, 1, 1]",7.62939453125e-06
"[128, 608, 1, 1]",7.867813110351562e-06
"[96, 128, 1, 1]",7.3909759521484375e-06
[92],7.3909759521484375e-06
"[256, 128, 1, 1, 1]",7.3909759521484375e-06
"[486, 512, 3, 3]",7.3909759521484375e-06
"[10, 512]",7.62939453125e-06
"[768, 128, 1, 1]",7.3909759521484375e-06
"[96, 576, 1, 1]",7.3909759521484375e-06
"[128, 128, 3, 3]",7.3909759521484375e-06
"[192, 1152, 1, 1]",7.3909759521484375e-06
"[1024, 512]",7.62939453125e-06
[96],7.3909759521484375e-06
"[1024, 256, 1, 1, 1]",7.3909759521484375e-06
"[232, 1, 3, 3]",7.3909759521484375e-06
"[1280, 320, 1, 1]",7.3909759521484375e-06
"[100, 256]",7.62939453125e-06
"[16, 8, 5, 1, 1]",1.33514404296875e-05
"[128, 704, 1, 1]",7.867813110351562e-06
"[512, 2048, 3, 3]",7.3909759521484375e-06
[12],7.3909759521484375e-06
"[1024, 1024, 1, 1]",7.62939453125e-06
"[96, 48, 3, 3]",8.106231689453125e-06
"[192, 64, 1, 1]",7.62939453125e-06
"[64, 32, 1, 1, 1]",7.62939453125e-06
"[128, 128, 9, 1]",7.3909759521484375e-06
"[32, 1, 3, 3]",7.867813110351562e-06
"[1000, 3072]",7.867813110351562e-06
"[169, 24]",7.3909759521484375e-06
"[256, 128, 1, 1]",7.3909759521484375e-06
"[16, 256, 1, 1]",7.62939453125e-06
"[240, 1, 3, 3]",7.62939453125e-06
"[60, 256, 1, 1]",7.3909759521484375e-06
"[192, 192]",7.867813110351562e-06
"[64, 128, 3, 1, 1]",7.867813110351562e-06
"[116, 116, 1, 1]",7.3909759521484375e-06
"[128, 960, 1, 1]",7.62939453125e-06
"[8, 32, 3, 1, 1]",7.62939453125e-06
"[4, 1024]",7.867813110351562e-06
"[160, 960, 1, 1]",7.62939453125e-06
"[256, 128, 5, 1, 1]",7.62939453125e-06
"[92, 1536]",7.3909759521484375e-06
[480],7.62939453125e-06
"[128, 480, 1, 1]",7.3909759521484375e-06
[720],7.867813110351562e-06
"[256, 64, 3, 3]",7.3909759521484375e-06
"[17, 32, 1, 1]",7.3909759521484375e-06
"[256, 256, 4, 4]",7.3909759521484375e-06
"[576, 96, 1, 1]",7.62939453125e-06
"[64, 32, 3, 3]",7.62939453125e-06
"[32, 3, 3, 3]",7.867813110351562e-06
"[768, 768, 3, 3]",7.3909759521484375e-06
"[2048, 128, 1, 1]",7.62939453125e-06
"[48, 256, 1, 1]",7.62939453125e-06
"[96, 1, 3, 3]",7.3909759521484375e-06
"[128, 352, 1, 1]",7.152557373046875e-06
"[255, 96, 1, 1]",7.3909759521484375e-06
"[64, 64, 3, 3]",7.3909759521484375e-06
"[16, 32, 3, 1, 1]",7.3909759521484375e-06
[144],7.152557373046875e-06
"[144, 1, 5, 5]",7.62939453125e-06
"[256, 512]",7.3909759521484375e-06
"[480, 20, 1, 1]",7.3909759521484375e-06
[16],7.3909759521484375e-06
"[16, 512, 3, 3]",7.62939453125e-06
"[1152, 192, 1, 1]",7.3909759521484375e-06
"[2048, 512, 1, 1, 1]",7.3909759521484375e-06
"[32, 192, 1, 1]",7.3909759521484375e-06
"[32, 8, 1, 1, 1]",7.152557373046875e-06
"[2048, 1024, 1, 1]",7.867813110351562e-06
[576],7.62939453125e-06
"[720, 256, 3, 3]",7.62939453125e-06
"[2048, 512]",7.62939453125e-06
"[672, 112, 1, 1]",7.62939453125e-06
"[512, 2816, 3, 3]",7.3909759521484375e-06
"[672, 1, 5, 5]",7.62939453125e-06
"[256, 80, 1, 1, 1]",7.62939453125e-06
"[768, 768]",7.62939453125e-06
[101],7.867813110351562e-06
"[128, 640, 1, 1]",7.3909759521484375e-06
[992],7.62939453125e-06
[416],7.3909759521484375e-06
"[384, 1536]",7.3909759521484375e-06
[40],7.867813110351562e-06
"[64, 128, 1, 1]",7.3909759521484375e-06
"[1296, 256, 1, 1]",7.3909759521484375e-06
[1280],7.3909759521484375e-06
"[32, 32, 1, 3, 3]",7.62939453125e-06
[512],7.62939453125e-06
"[128, 896, 1, 1]",7.3909759521484375e-06
"[320, 1024]",7.62939453125e-06
"[81, 4608]",7.62939453125e-06
"[256, 768, 1, 1]",7.3909759521484375e-06
"[128, 448, 1, 1]",7.3909759521484375e-06
"[24, 1, 3, 3]",7.3909759521484375e-06
"[128, 32, 3, 3]",7.3909759521484375e-06
"[192, 672, 1, 1]",7.3909759521484375e-06
[32],7.152557373046875e-06
"[960, 1, 3, 3]",7.3909759521484375e-06
"[240, 10, 1, 1]",7.3909759521484375e-06
"[12, 256, 1, 1]",7.3909759521484375e-06
[324],7.62939453125e-06
"[768, 1536]",7.3909759521484375e-06
"[16, 64, 1, 1]",7.867813110351562e-06
"[384, 768]",7.3909759521484375e-06
"[256, 256, 9, 1]",7.3909759521484375e-06
"[80, 240, 1, 1]",7.62939453125e-06
"[169, 3]",7.3909759521484375e-06
[38],7.3909759521484375e-06
"[144, 6, 1, 1]",7.3909759521484375e-06
"[128, 992, 1, 1]",7.3909759521484375e-06
"[256, 64, 1, 1, 1]",7.3909759521484375e-06
"[8, 3, 5, 7, 7]",7.62939453125e-06
"[1024, 464, 1, 1]",7.3909759521484375e-06
"[1000, 1024]",7.62939453125e-06
"[192, 192, 3, 3]",7.3909759521484375e-06
"[384, 64, 1, 1]",7.3909759521484375e-06
[2304],7.3909759521484375e-06
"[768, 3072]",7.152557373046875e-06
[160],1.33514404296875e-05
"[486, 1024, 3, 3]",7.3909759521484375e-06
[1000],7.867813110351562e-06
[608],7.3909759521484375e-06
"[512, 128, 1, 1]",7.3909759521484375e-06
"[672, 28, 1, 1]",7.3909759521484375e-06
[255],7.62939453125e-06
"[96, 96]",7.3909759521484375e-06
"[81, 256]",7.3909759521484375e-06
"[150, 256, 1, 1]",8.821487426757812e-06
"[1000, 2048]",7.3909759521484375e-06
[1536],7.3909759521484375e-06
"[1024, 640, 1, 1, 1]",7.3909759521484375e-06
"[34, 2048]",7.152557373046875e-06
[81],6.9141387939453125e-06
"[64, 64, 1, 1]",6.9141387939453125e-06
"[128, 64, 1, 1]",7.152557373046875e-06
"[324, 512, 3, 3]",7.152557373046875e-06
"[288, 96]",7.62939453125e-06
"[48, 3, 1, 1]",7.3909759521484375e-06
"[2048, 512, 1, 1]",6.9141387939453125e-06
"[38, 512]",7.152557373046875e-06
"[480, 80, 1, 1]",6.9141387939453125e-06
"[128, 320, 1, 1]",7.152557373046875e-06
"[512, 512]",6.9141387939453125e-06
"[32, 128, 3, 3]",7.152557373046875e-06
"[1152, 384]",7.152557373046875e-06
"[512, 2048, 3, 1, 1]",7.152557373046875e-06
"[512, 560, 1, 1]",7.3909759521484375e-06
"[16, 128, 3, 3]",7.152557373046875e-06
"[512, 2048, 1, 1]",7.152557373046875e-06
"[512, 512, 3, 3]",7.152557373046875e-06
"[768, 192]",7.152557373046875e-06
[704],7.152557373046875e-06
"[256, 128, 3, 3]",7.3909759521484375e-06
[8],7.152557373046875e-06
"[128, 128, 4, 4]",7.152557373046875e-06
"[112, 672, 1, 1]",7.152557373046875e-06
"[512, 256, 1, 1]",7.152557373046875e-06
"[128, 256, 3, 3]",7.152557373046875e-06
"[128, 832, 1, 1]",7.152557373046875e-06
"[128, 32, 1, 1, 1]",7.152557373046875e-06
"[768, 256]",7.152557373046875e-06
[560],6.9141387939453125e-06
"[512, 1280, 3, 1, 1]",6.9141387939453125e-06
"[48, 48, 3, 3]",7.3909759521484375e-06
[384],7.152557373046875e-06
"[324, 256, 3, 3]",6.9141387939453125e-06
"[24, 144, 1, 1]",6.9141387939453125e-06
[736],7.152557373046875e-06
[864],7.152557373046875e-06
[128],7.152557373046875e-06
"[64, 256, 1, 1, 1]",7.152557373046875e-06
"[256, 2048]",7.152557373046875e-06
"[960, 160, 1, 1]",7.3909759521484375e-06
"[512, 512, 1, 1]",7.3909759521484375e-06
[112],7.152557373046875e-06
"[1024, 1024, 3, 3]",7.152557373046875e-06
"[128, 128, 1, 3, 3]",7.152557373046875e-06
"[1600, 256, 1, 1]",6.9141387939453125e-06
"[232, 232, 1, 1]",7.152557373046875e-06
[2],7.152557373046875e-06
"[32, 64, 3, 1, 1]",7.152557373046875e-06
"[1000, 4096]",6.9141387939453125e-06
[36],7.3909759521484375e-06
"[58, 24, 1, 1]",7.152557373046875e-06
"[64, 1, 2, 2]",7.152557373046875e-06
"[2, 64, 1, 1]",7.152557373046875e-06
"[16, 256, 3, 3]",6.9141387939453125e-06
[544],7.152557373046875e-06
"[16, 16, 1, 3, 3]",6.9141387939453125e-06
[1024],6.9141387939453125e-06
"[128, 512, 1, 1]",6.9141387939453125e-06
"[64, 3, 1, 7, 7]",6.9141387939453125e-06
"[96, 384]",7.152557373046875e-06
"[150, 512, 1, 1]",7.152557373046875e-06
"[576, 256, 1, 1]",6.9141387939453125e-06
