item_0,item_1,time_cost
[-1],"[[1562], [1562], [1562], [1562]]",0.0004429817199707031
[-1],"[[22400, 1], [22400, 1], [22400, 1], [22400, 1]]",0.0004215240478515625
[False],"[[3], [3]]",0.00015735626220703125
[False],"[[1], [1]]",0.00012683868408203125
[-1],"[[498], [498], [498], [498]]",0.00013113021850585938
[0],"[[3, 256, 384]]",0.00014638900756835938
[False],"[[96], [96], [96], [96]]",9.036064147949219e-05
[False],"[[13], [13]]",8.130073547363281e-05
[False],"[[27], [27]]",0.00010180473327636719
[-1],"[[20267, 23], [20267, 23], [20267, 23], [20267, 23]]",0.0001232624053955078
[False],"[[1, 25, 28, 64], [1, 25, 28, 64]]",0.00020241737365722656
[0],"[[217413, 4]]",0.00010943412780761719
[-1],"[[20805, 2], [20805, 2], [20805, 2], [20805, 2]]",8.726119995117188e-05
[0],"[[3, 768, 1344]]",0.004404306411743164
[False],"[[29], [29], [29], [29]]",0.0001678466796875
[False],"[[91], [91], [91], [91]]",0.00011968612670898438
[False],"[[221], [221], [221], [221]]",9.918212890625e-05
[0],"[[3, 800, 1280]]",8.916854858398438e-05
[False],"[[1456], [1456], [1456], [1456]]",7.724761962890625e-05
[0],"[[3, 651, 640]]",9.608268737792969e-05
[False],"[[16], [16], [16], [16]]",8.20159912109375e-05
[0],"[[242991, 4]]",8.678436279296875e-05
[0],"[[3, 1216, 800]]",0.00012302398681640625
[-1],"[[435], [435], [435], [435]]",9.298324584960938e-05
[0],"[[8190, 85]]",0.0001392364501953125
[-1],"[[22400, 8], [22400, 8], [22400, 8], [22400, 8]]",7.939338684082031e-05
[False],"[[2], [2], [2], [2]]",7.05718994140625e-05
[False],"[[4, 4608, 8, 8]]",8.296966552734375e-05
[0],"[[3, 699, 608]]",0.00010800361633300781
[False],"[[234], [234]]",8.177757263183594e-05
[-1],"[[226], [226], [226], [226]]",8.559226989746094e-05
[0],"[[8732, 4]]",7.796287536621094e-05
[-1],"[[18134, 2], [18134, 2], [18134, 2], [18134, 2]]",7.104873657226562e-05
[0],"[[5733, 85]]",8.416175842285156e-05
[False],"[[15], [15]]",7.462501525878906e-05
[False],"[[2], [2]]",6.890296936035156e-05
[0],[[236616]],9.512901306152344e-05
[-1],"[[194], [194], [194], [194]]",9.489059448242188e-05
[False],"[[950], [950]]",6.4849853515625e-05
[False],"[[2080], [2080], [2080], [2080]]",6.866455078125e-05
[-1],"[[468], [468], [468], [468]]",6.890296936035156e-05
[0],"[[236616, 4]]",8.130073547363281e-05
[False],"[[5], [5], [5], [5]]",7.128715515136719e-05
[0],"[[3, 224, 224], [3, 224, 224], [3, 224, 224], [3, 224, 224]]",0.00011587142944335938
[False],"[[512], [512], [512], [512], [512], [512], [512], [512], [512], [512], [512], [512], [512], [512], [512], [512], [512], [512], [512], [512], [512], [512], [512], [512], [512], [512], [512], [512], [512], [512], [512], [512]]",0.00017595291137695312
[False],"[[46], [46], [46], [46]]",6.937980651855469e-05
[False],"[[23], [23], [23], [23]]",6.866455078125e-05
[False],"[[850], [850], [850], [850]]",7.128715515136719e-05
[False],"[[16128], [16128], [16128], [16128]]",9.751319885253906e-05
[0],"[[3, 32, 256, 256]]",0.005417823791503906
[False],"[[1], [1], [1], [1]]",0.0003726482391357422
[False],"[[42], [42], [42], [42]]",0.00014925003051757812
[False],"[[63], [63], [63], [63]]",0.0001366138458251953
[False],"[[12], [12], [12], [12]]",0.00013303756713867188
[False],"[[25], [25], [25], [25]]",0.00013256072998046875
[False],"[[85], [85], [85], [85]]",0.00013065338134765625
[-1],"[[20267, 3], [20267, 3], [20267, 3], [20267, 3]]",0.000179290771484375
[False],"[[14000], [14000]]",0.00015735626220703125
[0],"[[3, 704, 723]]",0.00017690658569335938
[0],"[[18134, 4]]",0.00014781951904296875
[False],"[[252], [252], [252], [252]]",0.0001499652862548828
[False],"[[2, 4608, 8, 8]]",0.00017547607421875
[0],"[[3, 1088, 800], [3, 1088, 800]]",0.00013518333435058594
[0],"[[9828, 85]]",0.0001952648162841797
[-1],"[[162], [162], [162], [162]]",0.0001895427703857422
[False],"[[975], [975]]",0.00013375282287597656
[False],"[[8], [8]]",0.00012826919555664062
[False],"[[273], [273]]",0.00019812583923339844
[0],"[[3, 939, 704]]",0.0004458427429199219
[-1],"[[760], [760], [760], [760]]",0.00012874603271484375
[False],"[[3400], [3400]]",0.0001068115234375
[False],"[[5, 4608, 8, 8]]",0.0001728534698486328
[0],"[[3, 1216, 800], [3, 1216, 800]]",0.00010347366333007812
[False],"[[16000], [16000], [16000], [16000]]",8.487701416015625e-05
[-1],"[[22400, 12], [22400, 12], [22400, 12], [22400, 12]]",8.678436279296875e-05
[False],"[[130], [130], [130], [130]]",0.0001347064971923828
[False],"[[28], [28], [28], [28]]",8.082389831542969e-05
[False],"[[624], [624], [624], [624]]",0.00010180473327636719
[0],"[[3, 832, 800]]",0.00012564659118652344
[False],"[[1, 21, 25, 64], [1, 21, 25, 64]]",0.00016307830810546875
[False],"[[15600], [15600]]",7.700920104980469e-05
[False],"[[67], [67]]",7.343292236328125e-05
[False],"[[1050], [1050]]",7.367134094238281e-05
[False],"[[1, 18, 15, 64], [1, 18, 15, 64]]",0.0001404285430908203
[False],"[[7, 4608, 8, 8]]",0.00011777877807617188
[-1],"[[346], [346], [346], [346]]",0.00015211105346679688
[0],[[5733]],8.440017700195312e-05
[False],"[[1000], [1000], [1000], [1000]]",7.987022399902344e-05
[False],"[[45, 1], [45, 1], [45, 1], [45, 1]]",9.036064147949219e-05
[0],"[[3, 800, 1216]]",8.7738037109375e-05
[False],"[[67], [67], [67], [67]]",7.963180541992188e-05
[False],"[[6, 4608, 8, 8]]",0.00010752677917480469
[False],"[[361], [361], [361], [361]]",0.0001437664031982422
[-1],"[[22400, 13], [22400, 13], [22400, 13], [22400, 13]]",9.5367431640625e-05
[0],"[[3, 1088, 800]]",9.298324584960938e-05
[0],"[[3, 320, 416]]",9.870529174804688e-05
[-1],"[[497], [497], [497], [497]]",8.320808410644531e-05
[0],[[9828]],9.202957153320312e-05
[False],"[[850], [850]]",0.00021147727966308594
[False],"[[2496], [2496], [2496], [2496]]",8.893013000488281e-05
[-1],"[[20267, 7], [20267, 7], [20267, 7], [20267, 7]]",7.43865966796875e-05
[False],"[[77], [77]]",6.365776062011719e-05
[False],"[[4000], [4000], [4000], [4000]]",6.866455078125e-05
[0],"[[193374, 4]]",8.225440979003906e-05
[0],[[217413]],0.00010347366333007812
[False],"[[66], [66], [66], [66]]",9.179115295410156e-05
[0],"[[20267, 4]]",8.821487426757812e-05
[False],"[[10], [10], [10], [10]]",8.821487426757812e-05
[False],"[[4], [4], [4], [4]]",6.818771362304688e-05
[False],"[[384], [384], [384], [384]]",7.343292236328125e-05
[False],"[[10, 4608, 8, 8]]",7.677078247070312e-05
[-1],"[[20267, 4], [20267, 4], [20267, 4], [20267, 4]]",7.271766662597656e-05
[False],"[[1, 26, 24, 64], [1, 26, 24, 64]]",0.00015211105346679688
[False],"[[950], [950], [950], [950]]",9.179115295410156e-05
[False],"[[1, 30, 22, 64], [1, 30, 22, 64]]",0.00010633468627929688
[0],"[[30], [30], [30], [30], [30], [30], [30], [30], [30], [30], [30], [30], [30], [30], [30], [30], [30], [30], [30], [30], [30], [30], [30], [30], [30], [30], [30], [30], [30], [30], [30], [30]]",0.00015306472778320312
[-1],"[[366], [366], [366], [366]]",8.940696716308594e-05
[-1],"[[20805, 12], [20805, 12], [20805, 12], [20805, 12]]",8.96453857421875e-05
[False],"[[14800], [14800], [14800], [14800]]",7.009506225585938e-05
[-1],"[[329], [329], [329], [329]]",6.866455078125e-05
[0],[[8732]],7.414817810058594e-05
[0],[[20267]],7.295608520507812e-05
[0],[[163206]],7.367134094238281e-05
[0],[[242991]],9.274482727050781e-05
[False],"[[3, 4608, 8, 8]]",9.179115295410156e-05
[0],"[[3, 1344, 768]]",0.00010180473327636719
[-1],"[[692], [692], [692], [692]]",7.176399230957031e-05
[-1],"[[22400, 9], [22400, 9], [22400, 9], [22400, 9]]",7.224082946777344e-05
[False],"[[247], [247], [247], [247]]",6.985664367675781e-05
[0],"[[3, 768, 960]]",7.700920104980469e-05
[0],"[[3, 672, 769]]",0.00010180473327636719
[-1],"[[22400, 2], [22400, 2], [22400, 2], [22400, 2]]",0.0001049041748046875
[False],"[[3900], [3900]]",8.082389831542969e-05
[False],"[[1, 24, 30, 64], [1, 24, 30, 64]]",0.0001049041748046875
[False],"[[70], [70]]",6.437301635742188e-05
[False],"[[1536], [1536], [1536], [1536]]",0.00011277198791503906
[0],"[[3, 800, 1120], [3, 800, 1120]]",6.842613220214844e-05
[-1],"[[71], [71], [71], [71]]",8.7738037109375e-05
[False],"[[1444], [1444], [1444], [1444]]",8.630752563476562e-05
[False],"[[100], [100], [100], [100]]",9.059906005859375e-05
[False],"[[1, 21, 20, 64], [1, 21, 20, 64]]",0.00010967254638671875
[0],"[[3, 800, 1088], [3, 800, 1088]]",6.699562072753906e-05
[0],"[[163206, 4]]",8.225440979003906e-05
[False],"[[45, 15], [45, 15], [45, 15], [45, 15]]",7.152557373046875e-05
[0],"[[3, 800, 1248], [3, 800, 1248]]",9.012222290039062e-05
[False],"[[15200], [15200]]",6.580352783203125e-05
[False],"[[925], [925], [925], [925]]",8.58306884765625e-05
[0],"[[255780, 4]]",0.00011920928955078125
[0],"[[3, 300, 300]]",8.273124694824219e-05
[False],"[[15], [15], [15], [15]]",7.176399230957031e-05
[0],"[[3, 512, 512], [3, 512, 512], [3, 512, 512], [3, 512, 512], [3, 512, 512], [3, 512, 512], [3, 512, 512], [3, 512, 512], [3, 512, 512], [3, 512, 512], [3, 512, 512], [3, 512, 512], [3, 512, 512], [3, 512, 512], [3, 512, 512], [3, 512, 512]]",0.01623058319091797
[False],"[[13], [13], [13], [13]]",0.0001888275146484375
[0],"[[3, 552, 480]]",0.00019598007202148438
[-1],"[[20267, 1], [20267, 1], [20267, 1], [20267, 1]]",8.845329284667969e-05
[False],"[[4], [4], [4]]",7.43865966796875e-05
[False],"[[4032], [4032], [4032], [4032]]",7.295608520507812e-05
[False],"[[27], [27], [27], [27]]",9.799003601074219e-05
[False],"[[13600], [13600]]",8.535385131835938e-05
[-1],"[[20267, 2], [20267, 2], [20267, 2], [20267, 2]]",8.988380432128906e-05
[-1],"[[18134, 4], [18134, 4], [18134, 4], [18134, 4]]",8.034706115722656e-05
[False],"[[9], [9], [9], [9]]",7.2479248046875e-05
[False],"[[1, 15, 18, 64], [1, 15, 18, 64]]",0.00014352798461914062
[False],"[[47], [47], [47], [47]]",7.343292236328125e-05
[False],"[[3700], [3700], [3700], [3700]]",8.821487426757812e-05
[0],"[[3, 800, 1216], [3, 800, 1216]]",9.417533874511719e-05
[0],"[[3, 800, 1184]]",8.416175842285156e-05
[False],"[[21486], [21486]]",6.794929504394531e-05
[False],"[[1, 22, 19, 64], [1, 22, 19, 64]]",0.00013518333435058594
[0],"[[3, 800, 895]]",8.845329284667969e-05
[False],"[[260], [260]]",0.00012254714965820312
[False],"[[15200], [15200], [15200], [15200]]",0.00011324882507324219
[False],"[[156], [156], [156], [156]]",9.846687316894531e-05
[False],"[[1, 22, 23, 64], [1, 22, 23, 64]]",0.00010800361633300781
[-1],"[[18134, 15], [18134, 15], [18134, 15], [18134, 15]]",7.486343383789062e-05
[False],"[[4200], [4200]]",7.009506225585938e-05
[False],"[[269], [269], [269], [269]]",6.985664367675781e-05
[False],"[[3], [3], [3], [3]]",6.890296936035156e-05
[False],"[[8, 4608, 8, 8]]",0.00010657310485839844
[False],"[[85], [85]]",8.130073547363281e-05
[False],"[[875], [875]]",6.437301635742188e-05
[-1],"[[18134, 6], [18134, 6], [18134, 6], [18134, 6]]",8.7738037109375e-05
[0],[[8190]],7.534027099609375e-05
[-1],"[[18134, 9], [18134, 9], [18134, 9], [18134, 9]]",7.271766662597656e-05
[False],"[[18134], [18134]]",6.413459777832031e-05
[False],"[[45, 13], [45, 13], [45, 13], [45, 13]]",9.250640869140625e-05
[0],"[[3, 800, 1344], [3, 800, 1344]]",9.417533874511719e-05
[False],"[[1008], [1008], [1008], [1008]]",7.05718994140625e-05
[False],"[[18], [18], [18], [18]]",9.918212890625e-05
[-1],"[[262], [262], [262], [262]]",7.104873657226562e-05
[-1],"[[18134, 1], [18134, 1], [18134, 1], [18134, 1]]",7.081031799316406e-05
[False],"[[100, 1, 256], [100, 1, 256], [100, 1, 256], [100, 1, 256], [100, 1, 256], [100, 1, 256]]",8.153915405273438e-05
[-1],"[[20267, 11], [20267, 11], [20267, 11], [20267, 11]]",9.489059448242188e-05
[False],"[[128], [128], [128], [128]]",0.00011014938354492188
[False],"[[60800], [60800], [60800], [60800]]",7.82012939453125e-05
[False],"[[45, 2], [45, 2], [45, 2], [45, 2]]",6.985664367675781e-05
[0],[[182403]],7.867813110351562e-05
[0],"[[3, 800, 1088]]",7.796287536621094e-05
[False],"[[3800], [3800]]",6.389617919921875e-05
[False],"[[640, 640], [640, 640], [640, 640], [640, 640]]",8.7738037109375e-05
[0],[[255780]],8.821487426757812e-05
[-1],"[[20267, 42], [20267, 42], [20267, 42], [20267, 42]]",9.441375732421875e-05
[False],"[[13600], [13600], [13600], [13600]]",7.009506225585938e-05
[False],"[[8], [8], [8], [8]]",7.05718994140625e-05
[False],"[[247], [247]]",6.318092346191406e-05
[False],"[[3800], [3800], [3800], [3800]]",6.914138793945312e-05
[False],"[[3400], [3400], [3400], [3400]]",6.866455078125e-05
[False],"[[54], [54], [54], [54]]",9.1552734375e-05
[0],"[[3, 480, 547]]",0.00010728836059570312
[-1],"[[424], [424], [424], [424]]",7.128715515136719e-05
[False],"[[59200], [59200], [59200], [59200]]",0.00011229515075683594
[-1],"[[362], [362], [362], [362]]",6.937980651855469e-05
[-1],"[[18672, 1], [18672, 1], [18672, 1], [18672, 1]]",6.914138793945312e-05
[False],"[[16800], [16800]]",6.246566772460938e-05
