item_0,time_cost
"[2, 38]",2.448781728744507
"[2, 27, 32, 3, 3]",0.00888967514038086
"[2, 45, 52, 52]",0.003550291061401367
"[64, 76, 3, 3]",0.0028955936431884766
"[2, 91]",0.002888202667236328
"[19, 23, 3, 3]",0.001455068588256836
"[2, 19, 52, 52]",0.0019519329071044922
"[2, 91, 108, 3, 3]",0.002078533172607422
"[128, 128, 3, 3]",0.002807140350341797
"[2, 76, 36, 36]",0.002815723419189453
"[2, 128]",0.0028417110443115234
"[2, 45, 54, 3, 3]",0.0015752315521240234
"[2, 45]",0.0015130043029785156
"[2, 64, 76, 3, 3]",0.0015244483947753906
"[16, 16, 3, 3]",0.0015056133270263672
"[2, 76]",0.002813577651977539
"[2, 32]",0.0028314590454101562
"[128, 2]",0.0028285980224609375
"[38, 45, 3, 3]",0.0016033649444580078
"[2, 54, 52, 52]",0.002008676528930664
"[2, 64, 36, 36]",0.002009868621826172
"[2, 32, 38, 3, 3]",0.0016384124755859375
"[54, 64, 3, 3]",0.001699686050415039
"[76, 91, 3, 3]",0.002841949462890625
"[2, 32, 52, 52]",0.002870798110961914
"[2, 27, 52, 52]",0.0016727447509765625
"[2, 19, 23, 3, 3]",0.0019812583923339844
"[2, 16]",0.0016989707946777344
"[2, 38, 45, 3, 3]",0.0019969940185546875
"[2, 16, 16, 3, 3]",0.0018396377563476562
"[16, 19, 3, 3]",0.0017278194427490234
"[2, 108, 128, 3, 3]",0.002849578857421875
"[128, 1]",0.0017504692077636719
"[2, 76, 91, 3, 3]",0.0017313957214355469
"[2, 108, 36, 36]",0.0017440319061279297
"[2, 19]",0.0017642974853515625
"[2, 54, 64, 3, 3]",0.0017390251159667969
"[2, 108]",0.0017216205596923828
"[2, 128, 128, 3, 3]",0.0028514862060546875
"[2, 27]",0.0018057823181152344
"[27, 32, 3, 3]",0.0018024444580078125
"[2, 16, 19, 3, 3]",0.0017719268798828125
"[91, 108, 3, 3]",0.0017800331115722656
"[2, 16, 32, 32]",0.002180337905883789
"[2, 38, 52, 52]",0.001683950424194336
"[2, 91, 36, 36]",0.0016846656799316406
"[32, 38, 3, 3]",0.0018093585968017578
"[2, 23]",0.0016796588897705078
"[2, 16, 52, 52]",0.0016732215881347656
"[2, 128, 36, 36]",0.0016751289367675781
"[2, 54]",0.0017087459564208984
"[45, 54, 3, 3]",0.0017461776733398438
"[2, 64]",0.001764059066772461
"[23, 27, 3, 3]",0.001750946044921875
"[108, 128, 3, 3]",0.001714468002319336
"[2, 23, 52, 52]",0.0017495155334472656
"[2, 23, 27, 3, 3]",0.0017387866973876953
