item_0,item_1,time_cost
"[3, 800, 1088]","[0, 160, 0, 0]",0.011670827865600586
"[3, 672, 769]","[0, 0, 0, 0]",0.006975889205932617
"[4, 7, 7, 768]","[0, 0, 0, 0, 0, 0]",0.0007593631744384766
"[4, 96, 112, 112]","[0, 1, 0, 1]",0.02465343475341797
"[3, 800, 1088]","[0, 32, 0, 0]",0.012545347213745117
"[3, 806, 768]","[0, 0, 0, 0]",0.008530378341674805
"[5, 81]","[0, 0, 0, 1]",0.00014328956604003906
"[4, 240, 28, 28]","[2, 2, 2, 2]",0.003468036651611328
"[3, 1344, 800]","[0, 0, 0, 0]",0.014791488647460938
"[3, 800, 1280]","[0, 0, 0, 0]",0.013525247573852539
"[4, 1152, 7, 7]","[1, 1, 1, 1]",0.0011174678802490234
"[1, 50, 76, 384]","[0, 0, 0, 1, 0, 6]",0.006548166275024414
"[3, 320, 416]","[0, 0, 0, 0]",0.0018706321716308594
"[3, 1344, 768]","[0, 0, 0, 0]",0.01380777359008789
"[3, 800, 1248]","[0, 0, 0, 0]",0.01318669319152832
"[3, 800, 1216]","[0, 0, 0, 0]",0.01280069351196289
"[3, 256, 384]","[0, 0, 0, 0]",0.00140380859375
"[3, 768, 960]","[0, 0, 0, 0]",0.01018834114074707
"[7, 81]","[0, 0, 0, 3]",0.0001575946807861328
"[4, 81]","[0, 0, 0, 0]",4.172325134277344e-05
"[2, 81]","[0, 0, 0, 3]",4.3392181396484375e-05
"[4, 81]","[0, 0, 0, 3]",4.3392181396484375e-05
"[4, 240, 28, 28]","[0, 1, 0, 1]",0.0034317970275878906
"[1, 200, 272, 96]","[0, 0, 0, 1, 0, 3]",0.026398420333862305
"[3, 81]","[0, 0, 0, 3]",0.0005536079406738281
"[4, 144, 56, 56]","[1, 1, 1, 1]",0.0082244873046875
"[640, 640]","[0, 0, 0, 0]",0.0018985271453857422
"[1, 200, 304, 96]","[0, 0, 0, 4, 0, 3]",0.0291745662689209
"[3, 800, 895]","[0, 0, 0, 0]",0.009771347045898438
"[3, 800, 1088]","[0, 0, 0, 0]",0.011894941329956055
"[3, 768, 1344]","[0, 0, 0, 32]",0.013662099838256836
"[3, 800, 1088]","[0, 128, 0, 0]",0.011606216430664062
"[5, 81]","[0, 0, 0, 3]",0.0001926422119140625
"[3, 651, 640]","[0, 0, 0, 0]",0.005828380584716797
"[4, 672, 14, 14]","[2, 2, 2, 2]",0.002469301223754883
"[3, 800, 1344]","[0, 0, 0, 0]",0.016608238220214844
"[1, 25, 34, 768]","[0, 0, 0, 1, 0, 3]",0.0030813217163085938
"[4, 480, 14, 14]","[1, 1, 1, 1]",0.001753091812133789
"[3, 704, 723]","[0, 0, 0, 0]",0.0072209835052490234
"[3, 512, 512]","[0, 0, 0, 0]",0.0035848617553710938
"[4, 14, 14, 384]","[0, 0, 0, 0, 0, 0]",0.001397848129272461
"[3, 384, 416]","[0, 0, 0, 0]",0.0022842884063720703
"[1, 100, 152, 192]","[0, 0, 0, 2, 0, 5]",0.013151168823242188
"[2, 81]","[0, 0, 0, 1]",0.00014066696166992188
"[1, 100, 136, 192]","[0, 0, 0, 4, 0, 5]",0.011776924133300781
"[3, 81]","[0, 0, 0, 1]",0.00019407272338867188
"[3, 672, 1344]","[0, 0, 0, 128]",0.011921882629394531
"[4, 480, 14, 14]","[2, 2, 2, 2]",0.0017807483673095703
"[3, 704, 1344]","[0, 0, 0, 96]",0.012788772583007812
"[4, 32, 112, 112]","[1, 1, 1, 1]",0.00734257698059082
"[4, 1152, 7, 7]","[2, 2, 2, 2]",0.0010867118835449219
"[3, 1088, 800]","[0, 0, 0, 0]",0.011727094650268555
"[4, 144, 56, 56]","[1, 2, 1, 2]",0.008070230484008789
"[2, 81]","[0, 0, 0, 0]",9.298324584960938e-05
"[4, 28, 28, 192]","[0, 0, 0, 0, 0, 0]",0.002963542938232422
"[3, 768, 1344]","[0, 0, 0, 0]",0.013810873031616211
