item_0,item_1,item_2,time_cost
"[1, 96, 200, 304]",2,-1,3.7670135498046875e-05
"[16, 16]",0,-1,5.7220458984375e-06
"[36, 36]",0,-1,4.291534423828125e-06
[1296],0,-1,2.86102294921875e-06
"[12, 76, 50]",1,-1,4.0531158447265625e-06
"[2, 1]",0,-1,4.5299530029296875e-06
"[12, 12]",0,-1,3.814697265625e-06
"[24, 52, 50]",1,-1,3.5762786865234375e-06
[256],0,-1,2.6226043701171875e-06
"[11, 50, 68]",1,-1,3.5762786865234375e-06
"[24, 24]",0,-1,4.0531158447265625e-06
[1600],0,-1,2.384185791015625e-06
[576],0,-1,2.384185791015625e-06
"[6, 50, 68]",1,-1,3.5762786865234375e-06
"[0, 1]",0,-1,3.814697265625e-06
"[18, 200, 272]",1,-1,3.337860107421875e-06
"[512, 256, 7, 7]",1,-1,4.0531158447265625e-06
"[12, 1]",0,-1,3.337860107421875e-06
"[7, 1]",0,-1,3.337860107421875e-06
"[8, 208, 200]",1,-1,3.5762786865234375e-06
"[6, 1]",0,-1,3.337860107421875e-06
"[3, 100, 136]",1,-1,3.337860107421875e-06
"[40, 40]",0,-1,3.5762786865234375e-06
"[15, 1]",0,-1,3.5762786865234375e-06
"[5, 1]",0,-1,3.5762786865234375e-06
"[8, 50, 76]",1,-1,3.337860107421875e-06
"[1, 768, 32, 32]",2,-1,3.5762786865234375e-06
"[17, 200, 272]",1,-1,3.5762786865234375e-06
"[21, 100, 136]",1,-1,3.5762786865234375e-06
"[10, 100, 152]",1,-1,3.814697265625e-06
"[29, 200, 272]",1,-1,3.5762786865234375e-06
"[2, 768, 32, 32]",2,-1,4.0531158447265625e-06
"[13, 52, 50]",1,-1,3.5762786865234375e-06
"[4, 1]",0,-1,3.5762786865234375e-06
"[25, 208, 200]",1,-1,3.337860107421875e-06
"[4, 96, 56, 56]",2,-1,3.337860107421875e-06
"[4, 768, 14, 14]",2,-1,3.337860107421875e-06
"[1, 1]",0,-1,3.5762786865234375e-06
"[26, 104, 100]",1,-1,3.337860107421875e-06
"[3, 1]",0,-1,3.5762786865234375e-06
"[1, 96, 200, 272]",2,-1,6.67572021484375e-06
[144],0,-1,2.6226043701171875e-06
"[10, 76, 50]",1,-1,3.337860107421875e-06
"[27, 200, 272]",1,-1,3.5762786865234375e-06
