item_0,time_cost
[242991],0.00018334388732910156
[242991],0.00010704994201660156
[182400],0.00010752677917480469
[182400],0.00010251998901367188
[45600],5.9604644775390625e-05
[45600],5.91278076171875e-05
[11400],3.0040740966796875e-05
[11400],3.1948089599609375e-05
[2850],1.049041748046875e-05
[2850],9.775161743164062e-06
[741],5.0067901611328125e-06
[741],4.76837158203125e-06
[1000],5.4836273193359375e-06
[1000],5.4836273193359375e-06
[1014],5.4836273193359375e-06
[1014],5.7220458984375e-06
[512],4.76837158203125e-06
[512],4.291534423828125e-06
[14],3.5762786865234375e-06
[14],3.337860107421875e-06
[1032],5.9604644775390625e-06
[1032],6.198883056640625e-06
[33],3.337860107421875e-06
[33],3.0994415283203125e-06
[1031],5.7220458984375e-06
[1031],5.7220458984375e-06
[32],3.337860107421875e-06
[32],3.337860107421875e-06
[217413],0.00010752677917480469
[217413],0.00010824203491210938
[163200],0.00010037422180175781
[163200],9.965896606445312e-05
[40800],5.3882598876953125e-05
[40800],5.340576171875e-05
[10200],2.765655517578125e-05
[10200],2.5987625122070312e-05
[2550],9.775161743164062e-06
[2550],8.821487426757812e-06
[663],5.0067901611328125e-06
[663],5.0067901611328125e-06
[1004],5.4836273193359375e-06
[1004],5.7220458984375e-06
[4],3.337860107421875e-06
[4],3.337860107421875e-06
[1002],5.4836273193359375e-06
[1002],5.4836273193359375e-06
[2],3.337860107421875e-06
[2],3.337860107421875e-06
[5],3.337860107421875e-06
[5],3.0994415283203125e-06
[1006],5.9604644775390625e-06
[1006],5.4836273193359375e-06
[6],3.0994415283203125e-06
[6],3.337860107421875e-06
[1013],5.9604644775390625e-06
[1013],5.7220458984375e-06
[18],3.337860107421875e-06
[18],4.5299530029296875e-06
[5733],1.5974044799804688e-05
[5733],1.6450881958007812e-05
[8190],2.1457672119140625e-05
[8190],2.1219253540039062e-05
[9828],2.47955322265625e-05
[9828],2.47955322265625e-05
[6048],1.5735626220703125e-05
[6048],1.71661376953125e-05
[163206],0.00010085105895996094
[163206],9.584426879882812e-05
[182403],9.870529174804688e-05
[182403],0.00010013580322265625
[193374],0.00010347366333007812
[193374],0.00010323524475097656
[100],4.5299530029296875e-06
[100],3.5762786865234375e-06
[192300],0.00010347366333007812
[192300],0.00010418891906738281
[2000],8.821487426757812e-06
[2000],7.867813110351562e-06
[2008],7.62939453125e-06
[2008],7.867813110351562e-06
[504],4.76837158203125e-06
[504],4.76837158203125e-06
[216575],0.00010800361633300781
[216575],0.00010800361633300781
[2014],9.298324584960938e-06
[2014],7.867813110351562e-06
[498],4.291534423828125e-06
[498],4.291534423828125e-06
[210879],0.00010418891906738281
[210879],0.00010752677917480469
[177600],9.942054748535156e-05
[177600],9.655952453613281e-05
[44400],5.745887756347656e-05
[44400],5.7220458984375e-05
[11100],2.8133392333984375e-05
[11100],2.8371810913085938e-05
[2775],9.775161743164062e-06
[2775],9.059906005859375e-06
[2012],8.106231689453125e-06
[2012],7.867813110351562e-06
[500],4.291534423828125e-06
[500],4.5299530029296875e-06
[216901],0.0001087188720703125
[216901],0.00011181831359863281
[2004],8.821487426757812e-06
[2004],7.867813110351562e-06
[508],4.76837158203125e-06
[508],4.5299530029296875e-06
[2001],7.867813110351562e-06
[2001],7.62939453125e-06
[511],4.291534423828125e-06
[511],4.291534423828125e-06
[8732],2.193450927734375e-05
[8732],2.2172927856445312e-05
[11],3.814697265625e-06
[11],3.337860107421875e-06
[19],3.337860107421875e-06
[19],3.337860107421875e-06
[40534],5.340576171875e-05
[40534],5.221366882324219e-05
[44800],5.745887756347656e-05
[44800],5.7220458984375e-05
[36268],4.839897155761719e-05
[36268],4.76837158203125e-05
[37344],4.792213439941406e-05
[37344],5.412101745605469e-05
[41610],5.412101745605469e-05
[41610],5.435943603515625e-05
[1003],6.9141387939453125e-06
[1003],5.9604644775390625e-06
[1001],5.4836273193359375e-06
[1001],5.4836273193359375e-06
[255780],0.00014209747314453125
[255780],0.0001347064971923828
[192000],0.00011777877807617188
[192000],0.00010585784912109375
[48000],6.222724914550781e-05
[48000],6.246566772460938e-05
[12000],3.147125244140625e-05
[12000],3.1948089599609375e-05
[3000],1.049041748046875e-05
[3000],9.775161743164062e-06
[780],5.245208740234375e-06
[780],4.76837158203125e-06
[10],3.5762786865234375e-06
[10],3.337860107421875e-06
[3],3.337860107421875e-06
[3],2.86102294921875e-06
[1],3.337860107421875e-06
[1],3.337860107421875e-06
[8],3.5762786865234375e-06
[8],3.337860107421875e-06
[7],2.86102294921875e-06
[7],3.337860107421875e-06
[9],3.0994415283203125e-06
[9],3.0994415283203125e-06
[20267],4.839897155761719e-05
[20267],5.14984130859375e-05
[15200],3.814697265625e-05
[15200],3.790855407714844e-05
[3800],1.239776611328125e-05
[3800],1.1682510375976562e-05
[950],5.4836273193359375e-06
[950],5.4836273193359375e-06
[247],4.0531158447265625e-06
[247],3.814697265625e-06
[70],3.337860107421875e-06
[70],3.337860107421875e-06
[18134],4.3392181396484375e-05
[18134],4.482269287109375e-05
[13600],3.4809112548828125e-05
[13600],3.361701965332031e-05
[3400],1.1920928955078125e-05
[3400],1.1920928955078125e-05
[850],5.0067901611328125e-06
[850],5.0067901611328125e-06
[221],3.814697265625e-06
[221],3.814697265625e-06
[63],3.337860107421875e-06
[63],3.5762786865234375e-06
[21486],5.173683166503906e-05
[21486],5.245208740234375e-05
[16128],4.00543212890625e-05
[16128],4.0531158447265625e-05
[4032],1.2874603271484375e-05
[4032],1.239776611328125e-05
[1008],5.9604644775390625e-06
[1008],6.198883056640625e-06
[252],4.0531158447265625e-06
[252],3.814697265625e-06
[66],3.337860107421875e-06
[66],3.5762786865234375e-06
