item_0,item_1,time_cost
"[16, 49]",[1],4.38690185546875e-05
"[1, 768, 960]",[1],2.3126602172851562e-05
"[6, 49, 49]",[0],1.5974044799804688e-05
"[16, 49]",[2],2.0503997802734375e-05
"[1276, 49]",[2],1.4543533325195312e-05
"[1, 800, 895]",[1],1.4781951904296875e-05
"[1, 768]",[1],1.5020370483398438e-05
"[24, 49, 49]",[1],1.52587890625e-05
"[300, 49]",[2],1.33514404296875e-05
"[20, 49]",[1],1.33514404296875e-05
"[24, 1, 49, 49]",[0],1.4781951904296875e-05
"[1, 1, 49, 49]",[0],1.4066696166992188e-05
"[80, 49]",[2],1.3113021850585938e-05
"[1, 552, 480]",[1],1.33514404296875e-05
"[1276, 49]",[1],1.2874603271484375e-05
"[16, 1, 49, 49]",[0],1.3589859008789062e-05
"[100, 256]",[1],1.33514404296875e-05
"[12, 49, 49]",[0],1.3589859008789062e-05
"[3, 49, 49]",[0],1.33514404296875e-05
"[1, 49, 49]",[1],1.3589859008789062e-05
"[88, 49]",[2],1.3113021850585938e-05
"[4, 49]",[2],1.3113021850585938e-05
"[2, 512, 512]",[0],1.3113021850585938e-05
"[80, 49, 49]",[1],1.3589859008789062e-05
"[64, 49]",[2],1.2874603271484375e-05
"[1, 49]",[1],1.2874603271484375e-05
"[64, 49]",[1],1.2636184692382812e-05
"[64, 1, 49, 49]",[0],1.3589859008789062e-05
"[1131, 49]",[2],3.2901763916015625e-05
"[1, 699, 608]",[1],1.4543533325195312e-05
"[330, 49]",[1],1.3113021850585938e-05
"[24, 49]",[2],1.2874603271484375e-05
"[24, 49]",[1],1.4066696166992188e-05
"[1, 939, 704]",[1],1.3589859008789062e-05
"[20, 49]",[2],1.2874603271484375e-05
"[16, 49, 49]",[1],1.430511474609375e-05
[],[0],2.193450927734375e-05
"[330, 49]",[2],1.4066696166992188e-05
"[300, 1, 49, 49]",[0],1.3828277587890625e-05
"[32, 512]",[1],1.3113021850585938e-05
"[20, 1, 49, 49]",[0],1.3589859008789062e-05
"[64, 49, 49]",[1],1.3589859008789062e-05
"[1, 480, 547]",[1],1.3113021850585938e-05
"[4, 49, 49]",[1],1.3113021850585938e-05
"[4, 49]",[1],1.2636184692382812e-05
"[1, 49]",[2],1.2159347534179688e-05
"[24, 49, 49]",[0],1.2874603271484375e-05
"[330, 1, 49, 49]",[0],1.4066696166992188e-05
"[1276, 1, 49, 49]",[0],1.33514404296875e-05
"[1276, 49, 49]",[1],1.3113021850585938e-05
"[330, 49, 49]",[1],1.2874603271484375e-05
"[300, 49]",[1],1.3113021850585938e-05
"[32, 512, 6, 40]",[1],1.3113021850585938e-05
"[1131, 1, 49, 49]",[0],1.2874603271484375e-05
"[80, 1, 49, 49]",[0],1.3589859008789062e-05
"[20, 49, 49]",[1],1.6689300537109375e-05
"[80, 49]",[1],1.3113021850585938e-05
"[88, 49]",[1],1.3113021850585938e-05
[4],[0],3.719329833984375e-05
"[1, 806, 768]",[1],2.7418136596679688e-05
"[1, 651, 640]",[1],1.3828277587890625e-05
"[1, 672, 769]",[1],3.409385681152344e-05
"[1131, 49, 49]",[1],1.33514404296875e-05
"[4, 1, 49, 49]",[0],1.3589859008789062e-05
"[88, 49, 49]",[1],6.4849853515625e-05
"[1, 704, 723]",[1],1.4781951904296875e-05
"[2, 128, 128]",[0],1.33514404296875e-05
"[1131, 49]",[1],1.2636184692382812e-05
"[88, 1, 49, 49]",[0],1.3589859008789062e-05
"[300, 49, 49]",[1],1.2874603271484375e-05
