item_0,item_1,time_cost
"[8, 418, 32]","[8, 32, 418]",0.001127481460571289
"[8, 100, 506]","[8, 506, 32]",0.0026085376739501953
"[8, 100, 32]","[8, 32, 525]",0.0008940696716308594
"[8, 100, 100]","[8, 100, 32]",0.0006785392761230469
"[8, 100, 32]","[8, 32, 506]",0.0009050369262695312
"[8, 100, 32]","[8, 32, 720]",0.0011227130889892578
"[8, 660, 32]","[8, 32, 660]",0.0017690658569335938
"[8, 506, 32]","[8, 32, 506]",0.0013079643249511719
"[8, 100, 32]","[8, 32, 624]",0.0011188983917236328
"[24, 1025, 1025]","[24, 1025, 64]",0.12935400009155273
"[8, 700, 32]","[8, 32, 700]",0.004622220993041992
"[8, 100, 32]","[8, 32, 418]",0.0011343955993652344
"[8, 720, 720]","[8, 720, 32]",0.020536184310913086
"[8, 100, 720]","[8, 720, 32]",0.0038213729858398438
"[8, 420, 420]","[8, 420, 32]",0.007180452346801758
"[8, 624, 624]","[8, 624, 32]",0.014775991439819336
"[8, 100, 32]","[8, 32, 100]",0.0005660057067871094
"[8, 100, 32]","[8, 32, 420]",0.0009145736694335938
"[8, 418, 418]","[8, 418, 32]",0.007174968719482422
"[8, 660, 660]","[8, 660, 32]",0.016472816467285156
"[8, 100, 525]","[8, 525, 32]",0.0027048587799072266
"[8, 720, 32]","[8, 32, 720]",0.00179290771484375
"[8, 100, 700]","[8, 700, 32]",0.003516674041748047
"[8, 525, 32]","[8, 32, 525]",0.0014467239379882812
"[8, 100, 32]","[8, 32, 270]",0.0007433891296386719
"[8, 624, 32]","[8, 32, 624]",0.0015828609466552734
"[8, 700, 700]","[8, 700, 32]",0.01842808723449707
"[8, 100, 420]","[8, 420, 32]",0.0021843910217285156
"[8, 100, 418]","[8, 418, 32]",0.0020682811737060547
"[8, 100, 660]","[8, 660, 32]",0.0033860206604003906
"[8, 270, 270]","[8, 270, 32]",0.002967357635498047
"[8, 420, 32]","[8, 32, 420]",0.0011675357818603516
"[8, 100, 624]","[8, 624, 32]",0.003018617630004883
"[8, 100, 270]","[8, 270, 32]",0.0014553070068359375
"[8, 100, 32]","[8, 32, 660]",0.0010685920715332031
"[8, 506, 506]","[8, 506, 32]",0.010160684585571289
"[24, 1025, 64]","[24, 64, 1025]",0.014301300048828125
"[8, 270, 32]","[8, 32, 270]",0.00810694694519043
"[8, 525, 525]","[8, 525, 32]",0.010865449905395508
"[8, 100, 32]","[8, 32, 700]",0.0011630058288574219
