item_0,item_1,time_cost
"[18134, 1, 2]","[18134, 9, 2]",7.152557373046875e-05
"[1456, 1]","[1456, 3]",4.458427429199219e-05
"[20267, 1]","[20267, 42]",4.363059997558594e-05
"[1, 23, 4]","[20267, 23, 4]",3.6716461181640625e-05
"[22400, 1]","[22400, 5]",3.552436828613281e-05
"[66, 1]","[66, 9]",4.0531158447265625e-05
"[1, 1]","[1, 4]",3.5762786865234375e-05
"[44400, 1]","[44400, 1]",3.719329833984375e-05
"[2850, 1]","[2850, 1]",3.552436828613281e-05
"[20805, 1]","[20805, 2]",3.5762786865234375e-05
"[104, 100]","[1, 1, -1, -1]",3.9577484130859375e-05
"[22400, 1]","[22400, 12]",0.00033545494079589844
"[663, 1]","[663, 1]",4.172325134277344e-05
"[20267, 1, 2]","[20267, 7, 2]",3.719329833984375e-05
"[850, 1]","[850, 9]",3.504753112792969e-05
"[130, 1]","[130, 3]",3.981590270996094e-05
"[1, 2, 4]","[18134, 2, 4]",3.5762786865234375e-05
"[52, 50]","[1, 1, -1, -1]",3.910064697265625e-05
"[11100, 1]","[11100, 1]",4.100799560546875e-05
"[9, 1]","[9, 4]",3.814697265625e-05
"[520, 1]","[520, 3]",3.528594970703125e-05
"[18134, 1]","[18134, 4]",3.504753112792969e-05
"[100, 152]","[1, 1, -1, -1]",3.695487976074219e-05
"[3400, 1]","[3400, 1]",4.100799560546875e-05
"[1, 5, 4]","[22400, 5, 4]",3.600120544433594e-05
"[22400, 1, 2]","[22400, 13, 2]",3.528594970703125e-05
"[50, 76]","[1, 1, -1, -1]",3.743171691894531e-05
"[20267, 1, 2]","[20267, 2, 2]",3.552436828613281e-05
"[13600, 1]","[13600, 1]",3.600120544433594e-05
"[15200, 1]","[15200, 9]",3.5762786865234375e-05
"[91, 1]","[91, 3]",3.910064697265625e-05
"[20805, 1, 2]","[20805, 12, 2]",0.00036072731018066406
"[252, 1]","[252, 1]",4.220008850097656e-05
"[3400, 1]","[3400, 3]",3.647804260253906e-05
"[1, 1, 4]","[22400, 1, 4]",3.5762786865234375e-05
"[100, 136]","[1, 1, -1, -1]",3.933906555175781e-05
