item_0,item_1,time_cost
18,18,6.706372499465942
58,58,0.006283760070800781
45,45,0.0025310516357421875
4,4,0.0024595260620117188
2,2,0.0023984909057617188
51,51,0.0024416446685791016
29,29,0.002397298812866211
7,7,0.002405405044555664
14,14,0.002427816390991211
26,26,0.0024230480194091797
3,3,0.0024051666259765625
52,52,0.002397775650024414
2,3,0.0023937225341796875
38,38,0.0023849010467529297
24,24,0.0024261474609375
64,64,0.002456188201904297
3,3,0.002414703369140625
27,27,0.0024442672729492188
30,30,0.0024089813232421875
46,46,0.0024399757385253906
5,5,0.002402067184448242
36,36,0.002424955368041992
43,43,0.002404928207397461
44,44,0.002447366714477539
34,34,0.0024042129516601562
1,1,0.002460479736328125
22,22,0.0024170875549316406
25,25,0.0024061203002929688
12,12,0.002415895462036133
