item_0,time_cost
"[1, 1, 1]",3.814697265625e-06
"[1, 1, 1]",3.0994415283203125e-06
[512],3.5762786865234375e-06
[512],1.4543533325195312e-05
[14],2.86102294921875e-06
[14],2.6226043701171875e-06
[33],2.6226043701171875e-06
[33],2.384185791015625e-06
[32],2.384185791015625e-06
[32],2.384185791015625e-06
[4],2.6226043701171875e-06
[4],2.6226043701171875e-06
[2],3.5762786865234375e-06
[2],2.86102294921875e-06
[5],2.384185791015625e-06
[5],2.1457672119140625e-06
[6],9.5367431640625e-06
[6],2.384185791015625e-06
[18],2.6226043701171875e-06
[18],2.384185791015625e-06
[1],2.6226043701171875e-06
[1],2.384185791015625e-06
[13],2.6226043701171875e-06
[13],2.6226043701171875e-06
"[4, 1, 1]",2.6226043701171875e-06
"[4, 1, 1]",2.6226043701171875e-06
"[2, 1, 1]",2.6226043701171875e-06
"[2, 1, 1]",2.86102294921875e-06
