item_0,item_1,item_2,time_cost
"[1, 800, 1152]", 0,[2],3.814697265625e-05
"[10, 640, 864]", 0,[10],2.9802322387695312e-05
"[2, 704, 704]", 0,[2],2.6941299438476562e-05
"[5, 896, 704]", 0,[5],2.6941299438476562e-05
"[1, 768, 1120]", 0,[4],2.7179718017578125e-05
"[2, 736, 992]", 0,[2],2.6702880859375e-05
"[2, 800, 1088]", 0,[2],2.6226043701171875e-05
"[2, 672, 1344]", 0,[3],2.4557113647460938e-05
"[3, 672, 896]", 0,[3],2.5510787963867188e-05
"[1, 768, 1152]", 0,[1],2.47955322265625e-05
"[13, 800, 1088]", 0,[30],5.245208740234375e-05
"[11, 800, 1088]", 0,[20],5.364418029785156e-05
"[13, 800, 1088]", 0,[15],4.696846008300781e-05
"[11, 800, 1088]", 0,[13],4.9114227294921875e-05
"[13, 800, 1088]", 0,[14],4.649162292480469e-05
"[11, 800, 1088]", 0,[11],5.14984130859375e-05
"[16, 800, 1344]", 0,[17],4.8160552978515625e-05
"[3, 800, 1088]", 0,[9],3.409385681152344e-05
"[3, 800, 1088]", 0,[6],3.4809112548828125e-05
"[16, 800, 1344]", 0,[16],4.839897155761719e-05
"[3, 800, 1088]", 0,[3],3.361701965332031e-05
"[2, 800, 1088]", 0,[5],2.9087066650390625e-05
"[1, 800, 1216]", 0,[1],2.574920654296875e-05
"[2, 800, 1088]", 0,[3],2.5987625122070312e-05
"[2, 800, 1088]", 0,[2],2.6226043701171875e-05
"[3, 800, 1248]", 0,[3],2.7418136596679688e-05
"[9, 800, 1216]", 0,[11],0.00013256072998046875
"[9, 800, 1216]", 0,[10],0.29956555366516113
"[30, 800, 1216]", 0,[37],6.222724914550781e-05
"[14, 800, 1088]", 0,[19],5.9604644775390625e-05
"[30, 800, 1216]", 0,[30],5.8650970458984375e-05
"[14, 800, 1088]", 0,[15],7.2479248046875e-05
"[14, 800, 1088]", 0,[14],6.175041198730469e-05
"[1, 640, 864]", 0,[1],3.886222839355469e-05
"[7, 960, 704]", 0,[7],3.5762786865234375e-05
"[13, 544, 640]", 0,[13],3.910064697265625e-05
"[1, 800, 1216]", 0,[1],5.340576171875e-05
"[6, 1024, 672]", 0,[13],3.123283386230469e-05
"[1, 1056, 704]", 0,[2],2.7894973754882812e-05
"[26, 512, 768]", 0,[34],6.318092346191406e-05
"[2, 576, 672]", 0,[4],4.0531158447265625e-05
"[2, 704, 832]", 0,[7],3.600120544433594e-05
"[2, 480, 544]", 0,[14],3.170967102050781e-05
"[15, 672, 672]", 0,[20],3.647804260253906e-05
"[1, 960, 672]", 0,[1],3.0279159545898438e-05
"[4, 736, 992]", 0,[4],3.170967102050781e-05
"[8, 800, 1088]", 0,[9],3.3855438232421875e-05
"[3, 704, 1088]", 0,[4],3.1948089599609375e-05
"[1, 736, 992]", 0,[1],3.0040740966796875e-05
"[3, 1024, 768]", 0,[3],2.7179718017578125e-05
"[2, 960, 672]", 0,[2],2.6464462280273438e-05
"[4, 1216, 800]", 0,[4],3.314018249511719e-05
"[3, 1056, 704]", 0,[3],3.075599670410156e-05
"[1, 384, 640]", 0,[17],3.886222839355469e-05
"[1, 384, 640]", 0,[13],2.9325485229492188e-05
"[1, 384, 640]", 0,[22],3.147125244140625e-05
"[2, 384, 640]", 0,[32],2.9802322387695312e-05
"[17, 672, 992]", 0,[40],6.866455078125e-05
"[2, 640, 1344]", 0,[4],4.00543212890625e-05
"[17, 672, 992]", 0,[22],7.009506225585938e-05
"[2, 640, 1344]", 0,[2],4.029273986816406e-05
"[17, 672, 992]", 0,[18],7.295608520507812e-05
"[9, 704, 928]", 0,[20],4.9591064453125e-05
"[5, 800, 1248]", 0,[13],3.814697265625e-05
"[9, 704, 928]", 0,[14],3.814697265625e-05
"[5, 800, 1248]", 0,[7],3.743171691894531e-05
"[9, 704, 928]", 0,[10],4.1484832763671875e-05
"[5, 800, 1248]", 0,[6],4.410743713378906e-05
"[5, 1088, 800]", 0,[5],3.552436828613281e-05
"[5, 1088, 736]", 0,[10],3.266334533691406e-05
"[5, 1088, 736]", 0,[5],3.147125244140625e-05
"[8, 1056, 704]", 0,[14],3.337860107421875e-05
"[2, 1056, 800]", 0,[8],3.0040740966796875e-05
"[8, 1056, 704]", 0,[8],3.3855438232421875e-05
"[2, 1056, 800]", 0,[3],3.170967102050781e-05
"[14, 672, 992]", 0,[33],7.009506225585938e-05
"[8, 768, 1120]", 0,[16],6.794929504394531e-05
"[14, 672, 992]", 0,[15],6.580352783203125e-05
"[8, 768, 1120]", 0,[11],7.867813110351562e-05
"[14, 672, 992]", 0,[14],8.726119995117188e-05
"[8, 768, 1120]", 0,[10],6.985664367675781e-05
"[1, 800, 1088]", 0,[1],3.7670135498046875e-05
"[9, 800, 1216]", 0,[9],6.937980651855469e-05
"[3, 1088, 800]", 0,[3],3.886222839355469e-05
"[2, 1216, 800]", 0,[2],3.218650817871094e-05
"[12, 800, 1088]", 0,[13],6.914138793945312e-05
"[4, 800, 1088]", 0,[4],4.1484832763671875e-05
"[3, 800, 1184]", 0,[3],3.600120544433594e-05
"[15, 800, 1216]", 0,[15],6.318092346191406e-05
"[2, 800, 1088]", 0,[2],3.838539123535156e-05
"[3, 800, 1088]", 0,[4],3.3855438232421875e-05
"[14, 832, 1088]", 0,[16],4.696846008300781e-05
"[6, 832, 1088]", 0,[7],3.838539123535156e-05
"[7, 832, 832]", 0,[13],3.552436828613281e-05
"[3, 896, 832]", 0,[3],3.123283386230469e-05
"[2, 832, 832]", 0,[2],2.8371810913085938e-05
"[3, 1024, 832]", 0,[3],2.86102294921875e-05
"[2, 832, 1088]", 0,[2],2.7179718017578125e-05
"[2, 832, 1088]", 0,[5],2.7179718017578125e-05
