item_0,time_cost
[9],0.009971857070922852
[15204],0.00011467933654785156
[30],4.863739013671875e-05
[8319],0.00011610984802246094
[72],4.744529724121094e-05
[10467],0.00010204315185546875
[60],4.673004150390625e-05
[16308],0.00010466575622558594
[65],4.76837158203125e-05
[9915],0.00010251998901367188
[10131],0.00010085105895996094
[117],4.6253204345703125e-05
[15228],0.00010395050048828125
[45],4.7206878662109375e-05
[11040],0.000102996826171875
[172],4.839897155761719e-05
[10139],0.00010085105895996094
[41],4.649162292480469e-05
[12503],0.00011014938354492188
[25],5.364418029785156e-05
[50],4.57763671875e-05
[10],4.5299530029296875e-05
[246],4.649162292480469e-05
[12000],0.00010228157043457031
[9],4.601478576660156e-05
[119],4.696846008300781e-05
[7],4.57763671875e-05
[121],4.5299530029296875e-05
[16],4.601478576660156e-05
[240],4.6253204345703125e-05
[11997],0.00010251998901367188
[23],4.649162292480469e-05
[105],4.5299530029296875e-05
[20],4.57763671875e-05
[108],4.506111145019531e-05
[59],4.9591064453125e-05
[197],4.696846008300781e-05
[15],4.601478576660156e-05
[113],4.5299530029296875e-05
[17],4.506111145019531e-05
[111],4.5299530029296875e-05
[46],4.506111145019531e-05
[210],4.673004150390625e-05
[11998],0.00010371208190917969
[13],5.269050598144531e-05
[115],4.553794860839844e-05
[12],4.482269287109375e-05
[116],4.506111145019531e-05
[53],4.5299530029296875e-05
[203],4.601478576660156e-05
[14],4.482269287109375e-05
[114],4.506111145019531e-05
[3],4.5299530029296875e-05
[19241],0.00010657310485839844
[26],4.696846008300781e-05
[19145],0.00011324882507324219
[36],4.7206878662109375e-05
[19146],0.00011181831359863281
[7],4.649162292480469e-05
[19229],0.0001125335693359375
[10],4.673004150390625e-05
[19214],0.00011086463928222656
[12],4.8160552978515625e-05
[19226],0.00011205673217773438
[19228],0.00011181831359863281
[18],4.7206878662109375e-05
[19194],0.000110626220703125
[19240],0.00010395050048828125
[29],4.696846008300781e-05
[4],4.5299530029296875e-05
[19237],0.00011134147644042969
[9],5.125999450683594e-05
[19231],0.00011205673217773438
[13],4.6253204345703125e-05
[19196],0.00011110305786132812
[11],4.601478576660156e-05
[19232],0.00010538101196289062
[22],4.673004150390625e-05
[19180],0.00011229515075683594
[6],4.601478576660156e-05
[19239],0.00010776519775390625
[42],4.696846008300781e-05
[19150],0.00011181831359863281
[19234],0.00011324882507324219
[37],5.435943603515625e-05
[19143],0.0001285076141357422
[19236],0.00011229515075683594
[19169],0.00011396408081054688
[19219],0.00011372566223144531
[16],4.792213439941406e-05
[19225],0.00011277198791503906
[19216],0.00011205673217773438
[19244],0.00011110305786132812
[19158],0.00011157989501953125
[8],4.744529724121094e-05
[19233],0.00010585784912109375
[19190],0.00011229515075683594
[5],4.6253204345703125e-05
[23],4.601478576660156e-05
[19182],0.0001220703125
[25],4.649162292480469e-05
[19192],0.00011277198791503906
[1],4.601478576660156e-05
[19230],0.00011134147644042969
[19222],0.00011348724365234375
[58],4.673004150390625e-05
[19108],0.00011134147644042969
[27],4.7206878662109375e-05
[19184],0.00010466575622558594
[46],4.673004150390625e-05
[210],4.673004150390625e-05
[4],4.57763671875e-05
[252],4.601478576660156e-05
[16],4.57763671875e-05
[496],4.601478576660156e-05
[1],4.5299530029296875e-05
[511],4.601478576660156e-05
[26],4.57763671875e-05
[230],4.57763671875e-05
[240],4.553794860839844e-05
[7],4.57763671875e-05
[505],4.601478576660156e-05
[15],4.553794860839844e-05
[497],4.6253204345703125e-05
[86],4.482269287109375e-05
[170],4.553794860839844e-05
[18],5.1021575927734375e-05
[494],4.696846008300781e-05
[3],4.5299530029296875e-05
[509],4.673004150390625e-05
[34],4.553794860839844e-05
[222],4.57763671875e-05
[12],4.5299530029296875e-05
[244],4.57763671875e-05
[31],4.506111145019531e-05
[481],4.553794860839844e-05
[25],5.1975250244140625e-05
[231],5.030632019042969e-05
[104],4.6253204345703125e-05
[152],4.6253204345703125e-05
[2],4.482269287109375e-05
[510],4.57763671875e-05
[487],4.6253204345703125e-05
[45],4.5299530029296875e-05
[211],4.57763671875e-05
[66],4.506111145019531e-05
[190],5.030632019042969e-05
[4],4.506111145019531e-05
[508],4.6253204345703125e-05
[33],4.57763671875e-05
[479],4.57763671875e-05
[28],4.506111145019531e-05
[228],4.6253204345703125e-05
[8],4.482269287109375e-05
[504],4.601478576660156e-05
[7],4.57763671875e-05
[505],5.269050598144531e-05
[248],4.601478576660156e-05
[12],4.5299530029296875e-05
[244],4.553794860839844e-05
[2],4.5299530029296875e-05
[510],4.553794860839844e-05
[1],4.57763671875e-05
[511],4.553794860839844e-05
[9],4.5299530029296875e-05
[247],4.57763671875e-05
[3],5.316734313964844e-05
[509],4.673004150390625e-05
[48],4.5299530029296875e-05
[208],4.6253204345703125e-05
[24],4.5299530029296875e-05
[232],4.601478576660156e-05
[22],4.5299530029296875e-05
[490],4.601478576660156e-05
[10],4.506111145019531e-05
[502],4.57763671875e-05
[28],5.245208740234375e-05
[18106],0.00011444091796875
[24],4.744529724121094e-05
[18110],0.00010371208190917969
