item_0,item_1,item_2,time_cost
"[64, 36, 36]","[64, 36, 36]",-100.0,4.029273986816406e-05
"[64, 36, 36]","[64, 36, 36]",0.0,3.24249267578125e-05
"[16, 36, 36]","[16, 36, 36]",-100.0,3.1948089599609375e-05
"[16, 36, 36]","[16, 36, 36]",0.0,3.0517578125e-05
"[4, 36, 36]","[4, 36, 36]",-100.0,2.9087066650390625e-05
"[4, 36, 36]","[4, 36, 36]",0.0,2.9087066650390625e-05
"[361, 49, 49]","[361, 49, 49]",-100.0,3.6716461181640625e-05
"[361, 49, 49]","[361, 49, 49]",0.0,3.6716461181640625e-05
"[100, 49, 49]","[100, 49, 49]",-100.0,3.600120544433594e-05
"[100, 49, 49]","[100, 49, 49]",0.0,3.600120544433594e-05
"[25, 49, 49]","[25, 49, 49]",-100.0,3.1948089599609375e-05
"[25, 49, 49]","[25, 49, 49]",0.0,3.0994415283203125e-05
"[9, 49, 49]","[9, 49, 49]",-100.0,3.1948089599609375e-05
"[9, 49, 49]","[9, 49, 49]",0.0,3.0517578125e-05
"[48, 144, 144]","[48, 144, 144]",-100.0,3.457069396972656e-05
"[48, 144, 144]","[48, 144, 144]",0.0,3.409385681152344e-05
"[12, 144, 144]","[12, 144, 144]",-100.0,3.361701965332031e-05
"[12, 144, 144]","[12, 144, 144]",0.0,3.170967102050781e-05
"[4, 144, 144]","[4, 144, 144]",-100.0,3.1948089599609375e-05
"[4, 144, 144]","[4, 144, 144]",0.0,3.123283386230469e-05
"[1, 144, 144]","[1, 144, 144]",-100.0,3.504753112792969e-05
"[1, 144, 144]","[1, 144, 144]",0.0,3.0994415283203125e-05
"[70, 49, 49]","[70, 49, 49]",-100.0,3.457069396972656e-05
"[70, 49, 49]","[70, 49, 49]",0.0,3.3855438232421875e-05
"[20, 49, 49]","[20, 49, 49]",-100.0,3.1948089599609375e-05
"[20, 49, 49]","[20, 49, 49]",0.0,3.123283386230469e-05
"[6, 49, 49]","[6, 49, 49]",-100.0,3.075599670410156e-05
"[6, 49, 49]","[6, 49, 49]",0.0,2.956390380859375e-05
"[2, 49, 49]","[2, 49, 49]",-100.0,3.0040740966796875e-05
"[2, 49, 49]","[2, 49, 49]",0.0,2.86102294921875e-05
"[1276, 49, 49]","[1276, 49, 49]",-100.0,3.910064697265625e-05
"[1276, 49, 49]","[1276, 49, 49]",0.0,3.838539123535156e-05
"[330, 49, 49]","[330, 49, 49]",-100.0,3.838539123535156e-05
"[330, 49, 49]","[330, 49, 49]",0.0,3.695487976074219e-05
"[88, 49, 49]","[88, 49, 49]",-100.0,3.528594970703125e-05
"[88, 49, 49]","[88, 49, 49]",0.0,3.4809112548828125e-05
"[24, 49, 49]","[24, 49, 49]",-100.0,3.147125244140625e-05
"[24, 49, 49]","[24, 49, 49]",0.0,3.170967102050781e-05
"[1131, 49, 49]","[1131, 49, 49]",-100.0,3.910064697265625e-05
"[1131, 49, 49]","[1131, 49, 49]",0.0,3.838539123535156e-05
"[300, 49, 49]","[300, 49, 49]",-100.0,4.482269287109375e-05
"[300, 49, 49]","[300, 49, 49]",0.0,3.457069396972656e-05
"[80, 49, 49]","[80, 49, 49]",-100.0,3.4332275390625e-05
"[80, 49, 49]","[80, 49, 49]",0.0,3.409385681152344e-05
"[20, 49, 49]","[20, 49, 49]",-100.0,3.2901763916015625e-05
"[20, 49, 49]","[20, 49, 49]",0.0,3.218650817871094e-05
"[70, 49, 49]","[70, 49, 49]",-100.0,3.409385681152344e-05
"[70, 49, 49]","[70, 49, 49]",0.0,3.4332275390625e-05
"[20, 49, 49]","[20, 49, 49]",-100.0,3.0994415283203125e-05
"[20, 49, 49]","[20, 49, 49]",0.0,3.218650817871094e-05
"[6, 49, 49]","[6, 49, 49]",-100.0,3.0279159545898438e-05
"[6, 49, 49]","[6, 49, 49]",0.0,3.7670135498046875e-05
"[2, 49, 49]","[2, 49, 49]",-100.0,2.86102294921875e-05
