item_0,item_1,time_cost
"[256, 1024, 3, 3]",2,0.005679607391357422
"[512, 256, 1, 1]",2,5.793571472167969e-05
"[4, 78]",2,3.075599670410156e-05
"[319, 128]",2,3.552436828613281e-05
"[64, 128, 3, 1, 1]",2,3.457069396972656e-05
"[32, 2048]",2,3.62396240234375e-05
"[128, 64, 5, 5]",2,4.792213439941406e-05
[222],2,2.7894973754882812e-05
"[256, 12544]",2,4.76837158203125e-05
"[109, 52]",2,2.9802322387695312e-05
"[57, 256]",2,3.0994415283203125e-05
"[6272, 49, 1, 1]",2,4.4345855712890625e-05
"[128, 96, 3, 3]",2,3.743171691894531e-05
[307],2,2.7179718017578125e-05
"[72, 1, 5, 5]",2,2.6941299438476562e-05
"[176, 256]",2,3.457069396972656e-05
[90],2,2.6226043701171875e-05
[170],2,2.47955322265625e-05
[256],2,2.4318695068359375e-05
[1536],2,2.47955322265625e-05
"[1, 2, 6, 7]",2,2.5272369384765625e-05
[128],2,2.3365020751953125e-05
[334],2,2.3365020751953125e-05
"[32, 2048]",2,3.528594970703125e-05
[312],2,2.6226043701171875e-05
"[4, 70]",2,2.5987625122070312e-05
"[1, 2, 24, 28]",2,2.574920654296875e-05
"[4, 34]",2,2.47955322265625e-05
"[10, 768]",2,2.765655517578125e-05
[172],2,2.574920654296875e-05
[128],2,2.4557113647460938e-05
"[164, 256]",2,3.3855438232421875e-05
[1],2,2.6226043701171875e-05
"[384, 192, 2, 2]",2,4.410743713378906e-05
"[128, 512, 1, 5]",2,5.1021575927734375e-05
"[120, 1024]",2,3.7670135498046875e-05
"[32, 1, 1, 1]",2,2.765655517578125e-05
"[4, 230]",2,2.5272369384765625e-05
"[640, 1, 3, 3]",2,2.6464462280273438e-05
"[256, 80, 1, 1, 1]",2,3.123283386230469e-05
[430],2,2.5987625122070312e-05
[161],2,2.384185791015625e-05
"[512, 256, 3, 3]",2,4.839897155761719e-05
"[32, 8, 1, 1, 1]",2,2.8371810913085938e-05
"[32, 32, 512]",2,4.482269287109375e-05
[134],2,2.5510787963867188e-05
"[5782, 256]",2,5.1021575927734375e-05
"[148, 52]",2,2.9325485229492188e-05
"[12, 256, 1, 1]",2,2.6941299438476562e-05
[345],2,2.4318695068359375e-05
"[1000, 256]",2,4.3392181396484375e-05
"[1024, 256, 1, 1]",2,4.410743713378906e-05
[64],2,2.6226043701171875e-05
"[2, 1024, 3, 3]",2,3.790855407714844e-05
"[128, 576, 1, 1]",2,3.504753112792969e-05
"[32, 256, 1, 1]",2,2.86102294921875e-05
"[256, 1024]",2,4.3392181396484375e-05
"[1024, 256, 1, 1, 1]",2,4.38690185546875e-05
"[256, 4096]",2,4.4345855712890625e-05
"[96, 64, 3, 3]",2,3.504753112792969e-05
"[1280, 320]",2,4.363059997558594e-05
[177],2,2.6464462280273438e-05
[258],2,2.4080276489257812e-05
"[192, 48, 3, 3]",2,3.528594970703125e-05
"[1000, 768]",2,4.291534423828125e-05
"[1, 3, 102, 102]",2,3.218650817871094e-05
[6400],2,2.765655517578125e-05
"[64, 3, 7, 7]",2,2.8371810913085938e-05
[330],2,2.5033950805664062e-05
"[1024, 32, 3, 3]",2,4.267692565917969e-05
"[64, 48]",2,2.7894973754882812e-05
"[64, 640]",2,3.361701965332031e-05
"[4, 122]",2,2.6941299438476562e-05
[170],2,2.4080276489257812e-05
"[64, 3, 4, 4]",2,2.5510787963867188e-05
"[4, 174]",2,2.4318695068359375e-05
"[512, 512]",2,4.1961669921875e-05
"[160, 640, 1, 1]",2,3.62396240234375e-05
"[4, 190]",2,2.7179718017578125e-05
"[192, 256]",2,3.337860107421875e-05
[67],2,2.6226043701171875e-05
"[1008, 48, 3, 3]",2,4.2438507080078125e-05
"[81, 1024]",2,3.528594970703125e-05
"[256, 512]",2,4.2438507080078125e-05
"[96, 128, 1, 1]",2,3.0040740966796875e-05
"[79, 256]",2,2.9325485229492188e-05
"[128, 64]",2,2.6941299438476562e-05
"[486, 1024, 3, 3]",2,8.487701416015625e-05
"[1, 512, 38, 57]",2,8.416175842285156e-05
[32768],2,3.528594970703125e-05
[93],2,2.7179718017578125e-05
"[121, 32]",2,2.6464462280273438e-05
[640],2,2.4318695068359375e-05
"[64, 512, 1, 1]",2,3.337860107421875e-05
"[4, 57]",2,2.5987625122070312e-05
[2304],2,2.6226043701171875e-05
"[4, 12]",2,2.4080276489257812e-05
[2304],2,2.384185791015625e-05
"[256, 256]",2,3.504753112792969e-05
"[100, 4]",2,2.6464462280273438e-05
"[64, 16, 1, 1, 1]",2,2.7179718017578125e-05
"[128, 65536]",2,0.00010251998901367188
[3200],2,3.170967102050781e-05
"[1, 1, 128]",2,2.6702880859375e-05
"[4, 138]",2,2.5510787963867188e-05
"[256, 64, 1, 1]",2,3.0517578125e-05
"[192, 36]",2,2.765655517578125e-05
"[256, 256]",2,3.7670135498046875e-05
"[4, 53]",2,2.7179718017578125e-05
"[96, 24, 1, 1]",2,2.6702880859375e-05
[4608],2,2.5510787963867188e-05
"[68, 256]",2,3.0994415283203125e-05
"[1024, 640, 1, 1, 1]",2,5.125999450683594e-05
[669],2,2.6464462280273438e-05
"[32, 144, 1, 1]",2,2.6464462280273438e-05
"[486, 512, 3, 3]",2,4.5299530029296875e-05
"[384, 96]",2,3.4332275390625e-05
"[64, 128, 3, 3]",2,3.4809112548828125e-05
"[4, 1024]",2,3.457069396972656e-05
"[25, 1600]",2,3.24249267578125e-05
"[64, 64, 1, 3, 3]",2,3.361701965332031e-05
"[1, 2, 12, 24]",2,2.6941299438476562e-05
"[40, 256, 1, 1]",2,2.765655517578125e-05
"[512, 64, 1, 1]",2,3.0994415283203125e-05
"[320, 1, 3, 3]",2,2.6464462280273438e-05
"[160, 960, 1, 1]",2,4.363059997558594e-05
"[4, 66]",2,2.7894973754882812e-05
"[176, 256]",2,3.266334533691406e-05
[54],2,2.6226043701171875e-05
"[320, 1280]",2,4.3392181396484375e-05
[160],2,2.7179718017578125e-05
"[1536, 384, 1, 1]",2,4.38690185546875e-05
[430],2,2.6226043701171875e-05
"[256, 1024, 1, 1]",2,4.38690185546875e-05
[588],2,2.5987625122070312e-05
"[768, 192, 1, 1]",2,4.3392181396484375e-05
"[1, 256, 3, 3]",2,2.6941299438476562e-05
"[4, 180]",2,2.5510787963867188e-05
"[4, 1, 3, 3]",2,2.4318695068359375e-05
[288],2,2.4080276489257812e-05
[1152],2,2.3603439331054688e-05
"[108, 3, 3, 3]",2,2.47955322265625e-05
[36],2,2.4557113647460938e-05
"[4, 27]",2,2.384185791015625e-05
"[4, 33]",2,2.384185791015625e-05
"[512, 2048, 1, 1]",2,4.3392181396484375e-05
"[64, 64, 4, 4]",2,3.5762786865234375e-05
"[144, 288, 1, 1]",2,3.4332275390625e-05
[2048],2,2.6941299438476562e-05
"[1, 150, 192]",2,3.266334533691406e-05
"[192, 1, 3, 3]",2,2.7179718017578125e-05
"[160, 1024]",2,4.291534423828125e-05
[71],2,2.6702880859375e-05
"[192, 256]",2,3.361701965332031e-05
"[16, 16, 1, 3, 3]",2,2.7894973754882812e-05
"[1, 2, 192, 384]",2,4.2438507080078125e-05
"[1024, 256]",2,4.9591064453125e-05
"[768, 768]",2,4.291534423828125e-05
"[32, 128, 49]",2,4.291534423828125e-05
"[128, 128, 3, 3]",2,4.410743713378906e-05
"[512, 1, 3, 3]",2,2.7894973754882812e-05
[2048],2,2.5272369384765625e-05
"[80, 64, 1, 1]",2,2.6464462280273438e-05
[124],2,2.4080276489257812e-05
"[1280, 320, 1, 1]",2,4.315376281738281e-05
"[128, 32, 3, 3]",2,3.3855438232421875e-05
[195],2,3.1948089599609375e-05
"[24, 512, 3, 3]",2,4.3392181396484375e-05
"[1, 2, 384, 448]",2,4.38690185546875e-05
[10],2,2.6226043701171875e-05
"[256, 256]",2,3.457069396972656e-05
"[2, 512, 64]",2,3.552436828613281e-05
[64],2,2.5987625122070312e-05
[172],2,2.4318695068359375e-05
"[64, 1600]",2,3.528594970703125e-05
[40],2,2.5510787963867188e-05
"[4, 123]",2,2.5272369384765625e-05
"[96, 3, 4, 4]",2,2.574920654296875e-05
"[512, 384, 1, 1]",2,4.315376281738281e-05
"[320, 960, 1, 1]",2,4.2438507080078125e-05
"[32, 32, 3, 3]",2,2.8371810913085938e-05
"[50, 1600]",2,3.552436828613281e-05
"[4, 77]",2,2.6941299438476562e-05
"[256, 2048, 3, 3]",2,0.000118255615234375
"[2, 128, 2]",2,3.6716461181640625e-05
"[256, 128]",2,4.482269287109375e-05
"[4, 44]",2,4.267692565917969e-05
"[64, 128]",2,3.314018249511719e-05
[77],2,3.0517578125e-05
"[4, 182]",2,3.0279159545898438e-05
"[2, 512, 38, 57]",2,6.771087646484375e-05
"[4, 319]",2,3.361701965332031e-05
"[256, 64, 3, 3]",2,5.4836273193359375e-05
"[16, 8, 5, 1, 1]",2,3.4332275390625e-05
"[1024, 1024, 1, 1]",2,5.53131103515625e-05
"[64, 6, 7, 7]",2,3.838539123535156e-05
"[512, 64]",2,3.814697265625e-05
"[80, 256]",2,3.528594970703125e-05
"[2, 128, 2]",2,3.218650817871094e-05
[243],2,3.123283386230469e-05
"[4, 179]",2,3.0279159545898438e-05
"[4, 100]",2,2.9802322387695312e-05
"[4, 83]",2,2.9087066650390625e-05
"[4, 319]",2,3.0040740966796875e-05
"[2048, 1280, 1, 1, 1]",2,6.103515625e-05
"[32, 128, 3, 1, 1]",2,4.410743713378906e-05
"[1024, 25088]",2,9.560585021972656e-05
"[512, 512, 3, 3]",2,6.842613220214844e-05
"[512, 4096, 3, 3]",2,0.0001621246337890625
"[2, 194, 3, 3]",2,3.790855407714844e-05
"[32, 32, 512]",2,6.413459777832031e-05
[6400],2,3.504753112792969e-05
"[4, 18]",2,2.8371810913085938e-05
"[2, 8192, 64]",2,5.507469177246094e-05
"[384, 1, 7, 7]",2,3.552436828613281e-05
"[121, 8]",2,3.266334533691406e-05
[588],2,2.5987625122070312e-05
"[64, 512]",2,3.933906555175781e-05
"[1281167, 128]",2,0.0001480579376220703
[256],2,3.409385681152344e-05
"[134, 256]",2,4.57763671875e-05
[],2,3.8623809814453125e-05
[751],2,2.7894973754882812e-05
"[192, 36]",2,3.528594970703125e-05
"[1, 150, 192]",2,3.457069396972656e-05
[2304],2,4.7206878662109375e-05
"[1024, 16, 3, 3]",2,5.507469177246094e-05
"[256, 1008, 1, 1]",2,4.696846008300781e-05
[127],2,2.7179718017578125e-05
"[512, 320, 1, 1, 1]",2,4.506111145019531e-05
"[3136, 3136, 1, 1]",2,0.00010180473327636719
"[2, 512, 38, 50]",2,9.226799011230469e-05
[162],2,3.743171691894531e-05
[432],2,2.8133392333984375e-05
"[236, 256]",2,3.910064697265625e-05
"[86, 256]",2,3.457069396972656e-05
"[4, 48]",2,2.8133392333984375e-05
"[1, 1024, 192]",2,6.580352783203125e-05
"[4, 64]",2,2.8133392333984375e-05
"[4, 158]",2,3.337860107421875e-05
"[128, 64, 5, 1, 1]",2,3.552436828613281e-05
"[4, 220]",2,3.314018249511719e-05
"[3000, 128]",2,6.365776062011719e-05
"[9, 2304, 1600]",2,0.00011992454528808594
[1280],2,3.170967102050781e-05
"[1, 512, 64]",2,3.838539123535156e-05
"[32, 128, 1, 1]",2,2.9802322387695312e-05
"[109, 36]",2,3.528594970703125e-05
"[96, 192, 1, 1]",2,3.0279159545898438e-05
"[4, 123]",2,2.7894973754882812e-05
[612],2,2.5510787963867188e-05
"[8, 8, 3, 1, 1]",2,2.5987625122070312e-05
[64],2,2.5272369384765625e-05
[1600],2,2.574920654296875e-05
[1152],2,2.4557113647460938e-05
"[160, 576, 1, 1]",2,3.719329833984375e-05
[576],2,2.7894973754882812e-05
"[4, 180]",2,2.6226043701171875e-05
"[96, 320, 1, 1]",2,3.170967102050781e-05
[325],2,3.4809112548828125e-05
"[72, 1, 3, 3]",2,2.5987625122070312e-05
"[1, 2, 192, 224]",2,3.5762786865234375e-05
"[512, 128, 1, 1]",2,3.528594970703125e-05
[256],2,2.6226043701171875e-05
"[512, 256]",2,5.221366882324219e-05
[161],2,2.6941299438476562e-05
"[128, 1, 3, 3]",2,2.765655517578125e-05
"[1, 2, 48, 56]",2,2.7179718017578125e-05
"[2048, 1024, 1, 1]",2,5.459785461425781e-05
[320],2,2.765655517578125e-05
"[4, 257]",2,2.5510787963867188e-05
"[256, 512, 3, 3]",2,4.506111145019531e-05
[100],2,2.6226043701171875e-05
[330],2,2.5272369384765625e-05
"[128, 256]",2,3.3855438232421875e-05
[486],2,2.6702880859375e-05
"[2, 64, 1, 1]",2,2.5987625122070312e-05
"[320, 128, 2, 2]",2,4.3392181396484375e-05
[219],2,2.7179718017578125e-05
"[128, 512, 5, 1]",2,5.1021575927734375e-05
"[32, 512]",2,3.123283386230469e-05
[1],2,2.574920654296875e-05
"[96, 384]",2,3.2901763916015625e-05
"[128, 64, 1, 1, 1]",2,2.86102294921875e-05
"[2, 9409, 64]",2,4.506111145019531e-05
"[1, 3, 6, 7]",2,2.7418136596679688e-05
"[1, 2, 24, 48]",2,2.5510787963867188e-05
[256],2,2.5510787963867188e-05
[2048],2,2.4080276489257812e-05
"[8, 32, 3, 1, 1]",2,2.574920654296875e-05
"[1, 512, 36, 63]",2,4.482269287109375e-05
"[64, 1, 7, 7]",2,2.765655517578125e-05
"[4, 99]",2,2.5033950805664062e-05
[3],2,2.4318695068359375e-05
"[128, 128, 4, 4]",2,4.3392181396484375e-05
