item_0,item_1,item_2,time_cost
"[4, 512, 64, 64]",0.1,False,0.0002562999725341797
"[4, 256, 64, 64]",0.1,False,0.0001957416534423828
"[2, 256, 64, 128]",0.1,False,0.0001850128173828125
"[2, 512, 64, 128]",0.1,False,0.0002372264862060547
"[2, 512, 97, 97]",0.1,False,0.0002396106719970703
"[2, 256, 97, 97]",0.1,False,0.0001900196075439453
"[4, 256, 60, 60]",0.1,False,0.0001678466796875
"[4, 512, 128, 128]",0.1,False,0.0002658367156982422
"[4, 512, 60, 60]",0.1,False,0.00024127960205078125
"[4, 256, 32, 32]",0.1,False,0.000152587890625
