item_0,item_1,time_cost
[25],[0],3.647804260253906e-05
[80],[0],8.678436279296875e-05
[180],[0],0.00016689300537109375
[50],[0],5.173683166503906e-05
[1],[0],9.775161743164062e-06
[16],[0],2.384185791015625e-05
"[1, 16]",[0],8.821487426757812e-06
"[1, 2048, 64, 64]",[0],6.246566772460938e-05
[74],[0],8.130073547363281e-05
"[1, 1, 1]",[0],1.0013580322265625e-05
"[1, 1]",[0],1.0013580322265625e-05
[6],[0],1.4066696166992188e-05
"[1, 2048, 66, 66]",[0],6.008148193359375e-05
[48],[0],6.151199340820312e-05
"[1, 3, 3]",[0],1.049041748046875e-05
"[3, 3]",[0],1.1920928955078125e-05
[54],[0],5.7220458984375e-05
"[1, 2048, 68, 68]",[0],6.103515625e-05
[16],[0],3.0517578125e-05
"[1, 5, 5]",[0],9.298324584960938e-06
"[5, 5]",[0],1.4781951904296875e-05
[150],[0],0.00014281272888183594
"[1, 2048, 70, 70]",[0],5.841255187988281e-05
"[1, 7, 7]",[0],1.2636184692382812e-05
[216],[0],0.0002105236053466797
[81],[0],8.106231689453125e-05
[43],[0],4.57763671875e-05
[10],[0],1.8835067749023438e-05
[78],[0],7.414817810058594e-05
[30],[0],3.7670135498046875e-05
[86],[0],7.915496826171875e-05
[35],[0],3.8623809814453125e-05
[17],[0],2.3365020751953125e-05
[92],[0],8.511543273925781e-05
[42],[0],4.1484832763671875e-05
[19],[0],2.5510787963867188e-05
[112],[0],0.00010609626770019531
[137],[0],0.0001285076141357422
[127],[0],0.00012111663818359375
[96],[0],9.393692016601562e-05
[91],[0],8.821487426757812e-05
[135],[0],0.00012612342834472656
[125],[0],0.00011658668518066406
[93],[0],9.059906005859375e-05
[132],[0],0.00012373924255371094
[116],[0],0.00010895729064941406
[105],[0],9.942054748535156e-05
[131],[0],0.0001220703125
[99],[0],9.34600830078125e-05
[16],[0],2.2411346435546875e-05
"[8, 19248, 81]",[0],7.104873657226562e-05
"[8, 19248, 4]",[0],5.507469177246094e-05
"[8, 19248]",[0],3.409385681152344e-05
"[1, 800, 1088]",[0],1.9311904907226562e-05
[1],[0],1.1444091796875e-05
"[2, 800, 1088]",[0],2.0265579223632812e-05
[2],[0],1.1920928955078125e-05
"[3, 800, 1088]",[0],0.0005502700805664062
[3],[0],1.8596649169921875e-05
"[1, 800, 1120]",[0],1.9311904907226562e-05
"[2, 800, 1216]",[0],2.0503997802734375e-05
"[4, 800, 1216]",[0],2.9802322387695312e-05
[4],[0],1.5974044799804688e-05
"[7, 800, 1216]",[0],5.7697296142578125e-05
[7],[0],1.9311904907226562e-05
"[6, 800, 1216]",[0],5.1021575927734375e-05
[6],[0],2.1457672119140625e-05
"[1, 800, 1216]",[0],2.9802322387695312e-05
"[1, 1088, 800]",[0],2.3365020751953125e-05
"[3, 1088, 800]",[0],2.8848648071289062e-05
"[10, 800, 800]",[0],0.00043892860412597656
[10],[0],2.7894973754882812e-05
"[11, 800, 800]",[0],9.894371032714844e-05
[11],[0],2.384185791015625e-05
"[7, 800, 800]",[0],5.602836608886719e-05
"[3, 800, 800]",[0],3.1948089599609375e-05
"[1, 800, 800]",[0],2.002716064453125e-05
"[6, 608, 1344]",[0],4.649162292480469e-05
"[2, 608, 1344]",[0],2.47955322265625e-05
"[1, 608, 1344]",[0],1.9550323486328125e-05
[24],[0],7.581710815429688e-05
[24],[0],3.6716461181640625e-05
[4],[0],1.2874603271484375e-05
[24],[0],3.409385681152344e-05
[3],[0],1.1920928955078125e-05
[12],[0],2.09808349609375e-05
"[4, 23625, 4]",[0],2.2172927856445312e-05
"[4, 23625, 1]",[0],2.0265579223632812e-05
"[4, 23625]",[0],2.09808349609375e-05
[3],[0],1.2159347534179688e-05
"[2, 163206, 80]",[0],6.437301635742188e-05
"[2, 163206, 4]",[0],4.935264587402344e-05
"[2, 182403, 80]",[0],6.008148193359375e-05
"[2, 182403, 4]",[0],4.601478576660156e-05
[12],[0],2.384185791015625e-05
[4],[0],1.239776611328125e-05
"[4, 3, 128, 128]",[0],3.9577484130859375e-05
"[3, 128, 128]",[0],3.5762786865234375e-05
[432],[0],0.0005505084991455078
[2],[0],1.52587890625e-05
"[2, 4]",[0],1.0728836059570312e-05
[4],[0],1.3828277587890625e-05
[5],[0],1.33514404296875e-05
"[5, 4]",[0],1.430511474609375e-05
[3],[0],1.1682510375976562e-05
"[3, 4]",[0],1.1205673217773438e-05
"[4, 4]",[0],1.3113021850585938e-05
[1],[0],1.0013580322265625e-05
"[1, 4]",[0],1.3589859008789062e-05
[11],[0],2.0265579223632812e-05
"[11, 4]",[0],2.193450927734375e-05
[10],[0],1.7881393432617188e-05
"[10, 4]",[0],1.8835067749023438e-05
[7],[0],1.6927719116210938e-05
"[7, 4]",[0],1.5974044799804688e-05
[8],[0],1.7881393432617188e-05
"[8, 4]",[0],2.0265579223632812e-05
[9],[0],1.8835067749023438e-05
"[9, 4]",[0],1.9788742065429688e-05
[6],[0],1.3589859008789062e-05
"[6, 4]",[0],1.52587890625e-05
[16],[0],2.5033950805664062e-05
[18],[0],2.86102294921875e-05
[13],[0],2.0742416381835938e-05
[24],[0],3.337860107421875e-05
[4],[0],1.239776611328125e-05
"[64, 3, 224, 224]",[0],0.00010776519775390625
[4],[0],1.430511474609375e-05
[1],[0],9.5367431640625e-06
"[2, 2]",[0],1.0013580322265625e-05
[2],[0],8.58306884765625e-06
"[4, 2]",[0],1.1682510375976562e-05
"[5, 2]",[0],1.2159347534179688e-05
"[3, 2]",[0],1.0251998901367188e-05
"[1, 2]",[0],8.344650268554688e-06
"[13, 2]",[0],1.9073486328125e-05
