item_0,item_1,time_cost
"[16, 14, 14]","[16, 14, 128]",0.02066779136657715
"[16, 256, 64]","[16, 64, 600]",4.291534423828125e-05
"[8, 100, 713]","[8, 713, 32]",5.507469177246094e-05
"[22, 12, 12]","[22, 12, 576]",0.00013709068298339844
"[16, 14, 14]","[16, 14, 512]",7.390975952148438e-05
"[29, 14, 14]","[29, 14, 128]",3.218650817871094e-05
"[4, 196, 256]","[4, 256, 64]",3.504753112792969e-05
"[16, 850, 850]","[16, 850, 64]",9.799003601074219e-05
"[10, 3800, 64]","[10, 64, 950]",6.079673767089844e-05
"[16, 850, 64]","[16, 64, 850]",5.2928924560546875e-05
"[8, 713, 713]","[8, 713, 32]",4.649162292480469e-05
"[2, 512, 512]","[2, 512, 8192]",8.034706115722656e-05
"[64, 128, 64]","[64, 64, 256]",5.555152893066406e-05
"[16, 1601, 64]","[16, 64, 1601]",4.410743713378906e-05
"[1, 128, 4096]","[1, 4096, 128]",0.0002048015594482422
"[10, 4100, 1025]","[10, 1025, 64]",0.0001285076141357422
"[4, 15200, 950]","[4, 950, 64]",0.00014638900756835938
"[20, 16, 16]","[20, 16, 128]",0.00015115737915039062
"[16, 300, 300]","[16, 300, 32]",4.696846008300781e-05
"[16, 1000, 1000]","[16, 1000, 64]",8.177757263183594e-05
"[2, 64000, 64]","[2, 64, 1000]",8.106231689453125e-05
"[4, 16400, 64]","[4, 64, 1025]",5.14984130859375e-05
"[22, 12, 12]","[22, 12, 256]",4.1484832763671875e-05
"[2, 256, 1536]","[2, 1536, 713]",3.838539123535156e-05
"[4, 16384, 64]","[4, 64, 256]",3.6716461181640625e-05
"[32, 256, 256]","[32, 256, 64]",3.647804260253906e-05
"[16, 100, 805]","[16, 805, 32]",3.4809112548828125e-05
"[8, 30, 240]","[8, 240, 64]",3.910064697265625e-05
"[16, 600, 600]","[16, 600, 32]",5.054473876953125e-05
"[42, 196, 64]","[42, 64, 256]",3.62396240234375e-05
"[8, 100, 460]","[8, 460, 32]",3.4809112548828125e-05
"[600, 49, 256]","[600, 256, 64]",8.368492126464844e-05
"[3, 1174, 1174]","[3, 1174, 64]",6.961822509765625e-05
"[2, 512, 2048]","[2, 2048, 2048]",7.843971252441406e-05
"[2, 256, 1536]","[2, 1536, 1976]",7.772445678710938e-05
"[3, 1174, 64]","[3, 64, 1174]",6.175041198730469e-05
"[16, 840, 840]","[16, 840, 32]",8.344650268554688e-05
"[20, 1024, 64]","[20, 64, 256]",5.817413330078125e-05
"[29, 14, 14]","[29, 14, 256]",3.504753112792969e-05
"[8, 256, 64]","[8, 64, 256]",3.4332275390625e-05
"[8, 26, 64]","[8, 64, 26]",2.86102294921875e-05
"[8, 100, 330]","[8, 330, 32]",3.266334533691406e-05
"[128, 1, 528]","[128, 528, 32]",6.127357482910156e-05
"[16, 391, 391]","[16, 391, 32]",3.814697265625e-05
"[18, 17, 17]","[18, 17, 576]",3.218650817871094e-05
"[6272, 16, 6]","[6272, 6, 16]",8.630752563476562e-05
"[48, 197, 197]","[48, 197, 64]",3.62396240234375e-05
"[2, 54400, 64]","[2, 64, 850]",8.797645568847656e-05
"[20, 16, 16]","[20, 16, 576]",4.9114227294921875e-05
"[4, 16384, 256]","[4, 256, 64]",0.00011515617370605469
"[8, 26, 26]","[8, 26, 64]",3.838539123535156e-05
"[1, 26, 512]","[1, 512, 256]",0.00033164024353027344
"[64, 256, 32]","[64, 32, 64]",4.673004150390625e-05
"[2, 512, 512]","[2, 512, 9409]",8.225440979003906e-05
"[1, 256, 1024]","[1, 1024, 256]",0.0001201629638671875
"[32, 256, 64]","[32, 64, 256]",5.745887756347656e-05
"[64, 256, 16]","[64, 16, 64]",5.0067901611328125e-05
"[2, 60800, 950]","[2, 950, 64]",0.00017380714416503906
"[2, 256, 1536]","[2, 1536, 154]",6.723403930664062e-05
"[4, 768, 48]","[4, 48, 64]",4.124641418457031e-05
"[22, 12, 12]","[22, 12, 128]",8.20159912109375e-05
"[48, 197, 64]","[48, 64, 197]",3.886222839355469e-05
"[8, 4096, 256]","[8, 256, 64]",8.940696716308594e-05
"[2, 256, 1536]","[2, 1536, 130]",6.198883056640625e-05
"[24, 1025, 1025]","[24, 1025, 64]",8.416175842285156e-05
"[16, 100, 100]","[16, 100, 32]",5.9604644775390625e-05
"[2, 256, 1536]","[2, 1536, 9408]",8.678436279296875e-05
"[1, 64, 16384]","[1, 16384, 64]",0.00021004676818847656
"[10, 192, 48]","[10, 48, 64]",5.841255187988281e-05
"[16, 48, 64]","[16, 64, 48]",4.410743713378906e-05
"[8, 100, 32]","[8, 32, 100]",3.266334533691406e-05
"[4, 13600, 64]","[4, 64, 850]",4.0531158447265625e-05
"[4, 512, 1024]","[4, 1024, 1024]",7.05718994140625e-05
"[10, 3800, 950]","[10, 950, 64]",8.225440979003906e-05
"[4, 196, 64]","[4, 64, 256]",5.817413330078125e-05
"[4, 15200, 64]","[4, 64, 950]",5.340576171875e-05
"[16, 150, 150]","[16, 150, 64]",4.38690185546875e-05
"[16, 100, 32]","[16, 32, 100]",4.9114227294921875e-05
"[16, 100, 4096]","[16, 4096, 32]",8.58306884765625e-05
"[128, 528, 32]","[128, 32, 528]",5.173683166503906e-05
"[2, 256, 1536]","[2, 1536, 2852]",8.845329284667969e-05
"[128, 1, 32]","[128, 32, 528]",5.507469177246094e-05
"[10, 192, 64]","[10, 64, 48]",4.887580871582031e-05
"[16, 100, 840]","[16, 840, 32]",3.9577484130859375e-05
"[64, 64, 64]","[64, 64, 256]",3.8623809814453125e-05
"[18, 17, 17]","[18, 17, 256]",3.5762786865234375e-05
"[42, 196, 256]","[42, 256, 64]",3.7670135498046875e-05
"[2, 256, 1536]","[2, 1536, 494]",3.6716461181640625e-05
"[2, 256, 1536]","[2, 1536, 588]",3.457069396972656e-05
"[16, 1750, 1750]","[16, 1750, 64]",8.20159912109375e-05
"[4, 13600, 850]","[4, 850, 64]",0.0001010894775390625
"[2, 256, 1536]","[2, 1536, 7904]",9.465217590332031e-05
"[2, 65600, 64]","[2, 64, 1025]",8.988380432128906e-05
