item_0,item_1,item_2,time_cost
"[1, 800, 1152]", 0,[2],2.8848648071289062e-05
"[10, 640, 864]", 0,[10],5.4836273193359375e-05
"[2, 704, 704]", 0,[2],3.170967102050781e-05
"[5, 896, 704]", 0,[5],3.2901763916015625e-05
"[1, 768, 1120]", 0,[4],2.7418136596679688e-05
"[2, 736, 992]", 0,[2],3.361701965332031e-05
"[2, 800, 1088]", 0,[2],2.6941299438476562e-05
"[2, 672, 1344]", 0,[3],2.7418136596679688e-05
"[3, 672, 896]", 0,[3],2.6941299438476562e-05
"[1, 768, 1152]", 0,[1],2.6464462280273438e-05
"[13, 800, 1088]", 0,[30],6.103515625e-05
"[11, 800, 1088]", 0,[20],5.4836273193359375e-05
"[13, 800, 1088]", 0,[15],6.771087646484375e-05
"[11, 800, 1088]", 0,[13],5.316734313964844e-05
"[13, 800, 1088]", 0,[14],6.031990051269531e-05
"[11, 800, 1088]", 0,[11],7.700920104980469e-05
"[16, 800, 1344]", 0,[17],5.698204040527344e-05
"[3, 800, 1088]", 0,[9],4.2438507080078125e-05
"[3, 800, 1088]", 0,[6],3.0040740966796875e-05
"[16, 800, 1344]", 0,[16],6.246566772460938e-05
"[3, 800, 1088]", 0,[3],3.266334533691406e-05
"[2, 800, 1088]", 0,[5],2.8848648071289062e-05
"[1, 800, 1216]", 0,[1],3.8623809814453125e-05
"[2, 800, 1088]", 0,[3],2.6941299438476562e-05
"[2, 800, 1088]", 0,[2],2.7179718017578125e-05
"[3, 800, 1248]", 0,[3],3.457069396972656e-05
"[9, 800, 1216]", 0,[11],5.507469177246094e-05
"[9, 800, 1216]", 0,[10],5.6743621826171875e-05
"[30, 800, 1216]", 0,[37],5.53131103515625e-05
"[14, 800, 1088]", 0,[19],5.626678466796875e-05
"[30, 800, 1216]", 0,[30],5.6743621826171875e-05
"[14, 800, 1088]", 0,[15],6.151199340820312e-05
"[14, 800, 1088]", 0,[14],5.6743621826171875e-05
"[1, 640, 864]", 0,[1],2.9802322387695312e-05
"[7, 960, 704]", 0,[7],5.507469177246094e-05
"[13, 544, 640]", 0,[13],5.507469177246094e-05
"[1, 800, 1216]", 0,[1],2.7894973754882812e-05
"[6, 1024, 672]", 0,[13],4.863739013671875e-05
"[1, 1056, 704]", 0,[2],2.7418136596679688e-05
"[26, 512, 768]", 0,[34],6.604194641113281e-05
"[2, 576, 672]", 0,[4],3.075599670410156e-05
"[2, 704, 832]", 0,[7],2.8133392333984375e-05
"[2, 480, 544]", 0,[14],2.6941299438476562e-05
"[15, 672, 672]", 0,[20],5.602836608886719e-05
"[1, 960, 672]", 0,[1],2.9087066650390625e-05
"[4, 736, 992]", 0,[4],3.361701965332031e-05
"[8, 800, 1088]", 0,[9],8.487701416015625e-05
"[3, 704, 1088]", 0,[4],4.38690185546875e-05
"[1, 736, 992]", 0,[1],2.765655517578125e-05
"[3, 1024, 768]", 0,[3],2.8133392333984375e-05
"[2, 960, 672]", 0,[2],2.6702880859375e-05
"[4, 1216, 800]", 0,[4],4.506111145019531e-05
"[3, 1056, 704]", 0,[3],3.361701965332031e-05
"[1, 384, 640]", 0,[17],3.6716461181640625e-05
"[1, 384, 640]", 0,[13],2.6702880859375e-05
"[1, 384, 640]", 0,[22],2.6702880859375e-05
"[2, 384, 640]", 0,[32],2.7418136596679688e-05
"[17, 672, 992]", 0,[40],5.507469177246094e-05
"[2, 640, 1344]", 0,[4],3.62396240234375e-05
"[17, 672, 992]", 0,[22],5.6743621826171875e-05
"[2, 640, 1344]", 0,[2],3.8623809814453125e-05
"[17, 672, 992]", 0,[18],6.699562072753906e-05
"[9, 704, 928]", 0,[20],5.7697296142578125e-05
"[5, 800, 1248]", 0,[13],5.626678466796875e-05
"[9, 704, 928]", 0,[14],5.626678466796875e-05
"[5, 800, 1248]", 0,[7],5.602836608886719e-05
"[9, 704, 928]", 0,[10],5.5789947509765625e-05
"[5, 800, 1248]", 0,[6],5.698204040527344e-05
"[5, 1088, 800]", 0,[5],5.602836608886719e-05
"[5, 1088, 736]", 0,[10],5.364418029785156e-05
"[5, 1088, 736]", 0,[5],5.221366882324219e-05
"[8, 1056, 704]", 0,[14],5.53131103515625e-05
"[2, 1056, 800]", 0,[8],3.8623809814453125e-05
"[8, 1056, 704]", 0,[8],5.626678466796875e-05
"[2, 1056, 800]", 0,[3],3.910064697265625e-05
"[14, 672, 992]", 0,[33],5.5789947509765625e-05
"[8, 768, 1120]", 0,[16],5.5789947509765625e-05
"[14, 672, 992]", 0,[15],5.364418029785156e-05
"[8, 768, 1120]", 0,[11],5.412101745605469e-05
"[14, 672, 992]", 0,[14],5.4836273193359375e-05
"[8, 768, 1120]", 0,[10],6.413459777832031e-05
"[1, 800, 1088]", 0,[1],3.886222839355469e-05
"[9, 800, 1216]", 0,[9],5.412101745605469e-05
"[3, 1088, 800]", 0,[3],4.57763671875e-05
"[2, 1216, 800]", 0,[2],2.9802322387695312e-05
"[12, 800, 1088]", 0,[13],6.175041198730469e-05
"[4, 800, 1088]", 0,[4],5.245208740234375e-05
"[3, 800, 1184]", 0,[3],4.506111145019531e-05
"[15, 800, 1216]", 0,[15],5.626678466796875e-05
"[2, 800, 1088]", 0,[2],3.457069396972656e-05
"[3, 800, 1088]", 0,[4],3.0994415283203125e-05
"[14, 832, 1088]", 0,[16],6.031990051269531e-05
"[6, 832, 1088]", 0,[7],5.745887756347656e-05
"[7, 832, 832]", 0,[13],5.53131103515625e-05
"[3, 896, 832]", 0,[3],3.266334533691406e-05
"[2, 832, 832]", 0,[2],2.6941299438476562e-05
"[3, 1024, 832]", 0,[3],2.765655517578125e-05
"[2, 832, 1088]", 0,[2],2.7418136596679688e-05
"[2, 832, 1088]", 0,[5],2.6941299438476562e-05
"[7, 832, 1088]", 0,[11],5.5789947509765625e-05
"[3, 832, 960]", 0,[7],4.482269287109375e-05
"[18, 800, 1216]", 0,[20],5.793571472167969e-05
"[3, 800, 1088]", 0,[3],4.673004150390625e-05
"[9, 800, 1120]", 0,[11],7.081031799316406e-05
"[3, 800, 1120]", 0,[7],5.8650970458984375e-05
"[1, 800, 1088]", 0,[1],2.7894973754882812e-05
"[3, 800, 1088]", 0,[4],2.8133392333984375e-05
"[2, 1216, 800]", 0,[2],2.765655517578125e-05
"[2, 1184, 800]", 0,[2],2.6226043701171875e-05
"[3, 800, 1088]", 0,[9],2.7418136596679688e-05
"[4, 800, 1216]", 0,[6],4.172325134277344e-05
"[6, 4]", 0,[4],2.47955322265625e-05
"[10, 4]", 0,[6],2.3603439331054688e-05
"[2, 800, 1088]", 0,[2],2.6226043701171875e-05
"[7, 800, 1088]", 0,[10],5.650520324707031e-05
"[3, 800, 1216]", 0,[3],3.3855438232421875e-05
"[7, 800, 1088]", 0,[8],5.7220458984375e-05
"[7, 800, 1088]", 0,[7],5.698204040527344e-05
"[7, 800, 832]", 0,[19],5.5789947509765625e-05
"[7, 800, 832]", 0,[11],5.5789947509765625e-05
"[7, 800, 832]", 0,[7],5.507469177246094e-05
"[6, 1088, 800]", 0,[8],5.555152893066406e-05
"[5, 1216, 800]", 0,[8],5.459785461425781e-05
"[6, 1088, 800]", 0,[6],5.555152893066406e-05
"[5, 1216, 800]", 0,[6],5.555152893066406e-05
"[18, 800, 1088]", 0,[24],5.340576171875e-05
"[4, 800, 1088]", 0,[4],5.221366882324219e-05
"[18, 800, 1088]", 0,[19],5.435943603515625e-05
"[11, 1152, 800]", 0,[16],7.343292236328125e-05
"[1, 1088, 800]", 0,[2],3.075599670410156e-05
"[11, 1152, 800]", 0,[12],5.6743621826171875e-05
"[1, 1088, 800]", 0,[1],2.86102294921875e-05
"[11, 1152, 800]", 0,[11],5.53131103515625e-05
"[2, 800, 1088]", 0,[4],3.7670135498046875e-05
"[2, 800, 1088]", 0,[9],2.7894973754882812e-05
"[2, 800, 1088]", 0,[2],2.5987625122070312e-05
"[2, 800, 1088]", 0,[6],2.6941299438476562e-05
"[2, 800, 1088]", 0,[7],2.6702880859375e-05
"[2, 800, 1088]", 0,[5],2.7418136596679688e-05
"[3, 800, 1088]", 0,[7],2.7418136596679688e-05
"[12, 800, 1088]", 0,[17],5.555152893066406e-05
"[3, 800, 1088]", 0,[3],4.601478576660156e-05
"[12, 800, 1088]", 0,[13],5.364418029785156e-05
"[12, 800, 1088]", 0,[12],5.435943603515625e-05
"[2, 800, 1216]", 0,[4],3.7670135498046875e-05
"[8, 800, 1088]", 0,[13],5.602836608886719e-05
"[2, 800, 1216]", 0,[3],3.910064697265625e-05
"[8, 800, 1088]", 0,[9],7.605552673339844e-05
"[2, 800, 1216]", 0,[2],4.1961669921875e-05
"[8, 800, 1088]", 0,[8],5.626678466796875e-05
"[6, 800, 1216]", 0,[25],5.555152893066406e-05
"[18, 800, 1344]", 0,[24],5.6743621826171875e-05
"[6, 800, 1216]", 0,[11],5.6743621826171875e-05
"[18, 800, 1344]", 0,[20],5.7220458984375e-05
"[6, 800, 1216]", 0,[6],5.6743621826171875e-05
"[18, 800, 1344]", 0,[19],5.316734313964844e-05
"[3, 800, 1088]", 0,[15],2.9802322387695312e-05
"[6, 800, 1216]", 0,[7],5.626678466796875e-05
"[3, 800, 1088]", 0,[6],3.075599670410156e-05
"[3, 800, 1088]", 0,[5],2.8371810913085938e-05
"[6, 800, 1088]", 0,[16],5.507469177246094e-05
"[7, 800, 928]", 0,[20],5.3882598876953125e-05
"[6, 800, 1088]", 0,[8],5.5789947509765625e-05
"[7, 800, 928]", 0,[14],5.53131103515625e-05
"[6, 800, 1088]", 0,[6],5.459785461425781e-05
"[7, 800, 928]", 0,[9],7.843971252441406e-05
"[7, 800, 1088]", 0,[14],7.176399230957031e-05
"[12, 800, 1216]", 0,[40],6.866455078125e-05
"[7, 800, 1088]", 0,[8],6.866455078125e-05
"[12, 800, 1216]", 0,[26],6.651878356933594e-05
"[7, 800, 1088]", 0,[7],6.914138793945312e-05
"[12, 800, 1216]", 0,[14],6.699562072753906e-05
"[11, 800, 800]", 0,[24],7.343292236328125e-05
"[5, 1216, 800]", 0,[6],7.796287536621094e-05
"[11, 800, 800]", 0,[14],6.699562072753906e-05
"[5, 1216, 800]", 0,[5],6.771087646484375e-05
"[11, 800, 800]", 0,[12],7.963180541992188e-05
"[2, 800, 1088]", 0,[2],4.100799560546875e-05
"[4, 800, 1088]", 0,[5],4.9591064453125e-05
"[12, 800, 1216]", 0,[18],6.699562072753906e-05
"[5, 800, 1088]", 0,[5],6.699562072753906e-05
"[18, 704, 1344]", 0,[28],6.842613220214844e-05
"[16, 800, 1088]", 0,[16],6.651878356933594e-05
"[14, 800, 1216]", 0,[15],7.271766662597656e-05
"[2, 1088, 800]", 0,[2],3.528594970703125e-05
"[4, 1088, 800]", 0,[4],6.198883056640625e-05
"[2, 1088, 800]", 0,[2],2.8371810913085938e-05
"[10, 1344, 768]", 0,[14],6.67572021484375e-05
"[21, 800, 1216]", 0,[28],7.128715515136719e-05
"[7, 800, 1088]", 0,[7],6.842613220214844e-05
"[18, 800, 1088]", 0,[22],7.367134094238281e-05
"[2, 800, 1312]", 0,[2],4.315376281738281e-05
"[2, 800, 1216]", 0,[2],2.6941299438476562e-05
"[3, 800, 1216]", 0,[8],3.075599670410156e-05
"[25, 800, 1216]", 0,[30],6.67572021484375e-05
"[2, 800, 1216]", 0,[2],3.981590270996094e-05
"[2, 1216, 800]", 0,[6],2.9087066650390625e-05
"[2, 1216, 800]", 0,[5],2.7418136596679688e-05
"[2, 1216, 800]", 0,[3],2.8133392333984375e-05
"[1, 800, 1152]", 0,[1],2.6941299438476562e-05
"[2, 800, 1216]", 0,[7],2.7179718017578125e-05
"[4, 800, 1216]", 0,[5],3.7670135498046875e-05
"[4, 800, 1216]", 0,[4],4.8160552978515625e-05
"[4, 800, 1216]", 0,[5],4.935264587402344e-05
"[4, 800, 1088]", 0,[4],6.0558319091796875e-05
"[6, 800, 1088]", 0,[6],6.4849853515625e-05
"[13, 800, 1216]", 0,[18],6.771087646484375e-05
"[7, 800, 1216]", 0,[17],6.604194641113281e-05
