item_0,time_cost
[24480],0.00011873245239257812
[4936],7.82012939453125e-05
[5142],7.867813110351562e-05
[247],6.079673767089844e-05
[16380],8.273124694824219e-05
[4826],7.843971252441406e-05
[4756],7.772445678710938e-05
[233],5.3882598876953125e-05
[18900],8.702278137207031e-05
[5044],7.796287536621094e-05
[241],5.340576171875e-05
[26550],8.20159912109375e-05
[5275],7.891654968261719e-05
[4638],7.748603820800781e-05
[243],5.3882598876953125e-05
[15750],8.130073547363281e-05
[4683],7.748603820800781e-05
[4479],7.82012939453125e-05
[242],5.412101745605469e-05
[163200],8.749961853027344e-05
[40800],8.392333984375e-05
[10200],8.249282836914062e-05
[2550],9.298324584960938e-05
[182400],8.416175842285156e-05
[45600],8.130073547363281e-05
[11400],8.20159912109375e-05
[2850],7.796287536621094e-05
[177600],8.797645568847656e-05
[44400],8.225440979003906e-05
[11100],7.867813110351562e-05
[2775],8.320808410644531e-05
[192000],8.153915405273438e-05
[48000],8.20159912109375e-05
[12000],8.0108642578125e-05
[3000],7.724761962890625e-05
[172800],0.00012159347534179688
[43200],8.511543273925781e-05
[10800],7.724761962890625e-05
[2700],7.605552673339844e-05
[118272],8.392333984375e-05
[29568],8.58306884765625e-05
[7392],7.748603820800781e-05
[161280],8.153915405273438e-05
[40320],8.153915405273438e-05
[10080],7.772445678710938e-05
[2520],7.700920104980469e-05
[201600],8.320808410644531e-05
[50400],8.153915405273438e-05
[12600],8.058547973632812e-05
[3150],7.867813110351562e-05
[165888],8.606910705566406e-05
[41472],8.654594421386719e-05
[10368],9.274482727050781e-05
[2592],7.987022399902344e-05
[187200],8.368492126464844e-05
[46800],8.058547973632812e-05
[11700],7.915496826171875e-05
[2925],7.843971252441406e-05
[2],5.507469177246094e-05
[5],5.269050598144531e-05
[3],5.125999450683594e-05
[4],5.1975250244140625e-05
[1],4.7206878662109375e-05
[11],5.1021575927734375e-05
[10],5.078315734863281e-05
[7],5.125999450683594e-05
[8],5.054473876953125e-05
[9],5.53131103515625e-05
[6],5.14984130859375e-05
[155520],8.463859558105469e-05
[38880],8.320808410644531e-05
[9720],7.82012939453125e-05
[2430],7.605552673339844e-05
[139392],8.320808410644531e-05
[34848],8.106231689453125e-05
[8712],7.700920104980469e-05
[2178],3.695487976074219e-05
[82944],8.225440979003906e-05
[20736],9.989738464355469e-05
[5184],7.748603820800781e-05
[109824],8.296966552734375e-05
[27456],8.058547973632812e-05
[6864],7.677078247070312e-05
[51000],8.130073547363281e-05
[5965],7.700920104980469e-05
[6311],7.700920104980469e-05
[5733],7.915496826171875e-05
[6123],7.939338684082031e-05
[5843],7.581710815429688e-05
[6213],7.653236389160156e-05
[35280],8.225440979003906e-05
[5627],7.677078247070312e-05
[6587],7.605552673339844e-05
[5511],7.724761962890625e-05
[6435],7.62939453125e-05
[5462],7.653236389160156e-05
[6538],7.534027099609375e-05
[39000],8.177757263183594e-05
[5886],7.724761962890625e-05
[5966],7.796287536621094e-05
[5716],7.557868957519531e-05
[5754],7.605552673339844e-05
[5554],7.581710815429688e-05
[5810],7.653236389160156e-05
[43560],8.20159912109375e-05
[4791],7.724761962890625e-05
[6156],7.605552673339844e-05
[4509],8.153915405273438e-05
[6037],7.62939453125e-05
[4596],7.700920104980469e-05
[5988],7.62939453125e-05
[51840],8.0108642578125e-05
[6227],9.34600830078125e-05
[5993],7.939338684082031e-05
[5939],9.512901306152344e-05
[120960],8.320808410644531e-05
[30240],7.987022399902344e-05
[7560],7.700920104980469e-05
[150144],8.440017700195312e-05
[37536],8.082389831542969e-05
[9384],7.700920104980469e-05
[2346],8.320808410644531e-05
[147456],8.177757263183594e-05
[36864],8.130073547363281e-05
[9216],7.724761962890625e-05
[2304],3.409385681152344e-05
[33799],8.153915405273438e-05
[33753],7.987022399902344e-05
[33626],8.082389831542969e-05
[33704],8.416175842285156e-05
[33662],8.0108642578125e-05
[33462],8.273124694824219e-05
[33562],7.963180541992188e-05
[33669],8.368492126464844e-05
[33678],8.082389831542969e-05
[33779],8.320808410644531e-05
[33617],7.963180541992188e-05
[33328],7.867813110351562e-05
[32903],7.987022399902344e-05
[33710],8.0108642578125e-05
[33658],8.535385131835938e-05
[33689],7.987022399902344e-05
[33629],7.987022399902344e-05
[33775],7.987022399902344e-05
[33635],7.867813110351562e-05
[33651],7.867813110351562e-05
[33797],7.867813110351562e-05
[33619],8.559226989746094e-05
[33694],7.915496826171875e-05
[33709],8.0108642578125e-05
[33640],7.963180541992188e-05
[33725],8.130073547363281e-05
[33717],7.891654968261719e-05
[33634],7.963180541992188e-05
[33853],8.0108642578125e-05
[33198],8.177757263183594e-05
[33653],9.942054748535156e-05
[906240],8.416175842285156e-05
[1033918],8.487701416015625e-05
[1031761],8.463859558105469e-05
[1005891],8.440017700195312e-05
[672168],8.678436279296875e-05
[46080],8.106231689453125e-05
[11520],8.058547973632812e-05
[2880],7.987022399902344e-05
[720],5.5789947509765625e-05
[169344],9.274482727050781e-05
[42336],8.130073547363281e-05
[10584],7.748603820800781e-05
[2646],8.273124694824219e-05
[158400],8.749961853027344e-05
[39600],9.775161743164062e-05
[9900],7.772445678710938e-05
[2475],7.748603820800781e-05
[993584],8.463859558105469e-05
[973824],9.012222290039062e-05
[1030578],8.58306884765625e-05
[1038674],8.487701416015625e-05
[1016960],8.440017700195312e-05
[169728],8.416175842285156e-05
[42432],8.177757263183594e-05
[10608],8.368492126464844e-05
[2652],7.796287536621094e-05
[139776],8.296966552734375e-05
[34944],8.535385131835938e-05
[8736],7.724761962890625e-05
[2184],3.4332275390625e-05
[159744],8.630752563476562e-05
[39936],8.130073547363281e-05
[9984],7.772445678710938e-05
[2496],7.677078247070312e-05
[130560],8.320808410644531e-05
[32640],8.058547973632812e-05
[8160],7.653236389160156e-05
[2040],3.4809112548828125e-05
[124032],8.20159912109375e-05
[31008],8.034706115722656e-05
[7752],7.677078247070312e-05
[1938],3.4332275390625e-05
[25588],8.153915405273438e-05
[25376],7.843971252441406e-05
[25456],7.915496826171875e-05
[23480],8.0108642578125e-05
[25522],7.843971252441406e-05
[25593],8.0108642578125e-05
[24569],7.963180541992188e-05
[25458],7.843971252441406e-05
[25210],8.273124694824219e-05
[25229],7.867813110351562e-05
[24189],7.891654968261719e-05
[25197],8.654594421386719e-05
[25350],7.867813110351562e-05
[25332],7.987022399902344e-05
[24968],7.987022399902344e-05
[25379],7.891654968261719e-05
[25432],7.963180541992188e-05
[24914],7.939338684082031e-05
[25503],7.939338684082031e-05
[25419],7.891654968261719e-05
[22977],7.867813110351562e-05
[25221],8.535385131835938e-05
[17],5.4836273193359375e-05
[16],5.221366882324219e-05
[19],5.125999450683594e-05
[22],5.078315734863281e-05
[168000],8.654594421386719e-05
[42000],8.106231689453125e-05
[10500],7.748603820800781e-05
[2625],8.153915405273438e-05
[112896],8.344650268554688e-05
[28224],7.963180541992188e-05
[7056],7.605552673339844e-05
[94848],8.177757263183594e-05
[23712],8.153915405273438e-05
[5928],8.249282836914062e-05
[134400],8.368492126464844e-05
[33600],8.058547973632812e-05
[8400],7.724761962890625e-05
[2100],3.528594970703125e-05
[67584],8.296966552734375e-05
[16896],7.891654968261719e-05
[4224],7.748603820800781e-05
[105792],8.225440979003906e-05
[26448],8.082389831542969e-05
[6612],7.748603820800781e-05
[28500],7.915496826171875e-05
[6259],7.700920104980469e-05
[32490],7.939338684082031e-05
[6471],7.677078247070312e-05
[6574],7.677078247070312e-05
[6175],7.700920104980469e-05
[5980],7.653236389160156e-05
[196800],8.416175842285156e-05
[49200],9.989738464355469e-05
[12300],9.512901306152344e-05
[3075],8.320808410644531e-05
[5960823],0.00015544891357421875
[6021066],0.000156402587890625
[6017590],0.00017142295837402344
[5759710],0.00016260147094726562
[6008604],0.00015234947204589844
[24],9.226799011230469e-05
[27],5.340576171875e-05
[18],5.173683166503906e-05
[36],5.459785461425781e-05
[20],5.14984130859375e-05
[26],5.125999450683594e-05
[28],5.1975250244140625e-05
[12],5.1021575927734375e-05
[15],5.14984130859375e-05
[32],5.078315734863281e-05
[30],5.054473876953125e-05
[35],5.0067901611328125e-05
[27216],8.821487426757812e-05
[25992],8.20159912109375e-05
[22800],8.0108642578125e-05
[20064],8.797645568847656e-05
[107136],8.749961853027344e-05
[26784],9.441375732421875e-05
[6696],8.7738037109375e-05
[195840],9.179115295410156e-05
[48960],8.320808410644531e-05
[12240],8.106231689453125e-05
[3060],8.344650268554688e-05
[94656],8.988380432128906e-05
[23664],8.034706115722656e-05
[5916],7.677078247070312e-05
[6967],7.677078247070312e-05
[7263],7.748603820800781e-05
[6809],7.724761962890625e-05
[6758],7.510185241699219e-05
[6680],7.62939453125e-05
[17328],7.963180541992188e-05
[154560],8.320808410644531e-05
[38640],8.416175842285156e-05
[9660],7.843971252441406e-05
[2415],7.653236389160156e-05
[193536],8.654594421386719e-05
[48384],8.106231689453125e-05
[12096],8.368492126464844e-05
[3024],9.322166442871094e-05
[1016857],0.00014519691467285156
[1010298],8.440017700195312e-05
[1032365],8.535385131835938e-05
[1028747],8.416175842285156e-05
