item_0,time_cost
191941,9.512901306152344e-05
242624,8.988380432128906e-05
3003,8.392333984375e-05
241802,8.702278137207031e-05
217789,8.726119995117188e-05
185056,8.559226989746094e-05
12227,8.082389831542969e-05
216918,8.535385131835938e-05
811,5.984306335449219e-05
150270,9.393692016601562e-05
216452,8.869171142578125e-05
100981,0.00011038780212402344
64804,8.702278137207031e-05
184,5.507469177246094e-05
216307,8.487701416015625e-05
242505,8.58306884765625e-05
101293,8.511543273925781e-05
219259,8.797645568847656e-05
217419,9.107589721679688e-05
2961,8.058547973632812e-05
216978,8.988380432128906e-05
192180,8.559226989746094e-05
12126,8.082389831542969e-05
241562,8.487701416015625e-05
217068,8.368492126464844e-05
46,5.6743621826171875e-05
22649,8.082389831542969e-05
2946,8.153915405273438e-05
990,5.340576171875e-05
72470,9.012222290039062e-05
78871,8.678436279296875e-05
3005,8.440017700195312e-05
2903,8.702278137207031e-05
664,5.7220458984375e-05
888287,9.059906005859375e-05
240962,9.250640869140625e-05
165883,9.512901306152344e-05
159493,8.821487426757812e-05
225170,8.58306884765625e-05
101687,9.107589721679688e-05
242665,8.559226989746094e-05
216926,8.869171142578125e-05
2985,8.20159912109375e-05
958,5.459785461425781e-05
89823,8.535385131835938e-05
216146,8.559226989746094e-05
239983,8.440017700195312e-05
191903,8.416175842285156e-05
124830,8.368492126464844e-05
217070,8.463859558105469e-05
80995,0.00011396408081054688
217317,0.00011444091796875
101292,0.00011038780212402344
257556,9.179115295410156e-05
760,5.888938903808594e-05
190681,8.940696716308594e-05
3069,8.368492126464844e-05
235636,0.00010180473327636719
217019,8.463859558105469e-05
7992,8.416175842285156e-05
245,5.316734313964844e-05
216822,8.416175842285156e-05
33978,8.392333984375e-05
168716,8.440017700195312e-05
70938,8.511543273925781e-05
6874,7.963180541992188e-05
991,5.2928924560546875e-05
217216,8.392333984375e-05
842,5.364418029785156e-05
1957,5.14984130859375e-05
499,5.14984130859375e-05
413,5.555152893066406e-05
171871,8.487701416015625e-05
993,5.2928924560546875e-05
37,5.14984130859375e-05
236445,8.654594421386719e-05
846,5.412101745605469e-05
14554,7.867813110351562e-05
215940,8.440017700195312e-05
628,5.2928924560546875e-05
190488,8.368492126464844e-05
19,5.2928924560546875e-05
30088,8.320808410644531e-05
2948,7.82012939453125e-05
10582,8.082389831542969e-05
101339,8.559226989746094e-05
102052,8.559226989746094e-05
137968,8.559226989746094e-05
97920,8.559226989746094e-05
242893,8.392333984375e-05
216650,8.487701416015625e-05
216779,8.463859558105469e-05
47901,8.392333984375e-05
825,5.364418029785156e-05
222659,8.96453857421875e-05
925,5.412101745605469e-05
996,5.269050598144531e-05
225636,8.344650268554688e-05
3007,7.891654968261719e-05
79915,8.440017700195312e-05
12741,8.130073547363281e-05
215271,8.487701416015625e-05
12228,8.153915405273438e-05
909,5.340576171875e-05
191781,8.463859558105469e-05
190298,8.440017700195312e-05
217036,8.940696716308594e-05
155693,8.392333984375e-05
165691,8.463859558105469e-05
216916,8.463859558105469e-05
15793,7.987022399902344e-05
472,5.3882598876953125e-05
2938,7.748603820800781e-05
100000,8.440017700195312e-05
227,5.340576171875e-05
393,5.1975250244140625e-05
1981,5.14984130859375e-05
2921,7.653236389160156e-05
216253,9.059906005859375e-05
191227,8.440017700195312e-05
588,5.364418029785156e-05
215473,8.368492126464844e-05
217094,8.463859558105469e-05
96443,8.392333984375e-05
160987,8.511543273925781e-05
52324,8.440017700195312e-05
217053,8.845329284667969e-05
71337,8.535385131835938e-05
191500,9.083747863769531e-05
40090,8.535385131835938e-05
172603,8.416175842285156e-05
888,5.2928924560546875e-05
242859,8.440017700195312e-05
1946,5.269050598144531e-05
216963,8.344650268554688e-05
2962,7.891654968261719e-05
80760,8.440017700195312e-05
71871,8.416175842285156e-05
2975,7.963180541992188e-05
24936,8.511543273925781e-05
2904,7.987022399902344e-05
242851,8.511543273925781e-05
2937,7.939338684082031e-05
196093,8.487701416015625e-05
175930,8.535385131835938e-05
43100,8.344650268554688e-05
236231,8.511543273925781e-05
231,5.412101745605469e-05
400000,8.463859558105469e-05
2942,7.915496826171875e-05
223241,9.059906005859375e-05
2906,8.106231689453125e-05
192074,8.535385131835938e-05
241116,8.487701416015625e-05
261970,8.726119995117188e-05
190929,8.845329284667969e-05
192164,8.821487426757812e-05
43205,8.821487426757812e-05
202256,8.845329284667969e-05
2925,8.130073547363281e-05
1996,5.53131103515625e-05
2915,8.749961853027344e-05
11283,8.416175842285156e-05
216676,8.821487426757812e-05
12212,8.273124694824219e-05
617292,9.34600830078125e-05
31225,8.821487426757812e-05
239952,8.845329284667969e-05
560,5.5789947509765625e-05
217218,8.749961853027344e-05
978,5.5789947509765625e-05
217509,9.1552734375e-05
1995,5.5789947509765625e-05
233451,8.630752563476562e-05
27362,8.130073547363281e-05
2955,7.939338684082031e-05
198765,8.392333984375e-05
1991,5.340576171875e-05
1976,6.175041198730469e-05
598,5.4836273193359375e-05
215925,8.511543273925781e-05
11665,7.987022399902344e-05
221817,8.392333984375e-05
800000,9.560585021972656e-05
260215,8.58306884765625e-05
191882,8.392333984375e-05
202599,8.487701416015625e-05
2930,7.987022399902344e-05
182286,8.487701416015625e-05
157272,8.678436279296875e-05
71360,8.463859558105469e-05
1000000,0.00010418891906738281
961,5.4836273193359375e-05
242431,9.083747863769531e-05
2951,7.963180541992188e-05
216363,8.416175842285156e-05
163039,8.392333984375e-05
844,5.2928924560546875e-05
9,5.173683166503906e-05
185352,8.296966552734375e-05
495,5.269050598144531e-05
80939,8.392333984375e-05
12649,8.058547973632812e-05
225774,8.416175842285156e-05
50000,8.344650268554688e-05
1,5.91278076171875e-05
15049,7.939338684082031e-05
14895,7.963180541992188e-05
109814,8.511543273925781e-05
2954,7.939338684082031e-05
101404,8.320808410644531e-05
745,5.269050598144531e-05
