item_0,item_1,time_cost
[False],"[[2, 2048, 97, 97]]",7.772445678710938e-05
[False],"[[2, 512, 97, 97]]",8.749961853027344e-05
[False],"[[1], [1], [1], [1]]",4.7206878662109375e-05
[False],"[[11408], [11408], [11408], [11408]]",3.123283386230469e-05
[False],"[[22816], [22816]]",3.0279159545898438e-05
[-1],"[[22816], [22816], [22816], [22816]]",3.933906555175781e-05
[False],"[[2852], [2852], [2852], [2852]]",2.9087066650390625e-05
[False],"[[5704], [5704]]",2.9087066650390625e-05
[-1],"[[5704], [5704], [5704], [5704]]",3.0517578125e-05
[False],"[[713], [713], [713], [713]]",3.266334533691406e-05
[False],"[[1426], [1426]]",2.765655517578125e-05
[-1],"[[1426], [1426], [1426], [1426]]",5.221366882324219e-05
[False],"[[192], [192], [192], [192]]",4.76837158203125e-05
[False],"[[384], [384]]",2.86102294921875e-05
[-1],"[[384], [384], [384], [384]]",4.3392181396484375e-05
[False],"[[48], [48], [48], [48]]",2.7894973754882812e-05
[False],"[[96], [96]]",2.7418136596679688e-05
[-1],"[[96], [96], [96], [96]]",2.8133392333984375e-05
[False],"[[1], [1]]",2.7418136596679688e-05
[False],"[[15213], [15213]]",2.7418136596679688e-05
[False],"[[45, 1], [45, 1], [45, 1], [45, 1]]",2.8848648071289062e-05
[False],"[[3], [3]]",2.7179718017578125e-05
[False],"[[8349], [8349]]",2.7418136596679688e-05
[False],"[[45, 3], [45, 3], [45, 3], [45, 3]]",2.765655517578125e-05
[0],"[[15213, 4], [15213, 4]]",3.933906555175781e-05
[0],"[[15213], [15213]]",3.5762786865234375e-05
[False],"[[18], [18]]",3.981590270996094e-05
[False],"[[21], [21]]",3.600120544433594e-05
[False],"[[12288], [12288], [12288], [12288]]",3.123283386230469e-05
[False],"[[24576], [24576]]",3.0279159545898438e-05
[-1],"[[24576], [24576], [24576], [24576]]",3.314018249511719e-05
[False],"[[3072], [3072], [3072], [3072]]",2.8133392333984375e-05
[False],"[[6144], [6144]]",2.8371810913085938e-05
[-1],"[[6144], [6144], [6144], [6144]]",3.0040740966796875e-05
[False],"[[768], [768], [768], [768]]",2.8371810913085938e-05
[False],"[[1536], [1536]]",2.7894973754882812e-05
[-1],"[[1536], [1536], [1536], [1536]]",2.86102294921875e-05
[False],"[[8], [8]]",4.458427429199219e-05
[False],"[[10539], [10539]]",3.0279159545898438e-05
[False],"[[45, 8], [45, 8], [45, 8], [45, 8]]",2.956390380859375e-05
[False],"[[6], [6]]",4.172325134277344e-05
[False],"[[16368], [16368]]",2.7894973754882812e-05
[False],"[[45, 6], [45, 6], [45, 6], [45, 6]]",2.7894973754882812e-05
[0],"[[16368, 4], [16368, 4]]",3.814697265625e-05
[0],"[[16368], [16368]]",3.552436828613281e-05
[False],"[[33], [33]]",3.457069396972656e-05
[False],"[[54], [54]]",3.4809112548828125e-05
[False],"[[27], [27]]",3.457069396972656e-05
[False],"[[7904], [7904], [7904], [7904]]",3.218650817871094e-05
[False],"[[15808], [15808]]",2.9802322387695312e-05
[-1],"[[15808], [15808], [15808], [15808]]",3.337860107421875e-05
[False],"[[1976], [1976], [1976], [1976]]",3.0994415283203125e-05
[False],"[[3952], [3952]]",3.790855407714844e-05
[-1],"[[3952], [3952], [3952], [3952]]",2.9087066650390625e-05
[False],"[[494], [494], [494], [494]]",2.8133392333984375e-05
[False],"[[988], [988]]",3.0040740966796875e-05
[-1],"[[988], [988], [988], [988]]",3.0994415283203125e-05
[False],"[[130], [130], [130], [130]]",2.765655517578125e-05
[False],"[[260], [260]]",2.7418136596679688e-05
[-1],"[[260], [260], [260], [260]]",2.8848648071289062e-05
[False],"[[35], [35], [35], [35]]",2.8371810913085938e-05
[False],"[[70], [70]]",4.839897155761719e-05
[-1],"[[70], [70], [70], [70]]",3.0517578125e-05
[False],"[[9], [9]]",2.9325485229492188e-05
[False],"[[9980], [9980]]",4.649162292480469e-05
[False],"[[45, 9], [45, 9], [45, 9], [45, 9]]",2.956390380859375e-05
[False],"[[10140], [10140]]",2.9087066650390625e-05
[0],"[[10539, 4], [10539, 4]]",3.790855407714844e-05
[0],"[[10539], [10539]]",3.5762786865234375e-05
[False],"[[43], [43]]",3.4332275390625e-05
[False],"[[25], [25]]",3.4332275390625e-05
[False],"[[11520], [11520], [11520], [11520]]",3.0994415283203125e-05
[False],"[[23040], [23040]]",3.0040740966796875e-05
[-1],"[[23040], [23040], [23040], [23040]]",3.337860107421875e-05
[False],"[[2880], [2880], [2880], [2880]]",2.8133392333984375e-05
[False],"[[5760], [5760]]",2.7418136596679688e-05
[-1],"[[5760], [5760], [5760], [5760]]",2.9802322387695312e-05
[False],"[[720], [720], [720], [720]]",2.7894973754882812e-05
[False],"[[1440], [1440]]",2.7418136596679688e-05
[-1],"[[1440], [1440], [1440], [1440]]",2.956390380859375e-05
[False],"[[180], [180], [180], [180]]",2.8371810913085938e-05
[False],"[[360], [360]]",2.6941299438476562e-05
[-1],"[[360], [360], [360], [360]]",2.9087066650390625e-05
[False],"[[45], [45], [45], [45]]",2.765655517578125e-05
[False],"[[90], [90]]",2.7418136596679688e-05
[-1],"[[90], [90], [90], [90]]",2.8371810913085938e-05
[False],"[[12], [12]]",2.7179718017578125e-05
[False],"[[15345], [15345]]",2.7179718017578125e-05
[False],"[[45, 12], [45, 12], [45, 12], [45, 12]]",2.765655517578125e-05
[False],"[[5], [5]]",2.7179718017578125e-05
[False],"[[11085], [11085]]",2.7418136596679688e-05
[False],"[[45, 5], [45, 5], [45, 5], [45, 5]]",2.8133392333984375e-05
[0],"[[15345, 4], [15345, 4]]",3.743171691894531e-05
[0],"[[15345], [15345]]",3.528594970703125e-05
[False],"[[76], [76]]",3.528594970703125e-05
[False],"[[50], [50]]",3.504753112792969e-05
[False],"[[9408], [9408], [9408], [9408]]",3.075599670410156e-05
[False],"[[18816], [18816]]",3.0040740966796875e-05
[-1],"[[18816], [18816], [18816], [18816]]",3.266334533691406e-05
[False],"[[2352], [2352], [2352], [2352]]",2.8133392333984375e-05
[False],"[[4704], [4704]]",2.8133392333984375e-05
[-1],"[[4704], [4704], [4704], [4704]]",2.9087066650390625e-05
[False],"[[588], [588], [588], [588]]",2.765655517578125e-05
[False],"[[1176], [1176]]",2.7179718017578125e-05
[-1],"[[1176], [1176], [1176], [1176]]",2.9087066650390625e-05
[False],"[[154], [154], [154], [154]]",2.765655517578125e-05
[False],"[[308], [308]]",2.765655517578125e-05
[-1],"[[308], [308], [308], [308]]",2.8848648071289062e-05
[False],"[[42], [42], [42], [42]]",2.8133392333984375e-05
[False],"[[84], [84]]",2.765655517578125e-05
[-1],"[[84], [84], [84], [84]]",2.86102294921875e-05
[False],"[[10311], [10311]]",2.7894973754882812e-05
[False],"[[45, 25], [45, 25], [45, 25], [45, 25]]",3.504753112792969e-05
[False],"[[4], [4]]",2.6941299438476562e-05
[False],"[[12544], [12544]]",2.7418136596679688e-05
[False],"[[45, 4], [45, 4], [45, 4], [45, 4]]",2.7418136596679688e-05
[0],"[[12544, 4], [12544, 4]]",3.719329833984375e-05
[0],"[[12544], [12544]]",3.719329833984375e-05
[False],"[[144], [144]]",3.600120544433594e-05
[False],"[[28], [28]]",3.528594970703125e-05
[False],"[[15], [15]]",3.600120544433594e-05
[False],"[[26], [26]]",3.504753112792969e-05
[0],[[30]],4.1961669921875e-05
[False],"[[15], [15], [15], [15]]",2.9325485229492188e-05
[False],"[[1632], [1632], [1632], [1632]]",4.1961669921875e-05
[False],"[[10], [10], [10], [10]]",2.956390380859375e-05
[0],"[[24480], [24480]]",2.9802322387695312e-05
[0],"[[24480, 4], [24480, 4]]",3.790855407714844e-05
[False],"[[9], [9], [9], [9]]",3.62396240234375e-05
[False],"[[7], [7], [7], [7]]",3.528594970703125e-05
[False],"[[1092], [1092], [1092], [1092]]",3.7670135498046875e-05
[False],"[[16], [16], [16], [16]]",3.552436828613281e-05
[0],"[[16380], [16380]]",3.0517578125e-05
[0],"[[16380, 4], [16380, 4]]",3.814697265625e-05
[False],"[[23], [23], [23], [23]]",3.6716461181640625e-05
[False],"[[20], [20], [20], [20]]",3.743171691894531e-05
[False],"[[1260], [1260], [1260], [1260]]",3.695487976074219e-05
[False],"[[59], [59], [59], [59]]",3.695487976074219e-05
[0],"[[18900], [18900]]",3.0994415283203125e-05
[0],"[[18900, 4], [18900, 4]]",3.790855407714844e-05
[False],"[[17], [17], [17], [17]]",3.743171691894531e-05
[False],"[[1770], [1770], [1770], [1770]]",3.933906555175781e-05
[False],"[[46], [46], [46], [46]]",3.647804260253906e-05
[0],"[[26550], [26550]]",3.147125244140625e-05
[0],"[[26550, 4], [26550, 4]]",3.790855407714844e-05
[False],"[[13], [13], [13], [13]]",3.62396240234375e-05
[False],"[[12], [12], [12], [12]]",3.719329833984375e-05
[False],"[[1050], [1050], [1050], [1050]]",3.695487976074219e-05
[False],"[[53], [53], [53], [53]]",3.6716461181640625e-05
[0],"[[15750], [15750]]",3.123283386230469e-05
[0],"[[15750, 4], [15750, 4]]",4.00543212890625e-05
[False],"[[14], [14], [14], [14]]",3.147125244140625e-05
[0],"[[3, 224, 224], [3, 224, 224], [3, 224, 224], [3, 224, 224]]",4.0531158447265625e-05
[False],"[[2, 2048, 97, 97]]",7.963180541992188e-05
[False],"[[2, 512, 97, 97]]",7.987022399902344e-05
[False],"[[6], [6], [6], [6], [6], [6]]",4.076957702636719e-05
[False],"[[6, 6], [6, 6], [6, 6], [6, 6], [6, 6], [6, 6]]",3.170967102050781e-05
[False],"[[6, 6, 6]]",3.337860107421875e-05
[False],[[1]],3.075599670410156e-05
[False],"[[1, 1]]",2.9325485229492188e-05
[False],"[[1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1], [1, 1, 1]]",3.2901763916015625e-05
[False],"[[3], [3], [3]]",2.7894973754882812e-05
[False],"[[3, 3]]",3.3855438232421875e-05
