item_0,item_1,time_cost
[False],"[[2, 256, 1], [2, 256, 9], [2, 256, 36], [2, 256, 64]]",2.6941299438476562e-05
[False],"[[2, 97, 97, 97], [2, 97, 97, 97]]",6.151199340820312e-05
[False],"[[2, 32, 64, 48], [2, 32, 64, 48]]",3.457069396972656e-05
[False],"[[2, 64, 32, 24], [2, 64, 32, 24]]",3.2901763916015625e-05
[False],"[[2, 128, 16, 12], [2, 128, 16, 12]]",3.2901763916015625e-05
[False],"[[2, 256, 8, 6], [2, 256, 8, 6]]",3.4809112548828125e-05
[False],"[[2, 9, 46, 62], [2, 9, 46, 62]]",3.24249267578125e-05
[False],"[[2, 9, 64, 48], [2, 9, 64, 48]]",3.170967102050781e-05
[False],"[[2, 9, 38, 52], [2, 9, 38, 52]]",3.409385681152344e-05
[False],"[[2, 9, 40, 72], [2, 9, 40, 72]]",3.266334533691406e-05
[False],"[[2, 9, 42, 56], [2, 9, 42, 56]]",3.266334533691406e-05
[False],"[[3], [3]]",3.266334533691406e-05
[False],"[[1, 1], [1, 4]]",3.147125244140625e-05
[0],"[[1, 5], [1, 5], [1, 5], [1, 5], [1, 5], [1, 5], [1, 5], [1, 5], [1, 5], [1, 5], [1, 5], [1, 5], [1, 5], [1, 5], [1, 5], [1, 5], [1, 5], [1, 5], [1, 5], [1, 5]]",3.695487976074219e-05
[False],[[12000]],3.933906555175781e-05
[False],"[[12000, 4]]",3.790855407714844e-05
[False],"[[12000, 2], [12000, 2]]",3.170967102050781e-05
[False],"[[3], [2000]]",3.075599670410156e-05
[False],"[[128, 1], [128, 4]]",3.0279159545898438e-05
[1],"[[128, 2048], [128, 2048]]",3.409385681152344e-05
[1],"[[128, 2048, 7, 7], [128, 2048, 7, 7]]",6.818771362304688e-05
[0],"[[128], [128]]",2.7418136596679688e-05
[0],"[[128, 4], [128, 4]]",2.5033950805664062e-05
[False],"[[1, 4], [2000, 4]]",2.4318695068359375e-05
[False],"[[1], [2000]]",2.3126602172851562e-05
[False],"[[2], [2000]]",2.3126602172851562e-05
[False],"[[2, 256, 1], [2, 256, 9], [2, 256, 36], [2, 256, 64]]",2.7179718017578125e-05
[False],"[[16, 256, 4, 4], [16, 256, 4, 4]]",3.743171691894531e-05
[False],"[[16, 256, 8, 8], [16, 256, 8, 8]]",3.790855407714844e-05
[False],"[[16, 256, 16, 16], [16, 256, 16, 16]]",3.600120544433594e-05
[False],"[[16, 128, 32, 32], [16, 128, 32, 32]]",5.3882598876953125e-05
[False],[[16]],4.553794860839844e-05
[False],"[[16, 3, 32, 32]]",3.933906555175781e-05
[False],"[[16, 1, 1, 1]]",3.600120544433594e-05
[False],"[[3], [3]]",3.2901763916015625e-05
[False],"[[320, 320], [640, 320]]",3.552436828613281e-05
[False],"[[320], [640]]",3.1948089599609375e-05
[False],"[[2, 46, 62, 81], [2, 46, 62, 81], [2, 46, 62, 81], [2, 46, 62, 81]]",3.6716461181640625e-05
[False],"[[2, 192, 46, 62], [2, 64, 46, 62]]",3.504753112792969e-05
[False],"[[2, 126, 46, 62], [2, 2, 46, 62]]",3.528594970703125e-05
[False],"[[2, 128, 46, 62], [2, 128, 46, 62]]",3.4332275390625e-05
[False],"[[2, 128, 46, 62], [2, 256, 46, 62]]",3.5762786865234375e-05
[False],"[[14283, 4], [3675, 4], [972, 4], [243, 4], [75, 4]]",3.4809112548828125e-05
[False],"[[14283], [3675], [972], [243], [75]]",3.3855438232421875e-05
[-1],"[[8, 14283], [8, 3675], [8, 972], [8, 243], [8, 75]]",3.552436828613281e-05
[-2],"[[8, 14283, 4], [8, 3675, 4], [8, 972, 4], [8, 243, 4], [8, 75, 4]]",3.600120544433594e-05
[False],"[[4, 256, 1], [4, 256, 9], [4, 256, 36], [4, 256, 64]]",3.4332275390625e-05
[False],"[[4, 256, 1], [4, 256, 9], [4, 256, 36], [4, 256, 64]]",4.267692565917969e-05
[False],"[[163200, 4], [40800, 4], [10200, 4], [2550, 4], [663, 4]]",3.6716461181640625e-05
[False],"[[163200], [40800], [10200], [2550], [663]]",3.504753112792969e-05
[False],"[[2000], [2000], [2000], [2000], [663]]",3.24249267578125e-05
[False],"[[2000, 4], [2000, 4], [2000, 4], [2000, 4], [663, 4]]",3.457069396972656e-05
[False],"[[8663, 2], [8663, 2]]",2.6941299438476562e-05
[False],"[[1], [1000]]",2.5510787963867188e-05
[False],"[[512, 1], [512, 4]]",2.6226043701171875e-05
[0],"[[512], [512]]",2.5033950805664062e-05
[0],"[[512, 4], [512, 4]]",2.47955322265625e-05
[False],"[[182400, 4], [45600, 4], [11400, 4], [2850, 4], [741, 4]]",3.4332275390625e-05
[False],"[[2000], [2000], [2000], [2000], [741]]",3.314018249511719e-05
[False],"[[2000, 4], [2000, 4], [2000, 4], [2000, 4], [741, 4]]",3.314018249511719e-05
[False],"[[9, 456], [9, 120]]",2.6226043701171875e-05
[False],"[[9, 576], [7, 576]]",2.5272369384765625e-05
[False],"[[9, 576], [3, 576]]",3.2901763916015625e-05
[False],"[[12, 576], [2, 576]]",2.574920654296875e-05
[False],"[[9, 576], [5, 576]]",2.5033950805664062e-05
[False],"[[9, 576], [8, 576]]",2.4080276489257812e-05
[False],"[[2000], [2000], [2000], [2000], [741]]",2.5033950805664062e-05
[False],"[[2000, 4], [2000, 4], [2000, 4], [2000, 4], [741, 4]]",2.4557113647460938e-05
[False],"[[8741, 2], [8741, 2]]",2.4080276489257812e-05
[False],"[[512, 1], [512, 4]]",2.3603439331054688e-05
[False],"[[7, 4, 64], [7, 4, 64]]",2.3126602172851562e-05
[0],"[[512], [512]]",2.3126602172851562e-05
[0],"[[512, 4], [512, 4]]",2.2172927856445312e-05
[False],"[[182400, 4], [45600, 4], [11400, 4], [2850, 4], [741, 4]]",3.4809112548828125e-05
[False],"[[182400], [45600], [11400], [2850], [741]]",3.4332275390625e-05
[False],"[[7], [1000]]",3.075599670410156e-05
[False],"[[2], [1000]]",3.0040740966796875e-05
[False],"[[18134, 2], [18134, 2]]",3.170967102050781e-05
[False],"[[9, 3], [9, 3], [9, 3], [9, 3], [9, 3]]",3.0994415283203125e-05
[False],"[[34, 2], [34, 2]]",2.9087066650390625e-05
[False],"[[9, 2], [9, 2], [9, 2], [9, 2], [9, 2]]",4.00543212890625e-05
[False],"[[6, 18, 100, 100], [6, 18, 100, 100]]",6.079673767089844e-05
[False],"[[6, 18, 50, 50], [6, 18, 50, 50]]",3.457069396972656e-05
[False],"[[6, 18, 25, 25], [6, 18, 25, 25]]",3.409385681152344e-05
[False],"[[4, 18, 128, 128], [4, 36, 128, 128], [4, 72, 128, 128], [4, 144, 128, 128]]",6.985664367675781e-05
[False],"[[1, 3, 128, 128], [1, 3, 128, 128], [1, 3, 128, 128], [1, 3, 128, 128]]",3.552436828613281e-05
[False],"[[4, 256, 2048], [4, 150, 2048]]",5.888938903808594e-05
[False],"[[2, 20, 48, 36], [2, 40, 48, 36]]",3.647804260253906e-05
[False],"[[2, 20, 96, 72], [2, 20, 96, 72]]",3.528594970703125e-05
[False],"[[2, 40, 48, 36], [2, 40, 48, 36]]",3.361701965332031e-05
[False],"[[2, 20, 24, 18], [2, 40, 24, 18], [2, 80, 24, 18]]",3.457069396972656e-05
[False],"[[2, 80, 24, 18], [2, 80, 24, 18]]",4.482269287109375e-05
[False],"[[2, 20, 12, 9], [2, 40, 12, 9], [2, 80, 12, 9], [2, 160, 12, 9]]",3.2901763916015625e-05
[False],"[[2, 160, 12, 9], [2, 160, 12, 9]]",3.24249267578125e-05
[False],"[[128000, 1], [128000, 1], [128000, 1]]",3.457069396972656e-05
[False],"[[2, 2], [2, 1]]",3.0994415283203125e-05
[False],"[[128000, 2], [128000, 1]]",4.220008850097656e-05
[False],"[[32768, 1], [32768, 1], [32768, 1]]",2.6941299438476562e-05
[False],"[[32768, 2], [32768, 1]]",3.24249267578125e-05
[False],"[[2, 20, 32, 32], [2, 40, 32, 32]]",3.4332275390625e-05
[False],"[[2, 20, 64, 64], [2, 20, 64, 64]]",3.361701965332031e-05
[False],"[[2, 40, 32, 32], [2, 40, 32, 32]]",3.24249267578125e-05
[False],"[[2, 20, 16, 16], [2, 40, 16, 16], [2, 80, 16, 16]]",3.3855438232421875e-05
[False],"[[2, 80, 16, 16], [2, 80, 16, 16]]",3.314018249511719e-05
[False],"[[2, 20, 8, 8], [2, 40, 8, 8], [2, 80, 8, 8], [2, 160, 8, 8]]",3.361701965332031e-05
[False],"[[2, 160, 8, 8], [2, 160, 8, 8]]",3.218650817871094e-05
[False],"[[1, 20, 32, 32], [1, 40, 32, 32]]",4.2438507080078125e-05
[False],"[[1, 20, 64, 64], [1, 20, 64, 64]]",3.2901763916015625e-05
[False],"[[1, 40, 32, 32], [1, 40, 32, 32]]",4.124641418457031e-05
[False],"[[1, 20, 16, 16], [1, 40, 16, 16], [1, 80, 16, 16]]",3.266334533691406e-05
[False],"[[1, 80, 16, 16], [1, 80, 16, 16]]",3.24249267578125e-05
[False],"[[1, 20, 8, 8], [1, 40, 8, 8], [1, 80, 8, 8], [1, 160, 8, 8]]",2.765655517578125e-05
[False],"[[1, 160, 8, 8], [1, 160, 8, 8]]",2.574920654296875e-05
[False],"[[15200, 2], [15200, 2]]",2.5033950805664062e-05
[False],"[[3800, 2], [3800, 2]]",2.3603439331054688e-05
[False],"[[950, 2], [950, 2]]",2.2172927856445312e-05
[False],"[[247, 2], [247, 2]]",2.2172927856445312e-05
[False],"[[70, 2], [70, 2]]",2.2172927856445312e-05
[False],"[[15200, 4], [3800, 4], [950, 4], [247, 4], [70, 4]]",3.552436828613281e-05
[False],"[[15200], [3800], [950], [247], [70]]",3.3855438232421875e-05
[False],"[[30400, 1], [30400, 1], [30400, 1], [30400, 1]]",2.7179718017578125e-05
[False],"[[7600, 1], [7600, 1], [7600, 1], [7600, 1]]",2.4080276489257812e-05
[False],"[[1900, 1], [1900, 1], [1900, 1], [1900, 1]]",2.4318695068359375e-05
[False],"[[494, 1], [494, 1], [494, 1], [494, 1]]",2.3365020751953125e-05
[False],"[[140, 1], [140, 1], [140, 1], [140, 1]]",2.2649765014648438e-05
[False],"[[182400, 4], [45600, 4], [11400, 4], [2850, 4], [741, 4]]",3.62396240234375e-05
[False],"[[182400], [45600], [11400], [2850], [741]]",6.175041198730469e-05
[False],"[[2000], [2000], [2000], [2000], [741]]",3.504753112792969e-05
[False],"[[2000, 4], [2000, 4], [2000, 4], [2000, 4], [741, 4]]",2.8133392333984375e-05
[False],"[[8741, 2], [8741, 2]]",2.8133392333984375e-05
[False],"[[4], [1000]]",2.574920654296875e-05
[False],"[[512, 1], [512, 4]]",3.910064697265625e-05
[0],"[[512], [512]]",2.6941299438476562e-05
[0],"[[512, 4], [512, 4]]",2.3603439331054688e-05
[False],"[[1], [1000]]",2.5033950805664062e-05
[False],"[[8, 1, 384], [8, 196, 384]]",3.4809112548828125e-05
[False],"[[4, 160, 100, 180], [4, 160, 100, 180]]",7.033348083496094e-05
[False],"[[4, 320, 50, 90], [4, 320, 50, 90]]",7.2479248046875e-05
[False],"[[4, 640, 25, 45], [4, 640, 25, 45]]",7.700920104980469e-05
[False],"[[23625, 2], [23625, 2]]",3.528594970703125e-05
[1],"[[2, 15, 46, 46], [2, 32, 46, 46]]",3.552436828613281e-05
[1],"[[1, 15, 46, 46], [1, 32, 46, 46]]",3.337860107421875e-05
[False],"[[27648, 1], [27648, 1], [27648, 1]]",3.2901763916015625e-05
[False],"[[2, 2], [2, 1]]",2.7894973754882812e-05
[False],"[[27648, 2], [27648, 1]]",3.1948089599609375e-05
[False],"[[4, 64, 64, 64], [4, 64, 64, 64]]",3.4809112548828125e-05
[False],"[[182400, 4], [45600, 4], [11400, 4], [2850, 4], [741, 4]]",3.552436828613281e-05
[False],"[[182400], [45600], [11400], [2850], [741]]",3.7670135498046875e-05
[False],"[[136800, 4], [34200, 4], [8550, 4], [2223, 4], [630, 4]]",3.504753112792969e-05
[False],"[[182403, 2], [182403, 2]]",3.457069396972656e-05
[1],"[[2, 17, 48, 36], [2, 32, 48, 36]]",3.409385681152344e-05
[False],"[[1], [1000]]",3.361701965332031e-05
[False],"[[512, 1], [512, 4]]",3.266334533691406e-05
[0],"[[512], [512]]",3.0517578125e-05
[0],"[[512, 4], [512, 4]]",3.314018249511719e-05
[False],"[[2, 1], [2, 4]]",3.170967102050781e-05
[False],"[[2], [1000]]",3.1948089599609375e-05
[False],"[[2000], [2000], [2000], [2000], [648]]",2.7179718017578125e-05
[False],"[[2000, 4], [2000, 4], [2000, 4], [2000, 4], [648, 4]]",2.7179718017578125e-05
[False],"[[3, 1], [3, 4]]",2.5033950805664062e-05
[False],"[[2, 1, 768], [2, 1024, 768]]",3.6716461181640625e-05
[False],"[[2, 768, 16, 16], [2, 512, 16, 16], [2, 512, 16, 16], [2, 512, 16, 16], [2, 512, 16, 16]]",3.647804260253906e-05
[False],"[[2, 512, 128, 128], [2, 512, 128, 128], [2, 512, 128, 128], [2, 512, 128, 128]]",9.489059448242188e-05
[False],"[[30, 4], [482, 4]]",4.9591064453125e-05
[False],"[[512, 1], [512, 4]]",4.863739013671875e-05
[0],"[[512, 5], [512, 5]]",4.172325134277344e-05
[0],"[[512], [512]]",4.267692565917969e-05
[0],"[[512, 4], [512, 4]]",4.00543212890625e-05
[False],"[[512, 2], [512, 2]]",3.886222839355469e-05
[False],"[[13, 4], [499, 4]]",3.838539123535156e-05
[False],"[[13], [499]]",3.814697265625e-05
[False],"[[11, 4], [501, 4]]",3.743171691894531e-05
[False],"[[11], [501]]",3.600120544433594e-05
[False],"[[30, 1], [30, 4]]",3.743171691894531e-05
[False],"[[14, 4], [498, 4]]",3.647804260253906e-05
[False],"[[3], [2000]]",3.695487976074219e-05
[False],"[[9, 4], [503, 4]]",3.62396240234375e-05
[False],"[[16, 4], [496, 4]]",3.719329833984375e-05
[False],"[[16], [496]]",3.981590270996094e-05
[False],"[[3, 4], [509, 4]]",3.8623809814453125e-05
[False],"[[3], [509]]",3.719329833984375e-05
[False],"[[3, 1], [3, 4]]",3.7670135498046875e-05
[False],"[[182400, 4], [45600, 4], [11400, 4], [2850, 4], [741, 4]]",4.458427429199219e-05
[False],"[[2000], [2000], [2000], [2000], [741]]",3.9577484130859375e-05
[False],"[[2000, 4], [2000, 4], [2000, 4], [2000, 4], [741, 4]]",4.076957702636719e-05
[False],"[[1, 4], [511, 4]]",3.814697265625e-05
[False],"[[2, 4], [510, 4]]",3.457069396972656e-05
[False],"[[2], [510]]",3.4332275390625e-05
[False],"[[1], [511]]",3.361701965332031e-05
[False],"[[1, 1], [1, 4]]",3.552436828613281e-05
[False],"[[9], [503]]",3.4332275390625e-05
[False],"[[30], [482]]",3.457069396972656e-05
[False],"[[14], [498]]",3.361701965332031e-05
[False],"[[3], [3]]",3.314018249511719e-05
