item_0,item_1,time_cost
"[100, 12544]","[100, 12544]",0.00017261505126953125
"[1482, 1]","[1482, 1]",0.00012445449829101562
"[22800, 1]","[22800, 1]",0.0001266002655029297
"[91200, 1]","[91200, 1]",0.00014138221740722656
"[364800, 1]","[364800, 1]",0.00013685226440429688
"[5700, 1]","[5700, 1]",0.0001227855682373047
"[2, 19]","[2, 19]",0.00011849403381347656
"[80, 69, 69]","[80, 69, 69]",0.00013375282287597656
"[4, 150]","[4, 150]",0.00012159347534179688
"[1326, 1]","[1326, 1]",0.00011897087097167969
