id,source_neural_network,num_of_calls,parameters,running_time
#0,point_rend_r50_caffe_fpn_mstrain_3x_coco,2,"{'input': [[1, 800, 1152]], 'dim': [' 0'], 'index': [[2]]}",2.3169517517089845e-05
#1,point_rend_r50_caffe_fpn_mstrain_3x_coco,2,"{'input': [[10, 640, 864]], 'dim': [' 0'], 'index': [[10]]}",4.9092769622802734e-05
#2,point_rend_r50_caffe_fpn_mstrain_3x_coco,2,"{'input': [[2, 704, 704]], 'dim': [' 0'], 'index': [[2]]}",5.4798126220703126e-05
#3,point_rend_r50_caffe_fpn_mstrain_3x_coco,2,"{'input': [[5, 896, 704]], 'dim': [' 0'], 'index': [[5]]}",2.29644775390625e-05
#4,point_rend_r50_caffe_fpn_mstrain_3x_coco,2,"{'input': [[1, 768, 1120]], 'dim': [' 0'], 'index': [[4]]}",2.711057662963867e-05
#5,point_rend_r50_caffe_fpn_mstrain_3x_coco,2,"{'input': [[2, 736, 992]], 'dim': [' 0'], 'index': [[2]]}",2.8085708618164062e-05
#6,point_rend_r50_caffe_fpn_mstrain_3x_coco,2,"{'input': [[2, 800, 1088]], 'dim': [' 0'], 'index': [[2]]}",0.00011874914169311523
#7,point_rend_r50_caffe_fpn_mstrain_3x_coco,2,"{'input': [[2, 672, 1344]], 'dim': [' 0'], 'index': [[3]]}",3.1960010528564456e-05
#8,point_rend_r50_caffe_fpn_mstrain_3x_coco,2,"{'input': [[3, 672, 896]], 'dim': [' 0'], 'index': [[3]]}",4.409551620483398e-05
#9,point_rend_r50_caffe_fpn_mstrain_3x_coco,2,"{'input': [[1, 768, 1152]], 'dim': [' 0'], 'index': [[1]]}",2.808332443237305e-05
#10,detectors_htc_r50_1x_coco,1,"{'input': [[13, 800, 1088]], 'dim': [' 0'], 'index': [[30]]}",0.0004669117927551269
#11,detectors_htc_r50_1x_coco,1,"{'input': [[11, 800, 1088]], 'dim': [' 0'], 'index': [[20]]}",0.00022238969802856445
#12,detectors_htc_r50_1x_coco,1,"{'input': [[13, 800, 1088]], 'dim': [' 0'], 'index': [[15]]}",0.00011818408966064453
#13,detectors_htc_r50_1x_coco,1,"{'input': [[11, 800, 1088]], 'dim': [' 0'], 'index': [[13]]}",0.00010527372360229492
#14,detectors_htc_r50_1x_coco,1,"{'input': [[13, 800, 1088]], 'dim': [' 0'], 'index': [[14]]}",0.00010668039321899414
#15,detectors_htc_r50_1x_coco,1,"{'input': [[11, 800, 1088]], 'dim': [' 0'], 'index': [[11]]}",0.00010621309280395508
#16,detectors_htc_r50_1x_coco,2,"{'input': [[16, 800, 1344]], 'dim': [' 0'], 'index': [[17]]}",0.00023243188858032226
#17,detectors_htc_r50_1x_coco,1,"{'input': [[3, 800, 1088]], 'dim': [' 0'], 'index': [[9]]}",5.784988403320312e-05
#18,detectors_htc_r50_1x_coco,1,"{'input': [[3, 800, 1088]], 'dim': [' 0'], 'index': [[6]]}",7.918834686279297e-05
#19,detectors_htc_r50_1x_coco,1,"{'input': [[16, 800, 1344]], 'dim': [' 0'], 'index': [[16]]}",0.0001459360122680664
#20,detectors_htc_r50_1x_coco,1,"{'input': [[3, 800, 1088]], 'dim': [' 0'], 'index': [[3]]}",3.0181407928466798e-05
#21,detectors_htc_r50_1x_coco,1,"{'input': [[2, 800, 1088]], 'dim': [' 0'], 'index': [[5]]}",7.38525390625e-05
#22,detectors_htc_r50_1x_coco,3,"{'input': [[1, 800, 1216]], 'dim': [' 0'], 'index': [[1]]}",3.617048263549805e-05
#23,detectors_htc_r50_1x_coco,1,"{'input': [[2, 800, 1088]], 'dim': [' 0'], 'index': [[3]]}",2.3701190948486327e-05
#24,detectors_htc_r50_1x_coco,1,"{'input': [[2, 800, 1088]], 'dim': [' 0'], 'index': [[2]]}",7.555246353149414e-05
#25,detectors_htc_r50_1x_coco,3,"{'input': [[3, 800, 1248]], 'dim': [' 0'], 'index': [[3]]}",0.00013056278228759766
#26,detectors_htc_r50_1x_coco,1,"{'input': [[9, 800, 1216]], 'dim': [' 0'], 'index': [[11]]}",8.903264999389649e-05
#27,detectors_htc_r50_1x_coco,2,"{'input': [[9, 800, 1216]], 'dim': [' 0'], 'index': [[10]]}",7.763385772705078e-05
#28,detectors_htc_r50_1x_coco,1,"{'input': [[30, 800, 1216]], 'dim': [' 0'], 'index': [[37]]}",0.000542442798614502
#29,detectors_htc_r50_1x_coco,1,"{'input': [[14, 800, 1088]], 'dim': [' 0'], 'index': [[19]]}",0.0002086615562438965
#30,detectors_htc_r50_1x_coco,2,"{'input': [[30, 800, 1216]], 'dim': [' 0'], 'index': [[30]]}",0.00036357641220092775
#31,detectors_htc_r50_1x_coco,1,"{'input': [[14, 800, 1088]], 'dim': [' 0'], 'index': [[15]]}",0.0001027822494506836
#32,detectors_htc_r50_1x_coco,1,"{'input': [[14, 800, 1088]], 'dim': [' 0'], 'index': [[14]]}",0.00010035037994384765
#33,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,"{'input': [[1, 640, 864]], 'dim': [' 0'], 'index': [[1]]}",2.6297569274902343e-05
#34,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,"{'input': [[7, 960, 704]], 'dim': [' 0'], 'index': [[7]]}",0.00013353824615478516
#35,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,"{'input': [[13, 544, 640]], 'dim': [' 0'], 'index': [[13]]}",5.996465682983398e-05
#36,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,"{'input': [[1, 800, 1216]], 'dim': [' 0'], 'index': [[1]]}",3.3197402954101565e-05
#37,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,"{'input': [[6, 1024, 672]], 'dim': [' 0'], 'index': [[13]]}",6.388664245605468e-05
#38,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,"{'input': [[1, 1056, 704]], 'dim': [' 0'], 'index': [[2]]}",2.6621818542480468e-05
#39,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,"{'input': [[26, 512, 768]], 'dim': [' 0'], 'index': [[34]]}",0.00017173290252685546
#40,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,"{'input': [[2, 576, 672]], 'dim': [' 0'], 'index': [[4]]}",3.262042999267578e-05
#41,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,"{'input': [[2, 704, 832]], 'dim': [' 0'], 'index': [[7]]}",4.10771369934082e-05
#42,mask_rcnn_convnext-t_p4_w7_fpn_fp16_ms-crop_3x_coco,1,"{'input': [[2, 480, 544]], 'dim': [' 0'], 'index': [[14]]}",2.6094913482666016e-05
#43,mask_rcnn_regnetx-3.2GF_fpn_mstrain_3x_coco,1,"{'input': [[15, 672, 672]], 'dim': [' 0'], 'index': [[20]]}",0.00013115882873535156
