item_0,item_1,item_2,time_cost
"[4, 512, 64, 64]",0.1,False,0.00019478797912597656
"[4, 256, 64, 64]",0.1,False,0.00020623207092285156
"[2, 256, 64, 128]",0.1,False,0.0001957416534423828
"[2, 512, 64, 128]",0.1,False,0.00017881393432617188
"[2, 512, 97, 97]",0.1,False,0.0002129077911376953
"[2, 256, 97, 97]",0.1,False,0.0001773834228515625
"[4, 256, 60, 60]",0.1,False,0.00014090538024902344
"[4, 512, 128, 128]",0.1,False,0.00019407272338867188
"[4, 512, 60, 60]",0.1,False,0.00019431114196777344
"[4, 256, 32, 32]",0.1,False,0.00016164779663085938
