item_0,item_1,item_2,time_cost
"[64, 36, 36]","[64, 36, 36]",-100.0,2.7894973754882812e-05
"[64, 36, 36]","[64, 36, 36]",0.0,2.9802322387695312e-05
"[16, 36, 36]","[16, 36, 36]",-100.0,2.6702880859375e-05
"[16, 36, 36]","[16, 36, 36]",0.0,2.5510787963867188e-05
"[4, 36, 36]","[4, 36, 36]",-100.0,2.5272369384765625e-05
"[4, 36, 36]","[4, 36, 36]",0.0,3.337860107421875e-05
"[361, 49, 49]","[361, 49, 49]",-100.0,3.0040740966796875e-05
"[361, 49, 49]","[361, 49, 49]",0.0,2.9087066650390625e-05
"[100, 49, 49]","[100, 49, 49]",-100.0,3.075599670410156e-05
"[100, 49, 49]","[100, 49, 49]",0.0,2.9802322387695312e-05
"[25, 49, 49]","[25, 49, 49]",-100.0,2.6702880859375e-05
"[25, 49, 49]","[25, 49, 49]",0.0,3.218650817871094e-05
"[9, 49, 49]","[9, 49, 49]",-100.0,2.574920654296875e-05
"[9, 49, 49]","[9, 49, 49]",0.0,2.5272369384765625e-05
"[48, 144, 144]","[48, 144, 144]",-100.0,2.86102294921875e-05
"[48, 144, 144]","[48, 144, 144]",0.0,2.7894973754882812e-05
"[12, 144, 144]","[12, 144, 144]",-100.0,2.6702880859375e-05
"[12, 144, 144]","[12, 144, 144]",0.0,2.6702880859375e-05
"[4, 144, 144]","[4, 144, 144]",-100.0,2.6226043701171875e-05
"[4, 144, 144]","[4, 144, 144]",0.0,2.6941299438476562e-05
"[1, 144, 144]","[1, 144, 144]",-100.0,3.5762786865234375e-05
"[1, 144, 144]","[1, 144, 144]",0.0,2.5033950805664062e-05
"[70, 49, 49]","[70, 49, 49]",-100.0,2.8848648071289062e-05
"[70, 49, 49]","[70, 49, 49]",0.0,2.7894973754882812e-05
"[20, 49, 49]","[20, 49, 49]",-100.0,2.6464462280273438e-05
"[20, 49, 49]","[20, 49, 49]",0.0,2.574920654296875e-05
"[6, 49, 49]","[6, 49, 49]",-100.0,2.4557113647460938e-05
"[6, 49, 49]","[6, 49, 49]",0.0,2.47955322265625e-05
"[2, 49, 49]","[2, 49, 49]",-100.0,2.3365020751953125e-05
"[2, 49, 49]","[2, 49, 49]",0.0,2.3126602172851562e-05
"[1276, 49, 49]","[1276, 49, 49]",-100.0,4.601478576660156e-05
"[1276, 49, 49]","[1276, 49, 49]",0.0,4.029273986816406e-05
"[330, 49, 49]","[330, 49, 49]",-100.0,3.600120544433594e-05
"[330, 49, 49]","[330, 49, 49]",0.0,3.170967102050781e-05
"[88, 49, 49]","[88, 49, 49]",-100.0,2.956390380859375e-05
"[88, 49, 49]","[88, 49, 49]",0.0,2.86102294921875e-05
"[24, 49, 49]","[24, 49, 49]",-100.0,2.6702880859375e-05
"[24, 49, 49]","[24, 49, 49]",0.0,2.6464462280273438e-05
"[1131, 49, 49]","[1131, 49, 49]",-100.0,3.743171691894531e-05
"[1131, 49, 49]","[1131, 49, 49]",0.0,3.933906555175781e-05
"[300, 49, 49]","[300, 49, 49]",-100.0,3.2901763916015625e-05
"[300, 49, 49]","[300, 49, 49]",0.0,3.0279159545898438e-05
"[80, 49, 49]","[80, 49, 49]",-100.0,2.9325485229492188e-05
"[80, 49, 49]","[80, 49, 49]",0.0,2.8371810913085938e-05
"[20, 49, 49]","[20, 49, 49]",-100.0,3.123283386230469e-05
"[20, 49, 49]","[20, 49, 49]",0.0,2.6464462280273438e-05
"[70, 49, 49]","[70, 49, 49]",-100.0,2.8371810913085938e-05
"[70, 49, 49]","[70, 49, 49]",0.0,2.8371810913085938e-05
"[20, 49, 49]","[20, 49, 49]",-100.0,2.6702880859375e-05
"[20, 49, 49]","[20, 49, 49]",0.0,2.5510787963867188e-05
"[6, 49, 49]","[6, 49, 49]",-100.0,2.47955322265625e-05
"[6, 49, 49]","[6, 49, 49]",0.0,2.4557113647460938e-05
"[2, 49, 49]","[2, 49, 49]",-100.0,2.3126602172851562e-05
"[2, 49, 49]","[2, 49, 49]",0.0,2.3365020751953125e-05
"[8, 31, 6, 40, 1]","[8, 31, 6, 40, 1]",-inf,3.695487976074219e-05
"[16, 8, 528, 528]","[16, 1, 1, 528]",-inf,9.751319885253906e-05
"[16, 8, 1, 528]","[16, 1, 1, 528]",-inf,5.2928924560546875e-05
"[2, 21504, 256]","[2, 21504, 1]",0.0,6.842613220214844e-05
"[64, 8, 200, 200]","[64, 1, 1, 200]",-inf,7.152557373046875e-05
"[64, 8, 25, 25]","[64, 1, 25, 25]",-inf,0.00010228157043457031
"[64, 8, 25, 200]","[64, 1, 1, 200]",-inf,4.482269287109375e-05
"[70, 49, 49]","[70, 49, 49]",-100.0,4.553794860839844e-05
"[70, 49, 49]","[70, 49, 49]",0.0,2.9325485229492188e-05
"[20, 49, 49]","[20, 49, 49]",-100.0,2.6702880859375e-05
"[20, 49, 49]","[20, 49, 49]",0.0,3.266334533691406e-05
"[6, 49, 49]","[6, 49, 49]",-100.0,2.47955322265625e-05
"[6, 49, 49]","[6, 49, 49]",0.0,2.4557113647460938e-05
"[2, 49, 49]","[2, 49, 49]",-100.0,2.3365020751953125e-05
"[2, 49, 49]","[2, 49, 49]",0.0,2.4557113647460938e-05
"[70, 49, 49]","[70, 49, 49]",-100.0,2.86102294921875e-05
"[70, 49, 49]","[70, 49, 49]",0.0,2.7418136596679688e-05
"[20, 49, 49]","[20, 49, 49]",-100.0,2.5987625122070312e-05
"[20, 49, 49]","[20, 49, 49]",0.0,2.574920654296875e-05
"[6, 49, 49]","[6, 49, 49]",-100.0,2.5510787963867188e-05
"[6, 49, 49]","[6, 49, 49]",0.0,2.4557113647460938e-05
"[2, 49, 49]","[2, 49, 49]",-100.0,2.384185791015625e-05
"[2, 49, 49]","[2, 49, 49]",0.0,2.2649765014648438e-05
"[64, 30, 240]","[64, 1, 240]",-inf,4.267692565917969e-05
"[48, 144, 144]","[48, 144, 144]",-100.0,2.765655517578125e-05
"[48, 144, 144]","[48, 144, 144]",0.0,2.7894973754882812e-05
"[12, 144, 144]","[12, 144, 144]",-100.0,2.6226043701171875e-05
"[12, 144, 144]","[12, 144, 144]",0.0,2.6941299438476562e-05
"[4, 144, 144]","[4, 144, 144]",-100.0,3.719329833984375e-05
"[4, 144, 144]","[4, 144, 144]",0.0,2.7179718017578125e-05
"[1, 144, 144]","[1, 144, 144]",-100.0,2.5987625122070312e-05
"[1, 144, 144]","[1, 144, 144]",0.0,2.5510787963867188e-05
"[26, 26]","[26, 26]",-inf,2.5033950805664062e-05
"[1, 26, 26]","[8, 1, 26]",-inf,4.029273986816406e-05
"[2, 12540, 256]","[2, 12540, 1]",0.0,3.933906555175781e-05
"[2, 20097, 256]","[2, 20097, 1]",0.0,6.508827209472656e-05
"[2, 12714, 256]","[2, 12714, 1]",0.0,4.887580871582031e-05
"[2, 17271, 256]","[2, 17271, 1]",0.0,6.341934204101562e-05
"[2, 11903, 256]","[2, 11903, 1]",0.0,4.887580871582031e-05
"[64, 49, 49]","[64, 49, 49]",-100.0,3.647804260253906e-05
"[64, 49, 49]","[64, 49, 49]",0.0,2.8848648071289062e-05
"[16, 49, 49]","[16, 49, 49]",-100.0,2.7418136596679688e-05
"[16, 49, 49]","[16, 49, 49]",0.0,2.6226043701171875e-05
"[4, 49, 49]","[4, 49, 49]",-100.0,2.4557113647460938e-05
"[4, 49, 49]","[4, 49, 49]",0.0,2.384185791015625e-05
"[1, 49, 49]","[1, 49, 49]",-100.0,2.3365020751953125e-05
"[1, 49, 49]","[1, 49, 49]",0.0,2.3126602172851562e-05
"[2, 8, 40, 40]","[2, 1, 1, 40]",-inf,3.647804260253906e-05
"[2, 8, 40, 40]","[2, 1, 40, 40]",-inf,3.147125244140625e-05
