item_0,item_1,time_cost
"[2, 256, 9409]","[0, 2, 1]",0.05400443077087402
"[2, 256, 110]","[0, 2, 1]",1.621246337890625e-05
"[2, 9409, 256]","[0, 2, 1]",2.7179718017578125e-05
"[2, 4, 92, 124]","[0, 2, 3, 1]",1.5735626220703125e-05
"[2, 92, 124, 4]","[0, 3, 1, 2]",1.3113021850585938e-05
"[2, 4, 46, 62]","[0, 2, 3, 1]",1.049041748046875e-05
"[2, 46, 62, 4]","[0, 3, 1, 2]",9.5367431640625e-06
"[2, 4, 23, 31]","[0, 2, 3, 1]",9.298324584960938e-06
"[2, 23, 31, 4]","[0, 3, 1, 2]",8.106231689453125e-06
"[2, 4, 12, 16]","[0, 2, 3, 1]",8.106231689453125e-06
"[2, 12, 16, 4]","[0, 3, 1, 2]",7.867813110351562e-06
"[2, 4, 6, 8]","[0, 2, 3, 1]",7.867813110351562e-06
"[2, 6, 8, 4]","[0, 3, 1, 2]",7.3909759521484375e-06
"[2, 80, 92, 124]","[0, 2, 3, 1]",1.4543533325195312e-05
"[2, 80, 46, 62]","[0, 2, 3, 1]",1.33514404296875e-05
"[2, 80, 23, 31]","[0, 2, 3, 1]",1.239776611328125e-05
"[2, 80, 12, 16]","[0, 2, 3, 1]",1.0967254638671875e-05
"[2, 80, 6, 8]","[0, 2, 3, 1]",8.821487426757812e-06
"[2, 4, 128, 96]","[0, 2, 3, 1]",1.1920928955078125e-05
"[2, 128, 96, 4]","[0, 3, 1, 2]",1.1205673217773438e-05
"[2, 4, 64, 48]","[0, 2, 3, 1]",9.059906005859375e-06
"[2, 64, 48, 4]","[0, 3, 1, 2]",9.298324584960938e-06
"[2, 4, 32, 24]","[0, 2, 3, 1]",8.821487426757812e-06
"[2, 32, 24, 4]","[0, 3, 1, 2]",7.62939453125e-06
"[2, 4, 16, 12]","[0, 2, 3, 1]",8.106231689453125e-06
"[2, 16, 12, 4]","[0, 3, 1, 2]",7.3909759521484375e-06
"[2, 4, 8, 6]","[0, 2, 3, 1]",7.867813110351562e-06
"[2, 8, 6, 4]","[0, 3, 1, 2]",7.62939453125e-06
"[2, 80, 128, 96]","[0, 2, 3, 1]",1.2636184692382812e-05
"[2, 80, 64, 48]","[0, 2, 3, 1]",1.239776611328125e-05
"[2, 80, 32, 24]","[0, 2, 3, 1]",1.1682510375976562e-05
"[2, 80, 16, 12]","[0, 2, 3, 1]",9.5367431640625e-06
"[2, 80, 8, 6]","[0, 2, 3, 1]",8.821487426757812e-06
"[2, 4, 76, 104]","[0, 2, 3, 1]",1.0728836059570312e-05
"[2, 76, 104, 4]","[0, 3, 1, 2]",1.0967254638671875e-05
"[2, 4, 38, 52]","[0, 2, 3, 1]",8.344650268554688e-06
"[2, 38, 52, 4]","[0, 3, 1, 2]",8.106231689453125e-06
"[2, 4, 19, 26]","[0, 2, 3, 1]",7.62939453125e-06
