item_0,item_1,item_2,time_cost
"[2, 1025, 768]",0.0,False,5.435943603515625e-05
"[128, 197, 384]",0.0,False,9.369850158691406e-05
"[8, 197, 384]",0.0,False,8.535385131835938e-05
"[1, 1601, 1024]",0.0,False,7.176399230957031e-05
"[32, 64, 300, 17]",0.0,True,7.939338684082031e-05
"[2, 1025, 3072]",0.0,False,9.322166442871094e-05
"[100, 2, 256]",0.0,False,7.009506225585938e-05
"[32, 128, 150, 17]",0.0,True,8.273124694824219e-05
"[32, 256, 75, 17]",0.0,True,8.344650268554688e-05
"[128, 12, 197, 197]",0.0,False,9.226799011230469e-05
