item_0,item_1,item_2,time_cost
"[1, 1, 30, 30]","[1, 1, 30, 30]",-1000000000.0,1.430511474609375e-05
"[1, 1, 30, 30]","[1, 1, 30, 30]",0,1.7881393432617188e-05
"[16, 100, 1024]","[16, 100, 1024]",-inf,1.7881393432617188e-05
"[16, 100, 4096]","[16, 100, 4096]",-inf,3.62396240234375e-05
"[16, 100, 16384]","[16, 100, 16384]",-inf,4.076957702636719e-05
"[8, 1, 713]","[8, 1, 713]",-inf,2.2172927856445312e-05
"[8, 1, 399]","[8, 1, 399]",-inf,1.5735626220703125e-05
"[8, 1, 460]","[8, 1, 460]",-inf,1.3589859008789062e-05
"[8, 1, 768]","[8, 1, 768]",-inf,1.3113021850585938e-05
"[8, 1, 330]","[8, 1, 330]",-inf,1.2636184692382812e-05
"[16, 1, 391]","[16, 1, 391]",-inf,1.3828277587890625e-05
"[16, 1, 840]","[16, 1, 840]",-inf,1.430511474609375e-05
"[16, 1, 600]","[16, 1, 600]",-inf,1.3828277587890625e-05
"[16, 1, 805]","[16, 1, 805]",-inf,1.3589859008789062e-05
